trade_date,"{'fast_n': 5, 'slow_n': 20}","{'fast_n': 10, 'slow_n': 40}","{'fast_n': 10, 'slow_n': 60}","{'fast_n': 20, 'slow_n': 40}","{'fast_n': 20, 'slow_n': 60}","{'fast_n': 30, 'slow_n': 60}"
20100226,0.0008666769518706477,0.0,0.0,0.0,0.0,0.0
20100301,-0.02441206782531962,0.0,0.0,0.0,0.0,0.0
20100302,0.005027168159141919,0.0,0.0,0.0,0.0,0.0
20100303,0.001679875750208743,0.0,0.0,0.0,0.0,0.0
20100304,-0.0021388831168407405,0.0,0.0,0.0,0.0,0.0
20100305,0.006684930614092239,0.0,0.0,0.0,0.0,0.0
20100308,0.01635316435324291,-0.0025903062398518776,0.0,-0.008512975595310768,0.0,0.0
20100309,-0.010099025481215253,0.003772265777003808,0.0,0.009548673112607046,0.0,0.0
20100310,0.00971308789450494,-0.0047342580740241755,0.0,-0.010967607630030437,0.0,0.0
20100311,-0.035144732746573475,0.0015616431333721984,0.0,0.02351940851729213,0.0,0.0
20100312,0.007596537600751613,0.0015572410169341561,0.0,-0.003404674952754449,0.0,0.0
20100315,-0.03862974566793746,0.0040113285680262005,0.0,0.03040875215983251,0.0,0.0
20100316,0.011147685152019901,0.003368342120408038,0.0,-0.004811749903485452,0.0,0.0
20100317,0.031150855772273164,0.009620812128037016,0.0,-0.014919021438199566,0.0,0.0
20100318,-0.011324671040297213,0.0006704224835035744,0.0,0.010772094018963748,0.0,0.0
20100319,0.008960938903035788,0.000184177627513063,0.0,-0.009825819563147301,0.0,0.0
20100322,-0.005527070618173476,-0.002503776827804092,0.0,0.005859026236398663,0.0,0.0
20100323,0.00208570902349846,0.004601683740525946,0.0,0.003894803352280064,0.0,0.0
20100324,-6.343028199795034e-05,-0.0007246170571432826,0.0,0.000896786206480898,0.0,0.0
20100325,0.005237931784158729,0.007861366189593872,0.0,0.005734288935033261,0.0,0.0
20100326,-0.0022935505097088447,0.008199466225818342,0.0,0.007432732566407236,0.0,0.0
20100329,0.005055163433384016,0.03415646975954893,0.0,0.029752969041703766,0.0,0.0
20100330,-0.002257545158330076,-0.0030322172866599642,0.0,-0.0018534878912889786,0.0,0.0
20100331,0.0028689653357715722,-0.006453739111468718,0.0,-0.007883762233826079,0.0,0.0
20100401,0.00253655908188142,0.02214754412706167,0.0,0.02155001752402303,0.0,0.0
20100402,0.0030261496836828296,0.015222016872453014,0.0,0.014977345108938264,0.0,0.0
20100406,-0.001991036410954776,0.003106233682091737,-0.002379987504545189,0.006239240795411051,-0.001805173717127137,-0.001617351522638472
20100407,-0.0036776008342756274,-0.007820603685743829,-0.0011015574547989606,-0.007189539707508168,-0.0004554005512667125,-0.00011219186637657225
20100408,-0.016735056946534873,-0.02976899981960971,-0.0025031613242209177,-0.027442933362386925,0.0012537471547972388,0.0023016125021631875
20100409,0.019969521407777597,0.030896044839512173,0.01148299025342552,0.023748282388059882,0.004570697432855964,0.002709077876343855
20100412,-0.004740799259196382,-0.012476399590459318,-0.023954345567536353,-0.005457226733949819,-0.020178984398877626,-0.015793346868278674
20100413,-0.013180915541766187,-0.01934792696744633,-0.011985784093238402,-0.012230492714475684,-0.005010896885317091,-0.0037031174472254296
20100414,0.0029073565559162825,0.001239892608387219,-0.0041063513309997435,0.0004795577823882074,-0.0055177559566467055,-0.004284915043646037
20100415,7.295337881346598e-05,0.0018561589184616194,0.003657513426955946,0.0013820446044738861,0.0034398355942985336,0.00260915352068173
20100416,-0.008089650857248987,-0.01015396050397721,-0.007142186923628701,-0.004733720648529633,-0.0014691638451031627,-0.0009796443040687858
20100419,-0.07746978460599034,-0.10499992431474667,-0.09467941630578518,-0.04826527529449154,-0.03641923377596678,-0.025947439794436
20100420,0.022085692933463623,0.03379931562975895,0.03468626098481553,0.015809113951953814,0.016356868976199507,0.011870497512547191
20100421,0.0023334715377942767,0.006190418598895474,0.008089876104237705,0.003745356055815733,0.0056930098156137724,0.004131477440473581
20100422,-0.00534702512921737,-0.009827941597370745,-0.010944437279600866,-0.004254318899783879,-0.005207309789097816,-0.0036905840294118378
20100423,-0.00112352383692068,-0.0007134370953810086,0.0009341379169351548,0.001190924272907,0.0030025192866431527,0.0022949362406787773
20100426,0.0008481260528175306,0.027734745018407714,0.04232945064544838,0.018927338125639685,0.03353179094818217,0.02343321163105943
20100427,0.006482283816092161,-0.02259481864510082,-0.03697912277211342,-0.016260321550956365,-0.030530578024397553,-0.0204273746091519
20100428,0.029062669058448315,-0.04508010384499617,-0.08734160904798027,-0.04111227844038691,-0.08333822673528465,-0.056663045291076186
20100429,-0.0068191874623525685,0.005960107019261008,0.014202421899450025,0.00713838936697595,0.015419112306709044,0.010837249978880525
20100430,-0.004515969170664861,-0.005981048929649591,-0.01007764650926964,-0.004577682104166394,-0.008780550748208847,-0.00692122035678089
20100504,0.021551827976610288,0.003251376341608286,-0.008517938820641419,-0.006640493366614754,-0.01850620934107838,-0.013586946978111965
20100505,0.050073108758110926,0.0087658736656582,-0.021359108793526205,-0.016207838550208447,-0.0467217770661546,-0.036565284561251014
20100506,0.0398072985948801,0.011709748541696874,-0.007868194952132713,-0.008333195622480577,-0.028199542258190467,-0.023616369254866557
20100507,0.10045247569696725,0.04841653052674716,0.019035812815432842,-0.003431463167480135,-0.03325196570661491,-0.03207952265701222
20100510,-0.13095536968490956,-0.062270598420871834,-0.01703810526486861,0.00646187299431749,0.05252467733388911,0.0550065188111769
20100511,0.05080852867877528,0.024637107200465212,0.00554951376971106,-0.0021500857363785154,-0.02162648729797717,-0.024496428629687605
20100512,0.0012124575469206755,0.0057165620610625184,0.013114020410582353,0.0045177770166561215,0.012090604336336411,0.011057963155785958
20100513,-0.05575906285498329,-0.0393883130060496,-0.029526322428292534,-0.007787858105752152,0.002294432622695436,0.011559920265543023
20100514,0.026545165641273752,0.02081803975965045,0.01681007335440042,0.005257095232716155,0.0011547863701557915,-0.004474060894522706
20100517,0.2620971851818101,0.24731918425154348,0.24235920125367433,0.08365692086021254,0.07860078018095017,0.006838821383503564
20100518,-0.016571089896705807,-0.017359392531487612,-0.01825606131289965,-0.006660370764241629,-0.0075809736377914294,-0.0022546574002812367
20100519,0.0404518726454893,0.0438350997661832,0.04152471218454625,0.01671787740155465,0.014351171830542239,-0.0003312031536662997
20100520,-0.046519308959912437,-0.0534002094960924,-0.0487108253098206,-0.02136274805384919,-0.016557495407825678,0.002115016151498586
20100521,0.03378313747703018,0.041573434366215425,0.045266335325554706,0.0190530799602941,0.022849646020810743,0.008582843105219496
20100524,-0.1198090606951501,-0.14861370304498034,-0.154761637487182,-0.0712434260577341,-0.07757526735443547,-0.024252962861348898
20100525,0.07775738980886696,0.10113287952526628,0.10647377706231764,0.05138709419734336,0.05688121618504068,0.019812147317825823
20100526,-0.04657586653488392,-0.06492413479158442,-0.06808218753891958,-0.03495484745129264,-0.038201255643889334,-0.013801448442153832
20100527,-0.019439880785827864,-0.030133629714519133,-0.030899636281092727,-0.017176613418571247,-0.01796334546953058,-0.006308462652245601
20100528,-0.03852949061606427,-0.06445031401105378,-0.07277270069711585,-0.038031904118751694,-0.04656547200847842,-0.02198665741965074
20100531,0.03607242424329231,0.07129888739205689,0.07890834475216682,0.043841441813559257,0.05163736284250307,0.02423228555398732
20100601,0.044545904160302754,0.09965384967681892,0.11301349835123575,0.06364697983152064,0.07730948533789728,0.03896157974646596
20100602,0.04745882876082268,0.11533927307171243,0.13643620806426104,0.07574400958503988,0.0972884491308727,0.05294985874339666
20100603,-0.011240532489905343,-0.03593953346247697,-0.040858195295605644,-0.025571287591462172,-0.030562084574143514,-0.01596324098777377
20100604,0.03803564225614604,0.11156935057212239,0.13615554648186012,0.07929535705928192,0.10428488370127252,0.06027158974853112
20100607,0.13669491468360015,0.3988817378242363,0.49722799367308473,0.2918583185534446,0.39164790194755816,0.23497670579056512
20100608,-0.018195368022132136,-0.03339270553223692,-0.04738267785223546,-0.02035288726265003,-0.03465663156579058,-0.023630044058879814
20100609,-0.07628000184362375,-0.17863369527928447,-0.23183091025594177,-0.13224012325528434,-0.18622338329509777,-0.11896339954244328
20100610,0.02146301930707595,0.04329025285326295,0.05851839411391015,0.030057228809741224,0.04556511567743272,0.03009792330811803
20100611,-0.04672618102804091,-0.0921012329115884,-0.12263223625246236,-0.0695271876165854,-0.10050197838155439,-0.06718316542421489
20100617,0.005843899245341426,0.011885620889520408,0.016597452273825843,0.007826536516571619,0.012631370158211277,0.008276772619278085
20100618,0.032107487450364784,0.056531353850144864,0.07777815011565109,0.04182497195575596,0.06344795921210021,0.04473976596451011
20100621,-0.16227759507411044,-0.3010160131340905,-0.4212691735551036,-0.21448082735817117,-0.33714425532178327,-0.2419518723167216
20100622,0.05462556760646388,0.10904398470481037,0.15491637912010336,0.0759118441309018,0.12275238189199672,0.08946998567716592
20100623,-0.01327323832334559,-0.0284075979553881,-0.0410496355540291,-0.019299776650838565,-0.03222945018821953,-0.024130004865907738
20100624,-0.015990121473681194,-0.038132555190268404,-0.056168702837996944,-0.025343092309228016,-0.043802574369868216,-0.033330122476201735
20100625,0.011459140662457516,0.03129869794443338,0.04743265428294148,0.0207638476127823,0.03725954405685777,0.02881949490250106
20100628,-0.01776264404630209,-0.05896682682165358,-0.09304300498354495,-0.039480512996749866,-0.074253566800976,-0.058592785592669755
20100629,0.01841318653112728,0.07521201424634937,0.12408460522605391,0.051966067681422964,0.10167314747043049,0.08106196101193257
20100630,0.01078596782543172,0.060021804736526144,0.10468637464424597,0.04326232344153443,0.08853525028149176,0.0716667944938319
20100701,0.005770299655360385,0.04518317563637388,0.08305488698793254,0.034588203881741476,0.07283464260841459,0.059296205461276515
20100702,-0.006882258044896498,-0.06975006617668714,-0.13501058560075074,-0.0570012414708001,-0.12268923149738306,-0.09978263186365327
20100705,-0.0007660184185671456,-0.007043486157218574,-0.013923258190638173,-0.00610692127310773,-0.013014478308760548,-0.010469913285719733
20100706,3.620613686831138e-06,0.00027603877188526907,0.0006419965790483683,0.00026938862192542583,0.0006352343760247681,0.000518167189774027
20100707,-7.658115601725661e-05,0.0017203346290599348,0.004746377700895693,0.0019552688213308,0.004968842307433916,0.004046832303874324
20100708,-0.0003732550957086389,-0.02790990657419586,-0.06969519851859765,-0.030322480716327208,-0.07197690815921741,-0.05783647790414157
20100709,0.0008535229052364251,-0.012308366561168254,-0.0348535382778735,-0.014761914732532933,-0.037193212866714245,-0.030000829017509577
20100712,-0.0019169838322015782,0.018044616252764146,0.05048773868264503,0.02065282458528467,0.05297780794162474,0.043607063087181167
20100713,-0.0038000656426723854,0.022014243479878112,0.06538849949472073,0.0250608114685648,0.06829927638584768,0.05749539110396526
20100714,0.0037470338929546424,-0.01787490167943019,-0.0559044940560368,-0.01972297370842898,-0.057668009793872196,-0.04995452268510571
20100715,-0.00020468421087209028,0.0005871328316871818,0.002079118739734659,0.0006554487657865223,0.002144178700378759,0.0019172449883023627
20100716,0.002427495523143603,-0.010248158974618221,-0.03681814927504099,-0.011040354684468774,-0.03757622552536482,-0.03482916936215091
20100719,-0.004773181276746072,0.015230802498863903,0.06308403529668563,0.016724419811398005,0.06451293855574709,0.06242445490541454
20100720,0.003996400966229989,-0.014164188823924489,-0.06707634311860096,-0.01601497780462211,-0.06885678675745392,-0.06948600557185204
20100721,0.0010353156912762788,-0.0010491990811799976,-0.008235365279585332,-0.001483823389607334,-0.008654373369234313,-0.009505435621634958
20100722,0.0031038117047353726,-0.004008569727303684,-0.032135846857322424,-0.0059644233503504,-0.034033725881596436,-0.03747561016939578
20100723,0.013710842344144093,-0.01234312572393198,-0.12059485205873763,-0.020951608034816244,-0.12897248222033306,-0.14229580835499644
20100726,0.005305371592859968,-0.0037240730608808347,-0.039237925834418944,-0.006449417216328543,-0.04189474715563443,-0.04545764761838346
20100727,-0.010573004149573127,-9.942261325538403e-05,0.03744946261178165,0.004899217048499793,0.042336260510480235,0.04709943943508878
20100728,0.03148466189761944,0.008797096848300648,-0.06452074737608655,-0.005683620696384238,-0.07870597196751872,-0.08852389296675318
20100729,-0.008756919664832425,-0.002489870511833892,0.01873930710811297,0.001276498471712325,0.022428401862058328,0.024631593169765383
20100730,-0.002868762206174827,-0.0009806755719085833,0.00613121904523617,0.00021699836858703393,0.007303616915090324,0.007982542109418542
20100802,0.0806390443299734,0.05174688391360425,-0.035608969943235175,0.01583905079993847,-0.07091897221554386,-0.0868675961741241
20100803,-0.010279193114880623,-0.007605274980700464,0.002241263072468238,-0.0027023850774338717,0.007068359801231159,0.009167213426203077
20100804,0.007060196972306529,0.006299042079443926,0.004376025561145915,0.0026490298878729117,0.0007678480945934112,-0.0006531372329445766
20100805,-0.01392814577523452,-0.013197859921231786,-0.006381215989950621,-0.00555494844984586,0.0011723658856475248,0.004334193610504645
20100806,0.024396958863776772,0.0250017845728843,0.015107729133052548,0.010690208259411743,0.0009381273751237042,-0.005123758480176989
20100809,0.037594606517198884,0.040072680203891285,0.022763669373108576,0.016991350941396123,-0.00011008413780749012,-0.010140117785584086
20100810,-0.09367913985257671,-0.10534446223526182,-0.06875857001707802,-0.045335415626801524,-0.009179231732289798,0.01835115196078945
20100811,-0.04251736836331608,-0.051122566566159,-0.03940802939327579,-0.02255887333669269,-0.010979869299887821,0.003094820961595335
20100812,-0.04412160246093319,-0.05741119325024687,-0.04420077367830528,-0.02610184173755435,-0.013020454150261667,0.003628285150400112
20100813,0.0822337535489412,0.11735939356990649,0.10180452031324833,0.05549292871640523,0.04005694106663966,0.004460666479029365
20100816,-0.00610394517461124,-0.010021678221531305,-0.007883311372720726,-0.0049673423509750516,-0.0028480781410000935,0.00035168602554268687
20100817,0.02214109418849704,0.03997628986226186,0.040021815868450834,0.020728800024308283,0.020743146773897513,0.007293942173635556
20100818,0.008319555531167255,0.015810740114204823,0.018413399525359996,0.008552373167694048,0.011108451950079727,0.005522970140324042
20100819,0.007652926300035075,0.017775062917245104,0.019358176021226508,0.01050488393927173,0.01205982229788318,0.0052816912033390746
20100820,-0.044612018185136215,-0.12066309669088349,-0.13106250190353919,-0.07743979685611647,-0.08770560329500647,-0.03814155855436127
20100823,0.0044597613970645995,0.013314467297133138,0.01506152934048466,0.009126477357348145,0.010857044964873313,0.005062668312672908
20100824,-0.007112075359543935,-0.022639662342174974,-0.026769692392451534,-0.0164748893054317,-0.020574713299974567,-0.010277184674095805
20100825,-0.002860777036483787,-0.007642150113431336,-0.009684233444886526,-0.005534732164289653,-0.007560266850836026,-0.004153782444186102
20100826,0.011138734230487673,0.044338362700384444,0.057106459832976096,0.03536617073027991,0.04807832813624327,0.026948105147274262
20100827,0.006486901662024732,0.03245967749094031,0.04347707814594137,0.026596461625543445,0.037573194357766404,0.022054855779702717
20100830,0.005707305330910191,0.11461645266256144,0.1607245144865148,0.10340663117357327,0.1494695020804578,0.0916993354698816
20100831,0.0022601147629865426,-0.07080964521739735,-0.10513351422579328,-0.06794207482701416,-0.1022665789903601,-0.0665082090909296
20100901,0.00347216118027554,0.07438647631626243,0.1140629235741389,0.06934004785019929,0.10897142554454427,0.07399903382413776
20100902,-1.0307603565454758e-06,0.020184178974976912,0.03333795051028804,0.020229848317131958,0.03338209953274909,0.024128178258445175
20100903,-0.0018908418472918522,0.0016999475071711586,0.004403037520170374,0.0032401558648760794,0.005960722890259643,0.005018611145552372
20100906,0.006721952459555248,0.03485487036000963,0.06237681662877801,0.03470796129475527,0.062195627180301784,0.049219744902395064
20100907,-0.01945104591431552,-0.03959180458716016,-0.062423293213843024,-0.030423976815802348,-0.053082696707609504,-0.039842332093366586
20100908,0.002878541579321802,0.003759976330049545,0.0037192846686007665,0.0015309846406053782,0.0014526843320369865,-0.0001066156643796572
20100909,-0.038440713012328875,-0.06915011132106036,-0.12726731679553807,-0.055490157366672746,-0.11324847815531931,-0.09825903317231999
20100910,0.012374685084985387,0.018525355218458092,0.042800038837386145,0.016247792291674397,0.040452689855098464,0.03960816025309301
20100913,0.020765515454125937,0.0384498894691278,0.06322481968353778,0.025433219154729358,0.04988148732299061,0.04053013056589658
20100914,-0.019127296509402307,-0.03061686107718664,-0.058595486163069324,-0.0199929612719084,-0.04772163630818972,-0.04340699641147209
20100915,0.0004979652416115725,0.0019937311856989817,0.0026251746883496543,0.001320649628711367,0.0019293531730393556,0.001124692236159888
20100916,-0.0008751905116918067,-0.0016970090644955612,-0.0032435103347414,-0.0009862266553620166,-0.002515803248726629,-0.0022353812515770732
20100917,0.022788340576934844,0.05193017398328293,0.0971075569835945,0.030496961407509356,0.07511766334513367,0.06400415040520538
20100920,0.005621078330833769,0.009551209455071017,0.02129699171579117,0.004362478991886404,0.016009300437908446,0.015055045859442
20100921,-0.00826361968900462,-0.01921781940527673,-0.038819746706614464,-0.01120368452307104,-0.030603737218537992,-0.025779096959705518
20100927,0.01914229416584243,0.03869846161541206,0.08720417002385428,0.020406649750469245,0.06853013734174312,0.059161681658861855
20100928,-0.005032970215404983,-0.010258922112545683,-0.02315622927190288,-0.006037605224668262,-0.01884227838262831,-0.015633091573355167
20100929,0.008912714426208333,0.017666833391905584,0.039700524186924456,0.011241089559005605,0.03313015072456378,0.02667482674852839
20100930,-0.0062910270632484345,-0.009690614629922144,-0.023330536365675475,-0.005610914137674283,-0.01917877859115505,-0.015406994887354121
20101008,0.005645132277159101,0.0055597803786783286,0.014890615391657029,0.002364914118594015,0.011660134068997616,0.009312456205003726
20101011,0.06905165486586609,0.11048070923219738,0.24402501309013439,0.07589277845910372,0.2087396819026353,0.1575750369659768
20101012,-0.023424047352374217,-0.03576815905341736,-0.07557703357279921,-0.02441424165553461,-0.06399911251129609,-0.04745574420351336
20101013,0.02329822622200347,0.03470045647748244,0.06960999483067862,0.023260857712153506,0.05794333765525406,0.04243055688200671
20101014,0.021544645413980282,0.03681696244774606,0.07137849869260357,0.025511236532566206,0.05978913127241205,0.04462870386775777
20101015,-0.0011967762773014224,-0.0011947849304050654,-0.0020256730092963584,-0.0006391482022414063,-0.0014641123932042518,-0.0009800735226329455
20101018,-0.04897796472229789,-0.05563257788147122,-0.09382679874942901,-0.031671993113338126,-0.06947961411800091,-0.04973957306707315
20101019,0.02426695419372886,0.02734428670454971,0.04424272972775539,0.014942569596119507,0.03164405197127653,0.022803388628307202
20101020,-0.04763809951881495,-0.054687783418162716,-0.08563908769434386,-0.02905882323394244,-0.05959783355890261,-0.0432428074107228
20101021,0.0021644445325442563,0.002648625291296976,0.004116234424093079,0.0014075432762280964,0.0028531990181546022,0.0021114540765840356
20101022,0.030421091220799966,0.03675378778626973,0.04794370211658651,0.016852940043794805,0.027903796029323216,0.017642738014404406
20101025,0.0907108909227347,0.13250290818340732,0.1961072952645132,0.06820836841916021,0.13071820842570855,0.09602163382560187
20101026,-0.016090679203337784,-0.024326792382287053,-0.03101919796679315,-0.01160667894760342,-0.01820157729051055,-0.01165172401453779
20101027,-0.04379386328576211,-0.07269629739819938,-0.09889739713026671,-0.03740824596618618,-0.06316209105171713,-0.04322165630165273
20101028,-0.006917397962310742,-0.012299327162160924,-0.018221607364469313,-0.0067709957528009485,-0.012582668718226275,-0.009094077583661056
20101029,-0.04693399691643738,-0.08562667462128434,-0.12800014168783058,-0.0485582687733735,-0.09015452844484896,-0.06439534810629924
20101101,0.04700031179583607,0.08812572038779377,0.12613190035658683,0.05164052126033951,0.08902442666859067,0.06026308601590105
20101102,-0.006534737391825021,-0.013265609758426276,-0.01858646176765273,-0.008117185912110695,-0.01336146778487359,-0.008674037037592307
20101103,0.012022144062249631,0.026735660675840635,0.04065096971212804,0.016988758950204824,0.030705204287047202,0.020813450867883308
20101104,0.018836108154458093,0.04946216320461497,0.0708859082578371,0.03317464951839033,0.054355610761749516,0.03452403535987852
20101105,0.05488537437489243,0.16343802742552144,0.24363064245323765,0.11325535428385564,0.19258588815239425,0.12430664215366742
20101108,-0.018167658541452032,-0.05531500219446166,-0.08123129358813391,-0.039655852757836785,-0.06532879455542087,-0.04118420523529158
20101109,0.02404340810677464,0.06686324156082696,0.1040328601773248,0.04835887173577833,0.08516265607140142,0.056055340966820064
20101110,-0.009108635713483988,-0.02171436512160541,-0.03419515101974701,-0.01595384617441969,-0.028315971927075016,-0.018865837954968025
20101111,0.03760753121764892,0.0760831542132056,0.11974877837915135,0.05630666846149284,0.09956451503068492,0.06690560390123243
20101112,-0.11694365303440826,-0.2056286273350403,-0.3167503098159547,-0.15153066423042433,-0.26163662456121994,-0.17665919277948194
20101115,-0.009633711895077252,-0.012928920276059182,-0.02238537367865269,-0.008596572282258921,-0.01790216877906455,-0.012863059240592592
20101116,-0.02521932167780412,-0.043842763976928434,-0.06696199783606173,-0.03109006109115576,-0.05397532961889619,-0.03788227534969079
20101117,-0.10876815813267075,-0.20557901861643485,-0.3147240617961878,-0.14300330595941985,-0.2510022252908836,-0.18031311891476517
20101118,0.04473554277891888,0.10397029881116007,0.16022430738865173,0.07241957095064638,0.12812080790149682,0.09403621429182733
20101119,0.021156048712250703,0.05857676357871254,0.0921828904527821,0.039504359804317615,0.07269467742922842,0.054113173047591556
20101122,-0.00774631941626776,-0.035071296416909044,-0.05631201162722629,-0.024284566106785033,-0.045293950512802446,-0.03445647082315392
20101123,-0.005791477568364239,-0.07696435663419672,-0.12769699812568233,-0.054919094731251936,-0.1051715944703743,-0.0817490100120644
20101124,-0.0034736796200269303,0.034526422297671194,0.060373895626163174,0.026058035724233094,0.05171676528155855,0.041159710845663416
20101125,0.003381852396499665,-0.011552648376519183,-0.02189278059651923,-0.009653084489540336,-0.019948605233344782,-0.016257454245476484
20101126,0.006169085574204657,-0.009712189170438954,-0.021424276069589444,-0.009986132153008708,-0.02169588919610951,-0.01812061986756123
20101129,-0.010897250238205695,0.010568270682368477,0.02726479818296488,0.013302602959819346,0.030046811824015772,0.025143885042664675
20101130,-0.0019863564424600667,0.0017014726126906698,0.00459054928344056,0.0023397476102335517,0.005245990247974278,0.004288042314163303
20101201,-0.01455784974135535,0.0036095596432204288,0.019548269656226115,0.011318063390631202,0.027421498239994724,0.023062458633715407
20101202,-0.03763659469937458,-0.0038589501141313327,0.030611505297943355,0.020009624836097428,0.05491782757767473,0.04809912732313287
20101203,-0.004022587307728495,0.00030959405120901755,0.004837862753108726,0.0031502260215303733,0.007749400790944344,0.0064065310381914
20101206,0.0012986685176011952,-0.00041761145206895825,-0.0027009249612578007,-0.0017415077372553052,-0.004065268304943113,-0.0032660101672809414
20101207,-0.012962888207195886,-0.006446874131057466,0.012242611627150022,0.007878300354972166,0.026863334386847074,0.02455994727317957
20101208,0.016137615368864263,0.015598745032040062,-0.009532977723211229,-0.004439589606131772,-0.029914477972251413,-0.03087381965445594
20101209,-0.007640453919645973,-0.015113902960942577,0.01536784962816357,0.004305783086936997,0.035143858004117186,0.03717119123379721
20101210,0.0010081248384570616,-0.0012876875569358816,0.0035100297488505133,0.0005688183879665625,0.0054052494681462,0.005873925894182328
20101213,0.005445085800155382,-0.005603616689038122,0.010047556493483998,-0.0017559441697569582,0.013960357414403607,0.018448324710196973
20101214,-7.7511693787663e-05,-0.001015689816850838,-8.076414727670021e-05,-0.000633386006618608,0.00030533548116524003,0.0009658765366737777
20101215,-0.016079067318571835,-0.005462994325376206,-0.017251307392085285,0.00046406866909901707,-0.011233232943191626,-0.014622373395603818
20101216,-0.015905617822112077,-0.006389433196847393,-0.0161539615390886,0.000991796460717422,-0.008654152733354258,-0.01202714463504363
20101217,0.03291312034301764,0.013437466598531721,0.032267398056246566,-0.0038514744867175865,0.014699640528474589,0.022537897999963544
20101220,0.005917837172946746,0.005279664156183794,0.007567927335660149,0.0016965655183583425,0.00392681123709772,0.0034121593600264623
20101221,0.019590174868304677,0.0034462147014870954,0.014376212401251639,-0.008500908366786079,0.0022520852394852285,0.010112997169626388
20101222,-0.015786158646520516,-0.018874186522445574,-0.02530481141290442,-0.007353826581840353,-0.013600353052082355,-0.010214930160083548
20101223,0.002850239097491559,-0.012197925673192094,-0.010900677239278865,-0.012962039536991621,-0.01164492751697088,-0.004456850652753858
20101224,0.007010189017821616,0.01372825382249628,0.01736049416077339,0.007578345605849406,0.011103150744202326,0.00714194270714103
20101227,-0.011171982303512323,-0.0037169472405646662,-0.007452063242692126,0.004055176908030473,0.00040296495369126963,-0.0001070311287357825
20101228,0.00920285211045463,0.01035757011541099,0.014608330782672398,0.0031246814794442797,0.007275022446698523,0.004165646084000141
20101229,0.020139488313780974,0.01508479457750151,0.02207404949540373,0.0006138239378498866,0.007445226443678664,0.0014936320388711276
20101230,0.04353461484891428,0.04528153942816952,0.06319240077676425,0.012993685223112462,0.030528582277683243,0.009566360352950566
20101231,0.026070432046419033,0.03378936097389642,0.046013019171847365,0.013991305427690089,0.02597481942351906,0.009184706930879026
20110104,0.007348127447592016,-0.00013121732193993726,-0.0020325826684734196,-0.004628314994068967,-0.006519371272323353,-0.0075986042021178955
20110105,-0.03669410885715588,-0.04845114288343899,-0.06120272584560443,-0.022700375444680065,-0.03520047328434789,-0.00888852118316988
20110106,0.03619488040903858,0.037713814823290136,0.04108212639961612,0.013742745654183864,0.016990499011390582,-0.004114644168178293
20110107,-0.0807117539678377,-0.11537380075597238,-0.13762758242166664,-0.0646217135451108,-0.08644892419828815,-0.026274960788228878
20110110,0.012647920394608266,0.01649061088676492,0.017245479762983174,0.008575030779908352,0.009295863051649266,0.0009510819911519334
20110111,0.01882841881933786,0.042830951065423235,0.05675056271923396,0.03093290614689603,0.04466575358421706,0.024218644168526857
