,FU.SHF,SC.INE,LU.INE,BU.SHF,RU.SHF,SP.SHF,L.DCE,V.DCE,PP.DCE,EG.DCE,EB.DCE,PG.DCE,BZ.DCE,TA.ZCE,MA.ZCE,FG.ZCE,SA.ZCE,PF.ZCE,PX.ZCE,SH.ZCE,PL.ZCE
20140401,40.18087104209871,0.0,0.0,-39.7775415266048,-7.34654985097028,0.0,6.643627818399411,-26.601278689853203,0.0,0.0,0.0,0.0,0.0,8.438339556689659,0.0,-6.060411317832182,0.0,0.0,0.0,0.0,0.0
20140402,40.18087104209871,0.0,0.0,-40.263819559337335,-4.404346284853554,0.0,9.511260582562178,-25.974080338321926,0.0,0.0,0.0,0.0,0.0,9.891526142861785,0.0,-7.538175787220965,0.0,0.0,0.0,0.0,0.0
20140403,40.18087104209871,0.0,0.0,-40.48791627521367,-1.9449185750300906,0.0,11.959104570212485,-25.36489182151389,0.0,0.0,0.0,0.0,0.0,11.161972036925736,0.0,-8.757105827044459,0.0,0.0,0.0,0.0,0.0
20140404,40.18087104209871,0.0,0.0,-40.46758984690433,0.06246510828305977,0.0,14.122448222243113,-24.921181739930557,0.0,0.0,0.0,0.0,0.0,12.169711992458637,0.0,-9.74457166583254,0.0,0.0,0.0,0.0,0.0
20140408,40.18087104209871,0.0,0.0,-40.354865673907426,1.7216507668146808,0.0,15.870817469886665,-24.847825721696267,0.0,0.0,0.0,0.0,0.0,12.991412019114268,0.0,-10.630535066740485,0.0,0.0,0.0,0.0,0.0
20140409,40.18087104209871,0.0,0.0,-40.98946006051845,3.1928852415215125,0.0,17.670228259816817,-25.195870803013378,0.0,0.0,0.0,0.0,0.0,13.7305663285765,0.0,-11.742083873301326,0.0,0.0,0.0,0.0,0.0
20140410,40.18087104209871,0.0,0.0,-42.04733620762173,0.6298132250744262,0.0,19.19053703667806,-25.531833319768126,0.0,0.0,0.0,0.0,0.0,14.265153640823902,0.0,-13.058643394211437,0.0,0.0,0.0,0.0,0.0
20140411,40.18087104209871,0.0,0.0,-43.43215968617143,-1.6689595199904719,0.0,20.152118561345098,-25.776597373864075,0.0,0.0,0.0,0.0,0.0,14.704654130773722,0.0,-14.144295362785924,0.0,0.0,0.0,0.0,0.0
20140414,40.18087104209871,0.0,0.0,-44.41692560781722,-3.5551219247770236,0.0,20.942388187950385,-25.889508512326636,0.0,0.0,0.0,0.0,0.0,15.103615936597254,0.0,-14.740699373672753,0.0,0.0,0.0,0.0,0.0
20140415,40.18087104209871,0.0,0.0,-43.672114562348355,-5.100562168256296,0.0,21.551869055073844,-26.121123839676315,0.0,0.0,0.0,0.0,0.0,16.539777617333804,0.0,-15.204637317826075,0.0,0.0,0.0,0.0,0.0
20140416,40.18087104209871,0.0,0.0,-43.063066990265035,-6.973729184213889,0.0,22.047689464229197,-26.33443107317892,0.0,0.0,0.0,0.0,0.0,17.748257885698635,0.0,-15.743089391395635,0.0,0.0,0.0,0.0,0.0
20140417,40.18087104209871,0.0,0.0,-42.40492758686455,-8.516076349311039,0.0,22.717816450521525,-26.431125616764536,0.0,0.0,0.0,0.0,0.0,18.73327851494471,0.0,-16.397488059667175,0.0,0.0,0.0,0.0,0.0
20140418,40.18087104209871,0.0,0.0,-41.9733129836087,-9.936261520065662,0.0,24.18774541413073,-27.395011297490736,0.0,0.0,0.0,0.0,0.0,19.531164290074212,0.0,-16.93287841839867,0.0,0.0,0.0,0.0,0.0
20140421,40.18087104209871,0.0,0.0,-41.63293865018812,-10.568958281851206,0.0,25.38881397530628,-27.270768942328047,0.0,0.0,0.0,0.0,0.0,19.98681783587043,0.0,-17.279142244066552,0.0,0.0,0.0,0.0,0.0
20140422,40.18087104209871,0.0,0.0,-41.26611941460108,-11.02962988337799,0.0,26.33991402746367,-27.130087794952214,0.0,0.0,0.0,0.0,0.0,20.321260843943396,0.0,-17.487289016857332,0.0,0.0,0.0,0.0,0.0
20140423,40.18087104209871,0.0,0.0,-40.99510551192687,-11.453757940502046,0.0,27.263606010073058,-27.750883018484974,0.0,0.0,0.0,0.0,0.0,20.6852982177729,0.0,-17.726965917096795,0.0,0.0,0.0,0.0,0.0
20140424,40.18087104209871,0.0,0.0,-40.84790935245528,-11.957063673150275,0.0,28.09336429446617,-28.351888593082737,0.0,0.0,0.0,0.0,0.0,21.249524686881713,0.0,-17.989443821318208,0.0,0.0,0.0,0.0,0.0
20140425,40.18087104209871,0.0,0.0,-40.46313481988957,-12.357543137272458,0.0,28.912161023431487,-29.37473571930551,0.0,0.0,0.0,0.0,0.0,21.611718534134912,0.0,-18.561689983087774,0.0,0.0,0.0,0.0,0.0
20140428,40.18087104209871,0.0,0.0,-40.12447177497101,-12.691992829733246,0.0,28.686788660620095,-30.213152762367194,0.0,0.0,0.0,0.0,0.0,21.947493271735013,0.0,-19.0495560276372,0.0,0.0,0.0,0.0,0.0
20140429,40.18087104209871,0.0,0.0,-40.587212469446484,-12.824424643455066,0.0,28.574752147189983,-30.618919930468305,29.74561598198207,0.0,0.0,0.0,0.0,22.661159290882917,0.0,-19.798280579991914,0.0,0.0,0.0,0.0,0.0
20140430,40.18087104209871,0.0,0.0,-40.928017964339055,-8.090381885630391,0.0,28.538180986639894,-30.950644605343058,29.745489518610086,0.0,0.0,0.0,0.0,23.232169657925862,0.0,-20.217949650803977,0.0,0.0,0.0,0.0,0.0
20140505,40.18087104209871,0.0,0.0,-40.936256312148494,-4.231988395992697,0.0,28.91208885510188,-31.439292580012903,30.144848864469765,0.0,0.0,0.0,0.0,24.092086579932143,0.0,-20.40550087079109,0.0,0.0,0.0,0.0,0.0
20140506,40.18087104209871,0.0,0.0,-41.604359226030176,-1.0473007508373802,0.0,28.712688871477074,-19.31224919079072,30.248832286976373,0.0,0.0,0.0,0.0,24.44758078645693,0.0,-20.583279515909798,0.0,0.0,0.0,0.0,0.0
20140507,40.18087104209871,0.0,0.0,-42.53268046226341,-3.2133391040731083,0.0,28.5795462412581,-9.504962835330046,30.333514326904194,0.0,0.0,0.0,0.0,24.81472195865174,0.0,-20.67123454378178,0.0,0.0,0.0,0.0,0.0
20140508,40.18087104209871,0.0,0.0,-42.213729664266715,-0.2692434583442074,0.0,28.18175012253858,-1.3576067395952924,30.72864935196666,0.0,0.0,0.0,0.0,25.209062421455045,0.0,-20.632260104327056,0.0,0.0,0.0,0.0,0.0
20140509,40.18087104209871,0.0,0.0,-42.08388561009858,-2.726914249556045,0.0,27.966157666690588,5.548336008305187,31.06359773279067,0.0,0.0,0.0,0.0,25.75415083740198,0.0,-21.185847255355892,0.0,0.0,0.0,0.0,0.0
20140512,40.18087104209871,0.0,0.0,-41.984999636521025,-4.872199638819995,0.0,27.76545024560088,11.53616251364879,31.023840000436785,0.0,0.0,0.0,0.0,16.00500354367892,0.0,-21.64608356642316,0.0,0.0,0.0,0.0,0.0
20140513,40.18087104209871,0.0,0.0,-41.894837693476745,-6.442255179097104,0.0,27.67709083856223,16.4058688490889,31.061327299673337,0.0,0.0,0.0,0.0,8.187872855063564,0.0,-22.031717195442734,0.0,0.0,0.0,0.0,0.0
20140514,40.18087104209871,0.0,0.0,-41.88394007140833,-7.71246919812603,0.0,27.60014132147406,21.02030867551723,31.08017698721523,0.0,0.0,0.0,0.0,1.8934491064773142,0.0,-22.98560311969343,0.0,0.0,0.0,0.0,0.0
20140515,40.18087104209871,0.0,0.0,-43.71366878581025,-8.69963078646858,0.0,27.610413566473618,24.562217908023353,31.16043128108669,0.0,0.0,0.0,0.0,6.206831231220202,0.0,-23.864264492507093,0.0,0.0,0.0,0.0,0.0
20140516,40.18087104209871,0.0,0.0,-45.178974343029914,-9.492559880850468,0.0,27.482041811420736,27.5311916034176,31.109615609297347,0.0,0.0,0.0,0.0,0.37582322262220513,0.0,-24.452650951352858,0.0,0.0,0.0,0.0,0.0
20140519,40.18087104209871,0.0,0.0,-46.663177568111614,-10.07871376395885,0.0,27.290099156657327,29.955703054482484,31.06425538683231,0.0,0.0,0.0,0.0,-4.424037356105389,0.0,-24.853046855809072,0.0,0.0,0.0,0.0,0.0
20140520,40.18087104209871,0.0,0.0,-47.874341163175565,-10.0852202607369,0.0,27.194936077624018,31.93144151568469,31.3988883150447,0.0,0.0,0.0,0.0,-7.533041255849135,0.0,-25.16441702222643,0.0,0.0,0.0,0.0,0.0
20140521,40.18087104209871,0.0,0.0,-48.86624011505233,-10.319903401079882,0.0,27.0754738171827,36.058643706774056,31.6731915756967,0.0,0.0,0.0,0.0,-10.21962559690008,0.0,-24.928052605041852,0.0,0.0,0.0,0.0,0.0
20140522,40.18087104209871,0.0,0.0,-49.96171812960826,-10.54403735720404,0.0,26.57114944449381,38.98605869712375,31.71056910180321,0.0,0.0,0.0,0.0,-12.241507724126906,0.0,-24.818405857357494,0.0,0.0,0.0,0.0,0.0
20140523,40.18087104209871,0.0,0.0,-50.884744363326554,-10.726532141886288,0.0,26.210265256935454,40.704060357498925,31.25234042809646,0.0,0.0,0.0,0.0,-13.9056221185283,0.0,-24.717136548737603,0.0,0.0,0.0,0.0,0.0
20140526,40.18087104209871,0.0,0.0,-51.595712132290586,-10.874427955219996,0.0,25.90881045086939,42.06733984202748,30.643345280188278,0.0,0.0,0.0,0.0,-15.128875918099576,0.0,-24.684648387411258,0.0,0.0,0.0,0.0,0.0
20140527,40.18087104209871,0.0,0.0,-53.2314723298134,-10.939393791510648,0.0,25.574073202145183,42.854503932133404,30.17503073168554,0.0,0.0,0.0,0.0,-16.139957370329853,0.0,-24.616599797678944,0.0,0.0,0.0,0.0,0.0
20140528,40.18087104209871,0.0,0.0,-53.55386282298247,-10.957652575556018,0.0,25.31558931789562,43.16175190185081,29.52047337908353,0.0,0.0,0.0,0.0,-16.784694148574374,0.0,-24.554433817881293,0.0,0.0,0.0,0.0,0.0
20140529,40.18087104209871,0.0,0.0,-54.030179920301,-11.089726176604332,0.0,25.129603934469344,43.60350057048729,28.964113569354875,0.0,0.0,0.0,0.0,-17.407069027249406,0.0,-24.514730757516013,0.0,0.0,0.0,0.0,0.0
20140530,40.18087104209871,0.0,0.0,-54.386756301794,-11.190745288203324,0.0,24.87120313843291,43.83781962970886,28.49317251775258,0.0,0.0,0.0,0.0,-17.901406365792937,0.0,-24.653164420659696,0.0,0.0,0.0,0.0,0.0
20140603,40.18087104209871,0.0,0.0,-55.93855269194552,-11.283408909993991,0.0,24.66316702689799,44.13565038588883,28.088190376665203,0.0,0.0,0.0,0.0,-18.33846183391926,0.0,-24.695364416023846,0.0,0.0,0.0,0.0,0.0
20140604,40.18087104209871,0.0,0.0,-57.03629414887203,-11.360202591499096,0.0,24.63395430738378,43.96437878649217,27.797501837274705,0.0,0.0,0.0,0.0,-19.07254927801122,0.0,-24.779418858446046,0.0,0.0,0.0,0.0,0.0
20140605,40.18087104209871,0.0,0.0,-57.754455596709626,-11.493340306789543,0.0,24.651286567299667,44.026607407909225,27.55438622622101,0.0,0.0,0.0,0.0,-11.573245443022666,0.0,-24.84180486596711,0.0,0.0,0.0,0.0,0.0
20140606,40.18087104209871,0.0,0.0,-61.578659069655494,-11.59236253636995,0.0,24.924846856883352,44.07751041774654,27.392649721210464,0.0,0.0,0.0,0.0,-5.507155990832623,0.0,-24.810645902659367,0.0,0.0,0.0,0.0,0.0
20140609,40.18087104209871,0.0,0.0,-65.82405586927375,-11.708509898690037,0.0,25.197496826067486,43.73138646107501,27.34345276531037,0.0,0.0,0.0,0.0,-0.13484293451656115,0.0,-24.901972629376186,0.0,0.0,0.0,0.0,0.0
20140610,40.18087104209871,0.0,0.0,-69.29756234168869,-11.833055625382263,0.0,25.314930658260433,28.503120507533417,27.536330073735733,0.0,0.0,0.0,0.0,4.210545500352271,0.0,-24.386368743661045,0.0,0.0,0.0,0.0,0.0
20140611,40.18087104209871,0.0,0.0,-72.33590983502052,-12.03088443090629,0.0,25.39707810326835,30.446839000371387,26.74755850407176,0.0,0.0,0.0,0.0,7.742500572552349,0.0,-23.994507549948274,0.0,0.0,0.0,0.0,0.0
20140612,40.18087104209871,0.0,0.0,-74.82361888109553,-12.189640090678015,0.0,25.46085518423097,17.80599816974411,26.056268774660442,0.0,0.0,0.0,0.0,10.483812992450279,0.0,-23.67348956065354,0.0,0.0,0.0,0.0,0.0
20140613,40.18087104209871,0.0,0.0,-77.18192324767972,-12.280450752345496,0.0,25.517094663859382,7.27379539682885,25.527973976989777,0.0,0.0,0.0,0.0,12.693246641302373,0.0,-23.38542339764319,0.0,0.0,0.0,0.0,0.0
20140616,40.18087104209871,0.0,0.0,-74.40482293299635,-12.319959442054069,0.0,25.690113694619956,12.187634455178685,25.24576092482422,0.0,0.0,0.0,0.0,14.130794708300469,0.0,-23.059163830612476,0.0,0.0,0.0,0.0,0.0
20140617,40.18087104209871,0.0,0.0,-72.11711130708994,-12.430306585813655,0.0,26.07145817410848,16.275347677857344,25.01983858997213,0.0,0.0,0.0,0.0,15.094191636625002,0.0,-22.63630734057029,0.0,0.0,0.0,0.0,0.0
20140618,40.18087104209871,0.0,0.0,-70.4542485530538,-13.74417101934294,0.0,25.737364636632613,19.51550232614574,24.425664650437728,0.0,0.0,0.0,0.0,15.698827930713085,0.0,-22.170628369905987,0.0,0.0,0.0,0.0,0.0
20140619,40.18087104209871,0.0,0.0,-69.10194982677915,-14.821882834561746,0.0,25.411888215656525,22.205034877820957,23.892819914017373,0.0,0.0,0.0,0.0,16.161886986892828,0.0,-22.044579619733696,0.0,0.0,0.0,0.0,0.0
20140620,40.18087104209871,0.0,0.0,-45.27578281225652,-15.744895941923657,0.0,25.376611135546604,24.516655878216383,23.435742549494236,0.0,0.0,0.0,0.0,16.638638330490412,0.0,-21.910841855849625,0.0,0.0,0.0,0.0,0.0
20140623,40.18087104209871,0.0,0.0,-25.78164616401074,-15.96491106543964,0.0,25.252416730182624,26.457747560599724,23.240465433927177,0.0,0.0,0.0,0.0,17.0381082077879,0.0,-21.386143827493,0.0,0.0,0.0,0.0,0.0
20140624,40.18087104209871,0.0,0.0,-10.264510490756738,-15.943951284386607,0.0,24.52403250352312,28.056857795523783,15.655186144170527,0.0,0.0,0.0,0.0,17.410791065984828,0.0,-20.88427623778301,0.0,0.0,0.0,0.0,0.0
20140625,40.18087104209871,0.0,0.0,-19.31413567635667,-16.07709677257806,0.0,23.992016207963726,16.295168099087977,9.449108095497767,0.0,0.0,0.0,0.0,17.72137214559708,0.0,-20.509701730711868,0.0,0.0,0.0,0.0,0.0
20140626,40.18087104209871,0.0,0.0,-28.589121102559904,-10.001241169377247,0.0,24.02561048656704,20.042120715418154,11.43182568044675,0.0,0.0,0.0,0.0,18.18796452661662,0.0,-20.20343261595534,0.0,0.0,0.0,0.0,0.0
20140627,40.18087104209871,0.0,0.0,-36.70560696663673,-11.332990724902116,0.0,23.96855535974048,23.532850170716227,13.066014866904853,0.0,0.0,0.0,0.0,18.05407835791818,0.0,-19.741355342863304,0.0,0.0,0.0,0.0,0.0
20140630,40.18087104209871,0.0,0.0,-43.28061370634654,-12.386810644085067,0.0,23.890793184817444,12.082683518042598,14.413039866262213,0.0,0.0,0.0,0.0,17.94430306694897,0.0,-19.332484418444864,0.0,0.0,0.0,0.0,0.0
20140701,40.18087104209871,0.0,0.0,-48.4908244386109,-13.16193724801475,0.0,23.80291498483163,2.7145421540799015,15.515229670822047,0.0,0.0,0.0,0.0,17.890352330728646,0.0,-19.091920606848866,0.0,0.0,0.0,0.0,0.0
20140702,40.18087104209871,0.0,0.0,-53.246368772521606,-13.794965606386743,0.0,23.828566757025463,-5.323182383473364,16.152729803637595,0.0,0.0,0.0,0.0,17.813594494162643,0.0,-19.101011731604288,0.0,0.0,0.0,0.0,0.0
20140703,40.18087104209871,0.0,0.0,-30.696511825688905,-14.299959343421392,0.0,23.821509893588516,-11.885138357415743,16.66146839849414,0.0,0.0,0.0,0.0,17.379704269226853,0.0,-19.08522000638193,0.0,0.0,0.0,0.0,0.0
20140704,40.18087104209871,0.0,0.0,-12.517257655059762,-14.718562572328285,0.0,23.840547877937762,-17.220845937381753,17.100014838195552,0.0,0.0,0.0,0.0,17.05885998873035,0.0,-19.08453492094661,0.0,0.0,0.0,0.0,0.0
20140707,40.18087104209871,0.0,0.0,2.325112225547349,-14.996275799151016,0.0,23.809590030032656,-22.174432715444468,17.409371035368878,0.0,0.0,0.0,0.0,16.789609257108452,0.0,-19.051029345734722,0.0,0.0,0.0,0.0,0.0
20140708,40.18087104209871,0.0,0.0,13.940726494702197,-14.570296216988604,0.0,23.784694411039386,-26.86158882703268,17.672546344815185,0.0,0.0,0.0,0.0,16.439230481512134,0.0,-19.76756507350884,0.0,0.0,0.0,0.0,0.0
20140709,40.18087104209871,0.0,0.0,-0.11561774332413996,-14.223153245870833,0.0,23.920714388905825,-30.93912047985369,18.43416138919835,0.0,0.0,0.0,0.0,16.08086675122925,0.0,-20.346064025270312,0.0,0.0,0.0,0.0,0.0
20140710,40.18087104209871,0.0,0.0,-11.573122991453433,-13.95077920965813,0.0,23.523170610863648,-34.17110959503146,18.956651631724153,0.0,0.0,0.0,0.0,15.771926818592256,0.0,-20.18331247072122,0.0,0.0,0.0,0.0,0.0
20140711,40.18087104209871,0.0,0.0,-21.002436942674528,-13.790399196286286,0.0,23.158579185299747,-36.83522111201572,19.39005984497546,0.0,0.0,0.0,0.0,15.51812462309843,0.0,-20.05992978475267,0.0,0.0,0.0,0.0,0.0
20140714,40.18087104209871,0.0,0.0,-32.437403938199125,-13.773526107271215,0.0,22.975655725805474,-42.54373579562888,19.746634585030442,0.0,0.0,0.0,0.0,15.461070859553,0.0,-19.863885942919133,0.0,0.0,0.0,0.0,0.0
20140715,40.18087104209871,0.0,0.0,-41.91261640991413,-13.757100347963773,0.0,22.854500932915855,-46.91786774655138,20.052053873635465,0.0,0.0,0.0,0.0,15.652812493429126,0.0,-19.954578150191605,0.0,0.0,0.0,0.0,0.0
20140716,40.18087104209871,0.0,0.0,-49.09616911149411,-13.751179049223522,0.0,23.08889740802836,-50.17390292735646,20.540436065609104,0.0,0.0,0.0,0.0,15.92947386687203,0.0,-19.94561213814715,0.0,0.0,0.0,0.0,0.0
20140717,40.18087104209871,0.0,0.0,-54.74389210494263,-13.74269741283697,0.0,23.253367917103965,-52.74061313059391,20.940835721202962,0.0,0.0,0.0,0.0,16.05625513284492,0.0,-19.919143754201997,0.0,0.0,0.0,0.0,0.0
20140718,40.18087104209871,0.0,0.0,-60.13749118865579,-13.730528653389577,0.0,23.18427515811303,-54.064487117603896,21.125935895233116,0.0,0.0,0.0,0.0,16.16162439825083,0.0,-19.823396837327973,0.0,0.0,0.0,0.0,0.0
20140721,40.18087104209871,0.0,0.0,-64.55043589351202,-14.02926885451407,0.0,23.021806826695194,-56.24040218132245,21.31411324979959,0.0,0.0,0.0,0.0,16.24757272516093,0.0,-19.993140370281612,0.0,0.0,0.0,0.0,0.0
20140722,40.18087104209871,0.0,0.0,-68.40720112685153,-14.60749500482645,0.0,23.407825743745704,-57.594442239601555,23.19408499310862,0.0,0.0,0.0,0.0,16.297255075958926,0.0,-19.37762497782967,0.0,0.0,0.0,0.0,0.0
20140723,40.18087104209871,0.0,0.0,-71.5632229763834,-15.031550858210139,0.0,23.77511709736087,-58.23276959544952,24.67391570235713,0.0,0.0,0.0,0.0,16.09368572108383,0.0,-18.89090392382254,0.0,0.0,0.0,0.0,0.0
20140724,40.18087104209871,0.0,0.0,-73.89776154968932,-15.324341744925663,0.0,23.933639542555767,-58.35510182702669,25.64084949217554,0.0,0.0,0.0,0.0,15.934758384927617,0.0,-18.48232626517768,0.0,0.0,0.0,0.0,0.0
20140725,40.18087104209871,0.0,0.0,-75.88851764864214,-15.499705685705687,0.0,24.03536471908535,-58.26474187605084,26.409246210694754,0.0,0.0,0.0,0.0,16.03327494000004,0.0,-18.28210725133221,0.0,0.0,0.0,0.0,0.0
20140728,40.18087104209871,0.0,0.0,-77.41687438781194,-15.704382791962063,0.0,24.289276452904943,-57.99976840711886,26.812110987103992,0.0,0.0,0.0,0.0,16.12355165507507,0.0,-18.25357381463719,0.0,0.0,0.0,0.0,0.0
20140729,40.18087104209871,0.0,0.0,-78.13836033453892,-15.977878056107011,0.0,24.42295564059479,-57.78088049441003,27.16015404572388,0.0,0.0,0.0,0.0,16.19992228840328,0.0,-18.185645066268634,0.0,0.0,0.0,0.0,0.0
20140730,40.18087104209871,0.0,0.0,-79.2961067532893,-15.814120406602024,0.0,24.545254263104933,-57.38814567482446,28.61828498974515,0.0,0.0,0.0,0.0,16.2266038931873,0.0,-17.89222008674864,0.0,0.0,0.0,0.0,0.0
20140731,40.18087104209871,0.0,0.0,-80.73847619965228,-15.623859084874633,0.0,24.630663400779966,-57.06211430685142,29.88249321944456,0.0,0.0,0.0,0.0,16.633591752936248,0.0,-17.65781538979309,0.0,0.0,0.0,0.0,0.0
20140801,40.18087104209871,0.0,0.0,-82.931975310721,-15.468053115108525,0.0,24.710020071647644,-56.86430721770558,30.89498592188686,0.0,0.0,0.0,0.0,16.984782709292034,0.0,-17.43574895591974,0.0,0.0,0.0,0.0,0.0
20140804,40.18087104209871,0.0,0.0,-85.0294494108002,-15.248347008099321,0.0,24.96074198975256,-56.70246505385898,31.94598325559432,0.0,0.0,0.0,0.0,17.289815509594835,0.0,-17.27031510187777,0.0,0.0,0.0,0.0,0.0
20140805,40.18087104209871,0.0,0.0,-86.74856487267236,-16.041447667383,0.0,25.43154807238005,-56.63628606947954,32.81422917544854,0.0,0.0,0.0,0.0,17.7294279270973,0.0,-16.92070143007835,0.0,0.0,0.0,0.0,0.0
20140806,40.18087104209871,0.0,0.0,-87.9962523687388,-16.613474489901083,0.0,25.13978074636072,-56.02167307560921,20.51410858475818,0.0,0.0,0.0,0.0,18.222729332862755,0.0,-16.628917074156455,0.0,0.0,0.0,0.0,0.0
20140807,40.18087104209871,0.0,0.0,-86.62151239515737,-17.081193573042327,0.0,25.19846926445413,-55.77267832892857,23.52555236246554,0.0,0.0,0.0,0.0,18.720676637877627,0.0,-16.7335742998377,0.0,0.0,0.0,0.0,0.0
20140808,40.18087104209871,0.0,0.0,-85.48833689169645,-17.436625592142942,0.0,25.235517933856073,-55.23087957555921,25.94349451201314,0.0,0.0,0.0,0.0,19.22468216082933,0.0,-16.824516716313585,0.0,0.0,0.0,0.0,0.0
20140811,40.18087104209871,0.0,0.0,-84.49480147724168,-17.726772661306615,0.0,15.98441056381937,-54.86880315488537,27.883697892237663,0.0,0.0,0.0,0.0,19.80144820570741,0.0,-16.856117868295502,0.0,0.0,0.0,0.0,0.0
20140812,40.18087104209871,0.0,0.0,-83.39830113499748,-17.940165675691258,0.0,8.425987317782988,-54.79259576066521,29.29177856915684,0.0,0.0,0.0,0.0,20.221476722044212,0.0,-16.934505411127372,0.0,0.0,0.0,0.0,0.0
20140813,40.18087104209871,0.0,0.0,-81.7430612296286,-17.966350744637353,0.0,2.4124400838043307,-55.43904453838618,30.212766024908284,0.0,0.0,0.0,0.0,20.387988527846712,24.14685418443927,-17.045564137145874,0.0,0.0,0.0,0.0,0.0
20140814,40.18087104209871,0.0,0.0,-80.31838266802089,-17.99354616954653,0.0,-2.622938411925581,-56.10183865942574,31.05100999707959,0.0,0.0,0.0,0.0,20.568836448714027,23.510293954021293,-17.139006368484058,0.0,0.0,0.0,0.0,0.0
20140815,40.18087104209871,0.0,0.0,-79.26216657810555,-18.046551526264185,0.0,-6.818575842061358,-55.617072872781506,32.38229873253226,0.0,0.0,0.0,0.0,20.734395772937198,23.08117403094738,-16.84307923461176,0.0,0.0,0.0,0.0,0.0
20140818,40.18087104209871,0.0,0.0,-77.59483626932229,-18.15878063026873,0.0,-0.5730983957392797,-55.11480903297962,33.21068525671684,0.0,0.0,0.0,0.0,20.688241977853572,23.01760385232759,-16.553682114539985,0.0,0.0,0.0,0.0,0.0
20140819,40.18087104209871,0.0,0.0,-76.09576959299216,-18.231963133702095,0.0,4.536735407948263,-54.91474719300443,33.844252831328106,0.0,0.0,0.0,0.0,20.67487512668206,22.975468169616573,-16.68585673923357,0.0,0.0,0.0,0.0,0.0
20140820,40.18087104209871,0.0,0.0,-74.83279270985766,-18.301220975403563,0.0,8.670541006290247,-54.96694013739805,34.45926484558567,0.0,0.0,0.0,0.0,21.528767653739948,22.960993281058723,-16.67289042555346,0.0,0.0,0.0,0.0,0.0
20140821,40.18087104209871,0.0,0.0,-73.11650285019272,-18.405118050145997,0.0,12.145510336450183,-55.920672312369284,35.07415660909409,0.0,0.0,0.0,0.0,22.20748319665682,22.884890886793603,-16.656545831454032,0.0,0.0,0.0,0.0,0.0
20140822,40.18087104209871,0.0,0.0,-71.05072274532544,-18.68552689723414,0.0,14.608562827706889,-56.240065234948524,34.64254123789804,0.0,0.0,0.0,0.0,23.405099863110095,22.811760477998465,-16.474148845504875,0.0,0.0,0.0,0.0,0.0
20140825,40.18087104209871,0.0,0.0,-69.42840013901244,-18.816130419853135,0.0,16.70612927155176,-56.753332944207564,34.757392698553716,0.0,0.0,0.0,0.0,24.107892205808504,22.688620393470554,-10.573414838555223,0.0,0.0,0.0,0.0,0.0
20140826,40.18087104209871,0.0,0.0,-68.09719026959026,-18.930901693385138,0.0,18.69983881763786,-57.19819718660729,34.902441301119346,0.0,0.0,0.0,0.0,24.666659790849508,14.588024452870185,-11.546697478815135,0.0,0.0,0.0,0.0,0.0
20140827,40.18087104209871,0.0,0.0,-66.53115587582246,-19.877582063356062,0.0,10.23956588541069,-57.88482183852134,35.1693599308774,0.0,0.0,0.0,0.0,25.323089415845228,8.241262049531084,-6.404262355078859,0.0,0.0,0.0,0.0,0.0
20140828,40.18087104209871,0.0,0.0,-65.5523057792634,-20.68318240750678,0.0,3.3156038588317887,-58.44259797316516,35.388739389875944,0.0,0.0,0.0,0.0,25.637844708855656,10.387408338381404,-8.161880855538163,0.0,0.0,0.0,0.0,0.0
20140829,40.18087104209871,0.0,0.0,-64.61834482090848,-21.201319444650448,0.0,-2.3495007974664577,-58.825351077209405,35.50111803436214,0.0,0.0,0.0,0.0,25.920019040712685,4.860712470589855,-9.564592870831731,0.0,0.0,0.0,0.0,0.0
20140901,40.18087104209871,0.0,0.0,-63.47193220178111,-21.981086075462585,0.0,-6.956033020702949,-58.281606792467194,35.67751586359676,0.0,0.0,0.0,0.0,26.061637686932837,0.24341150932957686,-10.668904770754423,0.0,0.0,0.0,0.0,0.0
20140902,40.18087104209871,0.0,0.0,-62.65887414291483,-22.77679173448346,0.0,-10.664669924800798,-57.66489111682148,35.80955444069786,0.0,0.0,0.0,0.0,26.16546035241734,-3.5156169765234537,-11.00843002907513,0.0,0.0,0.0,0.0,0.0
20140903,40.18087104209871,0.0,0.0,-62.28305025800844,-23.106845487884087,0.0,-14.285502465126214,-38.249129773204785,35.813394224593466,0.0,0.0,0.0,0.0,25.99637301033369,-6.592504338979689,-11.278058458942487,0.0,0.0,0.0,0.0,0.0
20140904,40.18087104209871,0.0,0.0,-39.0329761703822,-23.344385157194907,0.0,-17.27852970585147,-22.214526415255733,35.92188137357237,0.0,0.0,0.0,0.0,25.409789260196348,-9.131754755158529,-11.495693592963438,0.0,0.0,0.0,0.0,0.0
20140905,40.18087104209871,0.0,0.0,-20.091481886506287,-23.514592376051613,0.0,-19.662288845052856,-8.803412708221328,35.919595816963025,0.0,0.0,0.0,0.0,24.990621490196563,-3.7398463258771035,-11.648648922494445,0.0,0.0,0.0,0.0,0.0
20140909,40.18087104209871,0.0,0.0,-6.691595424164673,-23.06433778525705,0.0,-21.36986674867277,2.085222764165945,35.45845338815056,0.0,0.0,0.0,0.0,24.77300065447406,1.0750404068930461,-11.798029638988424,0.0,0.0,0.0,0.0,0.0
