,dailyPnl,NonFerrous,cumulativePnl
20100310,-0.3104622220104637,-0.3104622220104637,0.515210537969214
20100311,0.7512709641415154,0.7512709641415154,1.2664815021107294
20100312,-0.21129983788331694,-0.21129983788331694,1.0551816642274126
20100315,1.0691684694549297,1.0691684694549297,2.1243501336823423
20100316,-0.2769471408275395,-0.2769471408275395,1.8474029928548028
20100317,-0.8541150443548976,-0.8541150443548976,0.9932879484999052
20100318,0.6728720288876008,0.6728720288876008,1.666159977387506
20100319,-0.755969668626794,-0.755969668626794,0.9101903087607119
20100322,0.870986288385217,0.870986288385217,1.781176597145929
20100323,0.19171170238326563,0.19171170238326563,1.9728882995291945
20100324,0.3844374499225364,0.3844374499225364,2.357325749451731
20100325,0.2925145155961227,0.2925145155961227,2.6498402650478536
20100326,-0.8477471026395006,-0.8477471026395006,1.8020931624083532
20100329,-0.9576890351363493,-0.9576890351363493,0.8444041272720039
20100330,-0.04763362076593421,-0.04763362076593421,0.7967705065060696
20100331,0.34455158045776557,0.34455158045776557,1.1413220869638352
20100401,-0.46599143177025354,-0.46599143177025354,0.6753306551935816
20100402,-0.20294414066978783,-0.20294414066978783,0.47238651452379377
20100406,-0.23841727606286886,-0.23841727606286886,0.2339692384609249
20100407,0.06241299963405896,0.06241299963405896,0.2963822380949839
20100408,0.10051032805147543,0.10051032805147543,0.3968925661464593
20100409,0.06144164733831489,0.06144164733831489,0.4583342134847742
20100412,-0.3905058612497934,-0.3905058612497934,0.0678283522349808
20100413,-0.231634584417708,-0.231634584417708,-0.16380623218272722
20100414,-0.029618912834988083,-0.029618912834988083,-0.1934251450177153
20100415,0.08744583003436497,0.08744583003436497,-0.10597931498335032
20100416,0.22406245375685221,0.22406245375685221,0.11808313877350189
20100419,0.26259027913378474,0.26259027913378474,0.38067341790728665
20100420,-0.14879695349348157,-0.14879695349348157,0.23187646441380508
20100421,0.024738714346948198,0.024738714346948198,0.2566151787607533
20100422,0.19916547304924775,0.19916547304924775,0.45578065181000105
20100423,0.16862502003205415,0.16862502003205415,0.6244056718420552
20100426,-0.4473641497146155,-0.4473641497146155,0.17704152212743968
20100427,0.8821613677295946,0.8821613677295946,1.0592028898570343
20100428,2.344285168766994,2.344285168766994,3.403488058624028
20100429,-0.36750589102965675,-0.36750589102965675,3.0359821675943715
20100430,-0.018984922555475812,-0.018984922555475812,3.0169972450388958
20100504,0.7350566004298396,0.7350566004298396,3.752053845468735
20100505,1.3222197772157158,1.3222197772157158,5.074273622684451
20100506,0.6627872005007371,0.6627872005007371,5.737060823185189
20100507,0.9774995950073448,0.9774995950073448,6.714560418192534
20100510,-0.6415436517177412,-0.6415436517177412,6.073016766474792
20100511,0.45189139176768495,0.45189139176768495,6.524908158242477
20100512,-0.12621308878438195,-0.12621308878438195,6.398695069458095
20100513,-0.2742521095280267,-0.2742521095280267,6.124442959930069
20100514,0.10332883217245056,0.10332883217245056,6.227771792102519
20100517,0.10358277687293335,0.10358277687293335,6.331354568975453
20100518,0.049305712836898496,0.049305712836898496,6.380660281812351
20100519,-0.19895997163467083,-0.19895997163467083,6.18170031017768
20100520,0.14201204933098688,0.14201204933098688,6.323712359508667
20100521,-0.12835724094701798,-0.12835724094701798,6.195355118561649
20100524,0.5152862839918132,0.5152862839918132,6.7106414025534615
20100525,-0.5654358747795833,-0.5654358747795833,6.145205527773879
20100526,0.45003994960398785,0.45003994960398785,6.595245477377866
20100527,0.2237808541558486,0.2237808541558486,6.819026331533715
20100528,0.37569425002331186,0.37569425002331186,7.194720581557027
20100531,-0.3549038289859405,-0.3549038289859405,6.839816752571086
20100601,-0.7580012843817817,-0.7580012843817817,6.081815468189305
20100602,-0.7003210386577254,-0.7003210386577254,5.381494429531579
20100603,0.03235221488184022,0.03235221488184022,5.413846644413419
20100604,-0.9537452945543948,-0.9537452945543948,4.460101349859024
20100607,-1.1357511931808764,-1.1357511931808764,3.3243501566781477
20100608,-0.379569451798948,-0.379569451798948,2.9447807048791996
20100609,0.6124475531289795,0.6124475531289795,3.557228258008179
20100610,0.03798098429960467,0.03798098429960467,3.5952092423077837
20100611,0.41488500075107804,0.41488500075107804,4.0100942430588615
20100617,-0.012279839503751102,-0.012279839503751102,3.9978144035551106
20100618,-0.4568787613218623,-0.4568787613218623,3.5409356422332485
20100621,1.8077546814521488,1.8077546814521488,5.348690323685397
20100622,-0.43340314314289313,-0.43340314314289313,4.915287180542504
20100623,0.3431631131928701,0.3431631131928701,5.258450293735374
20100624,0.45045118515717875,0.45045118515717875,5.708901478892552
20100625,-0.4482070658652144,-0.4482070658652144,5.260694413027338
20100628,0.6312808762127889,0.6312808762127889,5.8919752892401265
20100629,-1.0010500372626046,-1.0010500372626046,4.890925251977522
20100630,-0.5788525379020409,-0.5788525379020409,4.312072714075481
20100701,-0.4220583042020693,-0.4220583042020693,3.890014409873412
20100702,1.0701068498064896,1.0701068498064896,4.960121259679902
20100705,0.1606098090121161,0.1606098090121161,5.1207310686920176
20100706,0.12522785821940616,0.12522785821940616,5.245958926911424
20100707,-0.17466002799971528,-0.17466002799971528,5.071298898911708
20100708,0.4531225916693213,0.4531225916693213,5.524421490581029
20100709,0.18318026124405762,0.18318026124405762,5.707601751825087
20100712,-0.4096401870109457,-0.4096401870109457,5.297961564814141
20100713,-0.5432747311738,-0.5432747311738,4.754686833640341
20100714,0.39324470793228594,0.39324470793228594,5.1479315415726274
20100715,0.01276138575611412,0.01276138575611412,5.160692927328742
20100716,0.19236316211273102,0.19236316211273102,5.3530560894414725
20100719,-0.24665814954435492,-0.24665814954435492,5.106397939897118
20100720,0.5027348887694916,0.5027348887694916,5.60913282866661
20100721,0.024480940234317617,0.024480940234317617,5.633613768900927
20100722,0.2928238502339615,0.2928238502339615,5.926437619134889
20100723,0.835759031640167,0.835759031640167,6.762196650775056
20100726,0.4185582503069215,0.4185582503069215,7.180754901081978
20100727,-0.45955124804752684,-0.45955124804752684,6.721203653034451
20100728,1.008477130237733,1.008477130237733,7.729680783272185
20100729,-0.2681503861605237,-0.2681503861605237,7.4615303971116616
20100730,-0.17743820738674537,-0.17743820738674537,7.284092189724916
20100802,1.785357745812105,1.785357745812105,9.06944993553702
20100803,-0.04744934377573534,-0.04744934377573534,9.022000591761286
20100804,0.19477382048745176,0.19477382048745176,9.216774412248737
20100805,0.007256381772970625,0.007256381772970625,9.224030794021708
20100806,0.274078875118337,0.274078875118337,9.498109669140044
20100809,0.36889231989753835,0.36889231989753835,9.867001989037583
20100810,-0.495177272756767,-0.495177272756767,9.371824716280816
20100811,-0.29756795957171484,-0.29756795957171484,9.0742567567091
20100812,-0.48591691512658003,-0.48591691512658003,8.58833984158252
20100813,0.41089557484468575,0.41089557484468575,8.999235416427206
20100816,0.10108683996883575,0.10108683996883575,9.100322256396042
20100817,0.15907439806867596,0.15907439806867596,9.259396654464718
20100818,0.2289985991542541,0.2289985991542541,9.488395253618972
20100819,0.2780069594584979,0.2780069594584979,9.76640221307747
20100820,-1.107581333058379,-1.107581333058379,8.658820880019091
20100823,-0.02732700405002467,-0.02732700405002467,8.631493875969067
20100824,-0.36507105808171925,-0.36507105808171925,8.266422817887348
20100825,-0.15066024373826564,-0.15066024373826564,8.115762574149082
20100826,0.486897104379177,0.486897104379177,8.602659678528259
20100827,0.2312798121251131,0.2312798121251131,8.833939490653371
20100830,0.11991421159658845,0.11991421159658845,8.95385370224996
20100831,0.22583743168311696,0.22583743168311696,9.179691133933076
20100901,0.0291241379585733,0.0291241379585733,9.20881527189165
20100902,-0.12106486095176527,-0.12106486095176527,9.087750410939885
20100903,-0.09704271157138875,-0.09704271157138875,8.990707699368496
20100906,-0.35816737987507835,-0.35816737987507835,8.632540319493417
20100907,-0.348889571490725,-0.348889571490725,8.283650748002692
20100908,0.120679787651251,0.120679787651251,8.404330535653944
20100909,0.36313158979018034,0.36313158979018034,8.767462125444125
20100910,-0.5338970733044478,-0.5338970733044478,8.233565052139676
20100913,0.18419851300283827,0.18419851300283827,8.417763565142515
20100914,0.32733783855068516,0.32733783855068516,8.7451014036932
20100915,0.08099439810346114,0.08099439810346114,8.826095801796662
20100916,-0.05216861906467042,-0.05216861906467042,8.773927182731992
20100917,-0.5073313902814436,-0.5073313902814436,8.266595792450548
20100920,-0.33297592586206565,-0.33297592586206565,7.933619866588483
20100921,0.44485783739797724,0.44485783739797724,8.37847770398646
20100927,-0.9447145905337345,-0.9447145905337345,7.433763113452726
20100928,0.3131130445869274,0.3131130445869274,7.746876158039654
20100929,-0.48169125215163777,-0.48169125215163777,7.265184905888016
20100930,0.3762245699616544,0.3762245699616544,7.64140947584967
20101008,-0.36227556059754046,-0.36227556059754046,7.27913391525213
20101011,-3.471766735931101,-3.471766735931101,3.807367179321029
20101012,0.9097366193895422,0.9097366193895422,4.717103798710571
20101013,-1.1038762353023017,-1.1038762353023017,3.6132275634082696
20101014,-0.5840293246659806,-0.5840293246659806,3.029198238742289
20101015,-0.08490751444992144,-0.08490751444992144,2.9442907242923675
20101018,1.1845491066756946,1.1845491066756946,4.128839830968062
20101019,-0.5886948301233258,-0.5886948301233258,3.5401450008447357
20101020,0.8389008731780606,0.8389008731780606,4.379045874022796
20101021,-0.3305895443016859,-0.3305895443016859,4.04845632972111
20101022,-0.8223403131655314,-0.8223403131655314,3.2261160165555784
20101025,-0.8620643320985877,-0.8620643320985877,2.3640516844569905
20101026,0.14831396348054302,0.14831396348054302,2.5123656479375334
20101027,0.16652428790548446,0.16652428790548446,2.678889935843018
20101028,-0.01881530711943547,-0.01881530711943547,2.6600746287235824
20101029,-0.4088557242553867,-0.4088557242553867,2.2512189044681956
20101101,0.3657875524017525,0.3657875524017525,2.617006456869948
20101102,-0.14370123688710554,-0.14370123688710554,2.4733052199828425
20101103,0.16596528952300602,0.16596528952300602,2.6392705095058484
20101104,0.6038814113100099,0.6038814113100099,3.2431519208158583
20101105,1.773265471838359,1.773265471838359,5.016417392654217
20101108,-0.6450693253373917,-0.6450693253373917,4.371348067316825
20101109,0.38974159046087387,0.38974159046087387,4.761089657777699
20101110,-0.10297633323209214,-0.10297633323209214,4.658113324545607
20101111,0.3158838244238031,0.3158838244238031,4.97399714896941
20101112,-1.2006925944815832,-1.2006925944815832,3.7733045544878268
20101115,0.2189339880661919,0.2189339880661919,3.9922385425540186
20101116,-0.0964788325351577,-0.0964788325351577,3.895759710018861
20101117,-0.4192037837691117,-0.4192037837691117,3.476555926249749
20101118,0.07119202872635468,0.07119202872635468,3.5477479549761037
20101119,-0.2649058259392298,-0.2649058259392298,3.282842129036874
20101122,0.30516960917000835,0.30516960917000835,3.5880117382068826
20101123,0.7194489158176856,0.7194489158176856,4.307460654024569
20101124,-0.48384696878045985,-0.48384696878045985,3.8236136852441085
20101125,0.25177738337501027,0.25177738337501027,4.075391068619119
20101126,0.1691752625218951,0.1691752625218951,4.244566331141014
20101129,-0.3768480622221515,-0.3768480622221515,3.8677182689188623
20101130,0.055037434564547176,0.055037434564547176,3.9227557034834093
20101201,-0.26312503125976716,-0.26312503125976716,3.659630672223642
20101202,-0.651754503684667,-0.651754503684667,3.007876168538975
20101203,-0.03536374568390297,-0.03536374568390297,2.9725124228550723
20101206,0.005729884043799065,0.005729884043799065,2.9782423068988715
20101207,-0.20417473409280396,-0.20417473409280396,2.7740675728060675
20101208,0.29383625067999747,0.29383625067999747,3.067903823486065
20101209,-0.3542368757429151,-0.3542368757429151,2.7136669477431496
20101210,-0.016024037540704344,-0.016024037540704344,2.6976429102024455
20101213,0.003234636528523812,0.003234636528523812,2.700877546730969
20101214,-0.00935910962556704,-0.00935910962556704,2.691518437105402
20101215,-0.28737824286372116,-0.28737824286372116,2.404140194241681
20101216,0.15049656431746722,0.15049656431746722,2.5546367585591483
20101217,-0.1793816496493407,-0.1793816496493407,2.3752551089098075
20101220,-0.0440660316170591,-0.0440660316170591,2.3311890772927484
20101221,-0.20623764419776416,-0.20623764419776416,2.124951433094984
20101222,-0.021246523560461396,-0.021246523560461396,2.103704909534523
20101223,-0.25937941159491634,-0.25937941159491634,1.8443254979396064
20101224,0.0713043242578498,0.0713043242578498,1.9156298221974561
20101227,0.2427484312745989,0.2427484312745989,2.1583782534720553
20101228,-0.2232710217868636,-0.2232710217868636,1.9351072316851916
20101229,-0.5541898956405701,-0.5541898956405701,1.3809173360446216
20101230,-0.8962930546341932,-0.8962930546341932,0.48462428141042846
20101231,-0.3338829666975254,-0.3338829666975254,0.15074131471290309
20110104,-0.24373912606751857,-0.24373912606751857,-0.09299781135461549
20110105,0.5436917856209883,0.5436917856209883,0.4506939742663728
20110106,-0.5283172234255994,-0.5283172234255994,-0.07762324915922658
20110107,0.8242018575918261,0.8242018575918261,0.7465786084325995
20110110,-0.0007359033131593732,-0.0007359033131593732,0.7458427051194401
20110111,-0.13669917263158896,-0.13669917263158896,0.6091435324878511
20110112,-0.07379766225384965,-0.07379766225384965,0.5353458702340015
20110113,-0.1158518216912212,-0.1158518216912212,0.4194940485427803
20110114,0.058013303957304564,0.058013303957304564,0.47750735250008486
20110117,0.034408773710528945,0.034408773710528945,0.5119161262106138
20110118,0.074872223342325,0.074872223342325,0.5867883495529388
20110119,-0.6014066742210425,-0.6014066742210425,-0.014618324668103755
20110120,0.881608157419414,0.881608157419414,0.8669898327513103
20110121,0.20637737289776506,0.20637737289776506,1.0733672056490753
20110124,-0.10181218888136058,-0.10181218888136058,0.9715550167677147
20110125,0.6446217975203579,0.6446217975203579,1.6161768142880726
20110126,0.059135635287307524,0.059135635287307524,1.6753124495753802
20110127,0.04976054309377434,0.04976054309377434,1.7250729926691546
20110128,-0.07180895062312828,-0.07180895062312828,1.6532640420460263
20110131,0.3936214420475503,0.3936214420475503,2.0468854840935764
20110201,0.5102247497402791,0.5102247497402791,2.5571102338338556
20110209,-0.39741022132368564,-0.39741022132368564,2.1597000125101697
20110210,0.2847915075712583,0.2847915075712583,2.444491520081428
20110211,0.22496097068517723,0.22496097068517723,2.6694524907666053
20110214,0.11187348397520791,0.11187348397520791,2.7813259747418133
20110215,-0.3263766911982456,-0.3263766911982456,2.454949283543568
20110216,-0.36047477203003825,-0.36047477203003825,2.0944745115135297
20110217,-0.4374251686176836,-0.4374251686176836,1.6570493428958462
20110218,-0.6085277551898539,-0.6085277551898539,1.0485215877059924
20110221,1.0013759511533713,1.0013759511533713,2.049897538859364
20110222,-0.8978850052781553,-0.8978850052781553,1.1520125335812086
20110223,-1.210577745557724,-1.210577745557724,-0.05856521197651543
20110224,0.05460289730918206,0.05460289730918206,-0.003962314667333371
20110225,0.5123220753732887,0.5123220753732887,0.5083597607059553
20110228,0.48285618939403935,0.48285618939403935,0.9912159500999946
20110301,-0.466218282441023,-0.466218282441023,0.5249976676589716
20110302,0.06042661231334806,0.06042661231334806,0.5854242799723197
20110303,-0.10518467676686709,-0.10518467676686709,0.4802396032054526
20110304,-0.00013851784306061898,-0.00013851784306061898,0.480101085362392
20110307,0.14912785757875532,0.14912785757875532,0.6292289429411473
20110308,1.0866485089334679,1.0866485089334679,1.7158774518746152
20110309,-0.33330689228331856,-0.33330689228331856,1.3825705595912967
20110310,1.3780653087360142,1.3780653087360142,2.760635868327311
20110311,0.023886083711301853,0.023886083711301853,2.784521952038613
20110314,-0.1504442143179023,-0.1504442143179023,2.6340777377207107
20110315,0.7624221595267097,0.7624221595267097,3.3964998972474203
20110316,-1.037526045909799,-1.037526045909799,2.3589738513376215
20110317,0.9810862419825216,0.9810862419825216,3.340060093320143
20110318,-1.33698993467178,-1.33698993467178,2.003070158648363
20110321,0.14802677823085392,0.14802677823085392,2.1510969368792168
20110322,-0.23314251910741163,-0.23314251910741163,1.917954417771805
20110323,-0.5882028563606363,-0.5882028563606363,1.3297515614111688
20110324,-0.22316280893552373,-0.22316280893552373,1.106588752475645
20110325,-0.12837868438403657,-0.12837868438403657,0.9782100680916085
20110328,0.7458990929446234,0.7458990929446234,1.7241091610362318
20110329,-0.18992090412772655,-0.18992090412772655,1.5341882569085052
20110330,-0.115632187070423,-0.115632187070423,1.4185560698380821
20110331,0.2853707685111577,0.2853707685111577,1.7039268383492399
20110401,0.08926225372416845,0.08926225372416845,1.7931890920734084
20110406,-0.19981527586204986,-0.19981527586204986,1.5933738162113584
20110407,-0.10236031344624746,-0.10236031344624746,1.491013502765111
20110408,-0.28508691382980933,-0.28508691382980933,1.2059265889353017
20110411,-0.06246963717063483,-0.06246963717063483,1.1434569517646669
20110412,0.4654849530708989,0.4654849530708989,1.6089419048355658
20110413,-0.009581451260246787,-0.009581451260246787,1.599360453575319
20110414,0.4709633536991826,0.4709633536991826,2.0703238072745016
20110415,0.09234001670458292,0.09234001670458292,2.1626638239790843
20110418,-0.22435645355553283,-0.22435645355553283,1.9383073704235514
20110419,0.5474163876722463,0.5474163876722463,2.485723758095798
20110420,-0.5907349121174854,-0.5907349121174854,1.8949888459783124
20110421,0.1465097816227561,0.1465097816227561,2.0414986276010687
20110422,0.03789514626813167,0.03789514626813167,2.0793937738692003
20110425,0.001568787100496581,0.001568787100496581,2.080962560969697
20110426,-0.08189356326232933,-0.08189356326232933,1.9990689977073677
20110427,0.23217393314599538,0.23217393314599538,2.2312429308533632
20110428,-0.3623101817391399,-0.3623101817391399,1.8689327491142234
20110429,0.0761011780295599,0.0761011780295599,1.9450339271437833
20110503,0.07264339685316908,0.07264339685316908,2.0176773239969523
20110504,-0.1961003085922315,-0.1961003085922315,1.8215770154047208
20110505,2.077178153881901,2.077178153881901,3.8987551692866216
20110506,1.6921376890075475,1.6921376890075475,5.590892858294169
20110509,-1.5270796268131877,-1.5270796268131877,4.063813231480982
20110510,-0.2507966063835263,-0.2507966063835263,3.8130166250974553
20110511,0.08274198666455863,0.08274198666455863,3.8957586117620138
20110512,1.6699038297046898,1.6699038297046898,5.565662441466704
20110513,-2.0781109395861503,-2.0781109395861503,3.4875515018805534
20110516,0.6742716035756375,0.6742716035756375,4.161823105456191
20110517,-0.3046300505291929,-0.3046300505291929,3.8571930549269986
20110518,-0.20785138560477717,-0.20785138560477717,3.6493416693222214
20110519,-0.41739086727918134,-0.41739086727918134,3.23195080204304
20110520,0.09125501690656504,0.09125501690656504,3.3232058189496048
20110523,0.7415542081490564,0.7415542081490564,4.064760027098661
20110524,0.0637632254708603,0.0637632254708603,4.128523252569521
20110525,-0.852194565369523,-0.852194565369523,3.276328687199998
20110526,-0.6805862283716421,-0.6805862283716421,2.595742458828356
20110527,-0.5241478865718049,-0.5241478865718049,2.071594572256551
20110530,0.7802353358369756,0.7802353358369756,2.851829908093527
20110531,0.09057988264566084,0.09057988264566084,2.942409790739188
20110601,0.3619211640601074,0.3619211640601074,3.3043309547992954
20110602,0.2643664838132292,0.2643664838132292,3.5686974386125248
20110603,-0.011209207217329934,-0.011209207217329934,3.5574882313951948
20110607,1.2388812504826423,1.2388812504826423,4.7963694818778375
20110608,-0.15566471196443735,-0.15566471196443735,4.6407047699134
20110609,-0.0061400840271626156,-0.0061400840271626156,4.634564685886238
20110610,-0.2761270007354093,-0.2761270007354093,4.358437685150829
20110613,0.009615862674137941,0.009615862674137941,4.3680535478249665
20110614,0.03157495899587415,0.03157495899587415,4.39962850682084
20110615,-0.31267937050300815,-0.31267937050300815,4.086949136317832
20110616,0.035882644323800394,0.035882644323800394,4.122831780641633
20110617,0.2551219315747129,0.2551219315747129,4.377953712216346
20110620,0.46415744638738526,0.46415744638738526,4.842111158603731
20110621,-0.6684390250565029,-0.6684390250565029,4.173672133547228
20110622,0.2924870560263102,0.2924870560263102,4.466159189573538
20110623,-0.17922768996112393,-0.17922768996112393,4.286931499612415
20110624,-0.34144265629124854,-0.34144265629124854,3.945488843321166
20110627,0.15301279633963444,0.15301279633963444,4.0985016396608005
20110628,0.1204295217236644,0.1204295217236644,4.218931161384465
20110629,0.11041355116768442,0.11041355116768442,4.32934471255215
20110630,0.08057985818188879,0.08057985818188879,4.409924570734038
20110701,0.33836781671235,0.33836781671235,4.748292387446388
20110704,0.4609218869479326,0.4609218869479326,5.209214274394321
20110705,-0.1421500991234447,-0.1421500991234447,5.067064175270876
20110706,0.29945002350289734,0.29945002350289734,5.366514198773774
20110707,-0.23789952807371192,-0.23789952807371192,5.128614670700062
20110708,-0.19092064146852747,-0.19092064146852747,4.937694029231535
20110711,0.02883587290215582,0.02883587290215582,4.966529902133691
20110712,-0.171638726101081,-0.171638726101081,4.79489117603261
20110713,-0.9956282864176184,-0.9956282864176184,3.799262889614991
20110714,0.31918816666195465,0.31918816666195465,4.118451056276946
20110715,0.7423513451030401,0.7423513451030401,4.860802401379987
20110718,0.651556672458097,0.651556672458097,5.512359073838084
20110719,-0.5944644794705457,-0.5944644794705457,4.917894594367539
20110720,-0.03224384389888046,-0.03224384389888046,4.885650750468658
20110721,-0.4827044506037816,-0.4827044506037816,4.402946299864876
20110722,0.7457318336400626,0.7457318336400626,5.148678133504939
20110725,-0.3186502142846991,-0.3186502142846991,4.83002791922024
20110726,1.7282313337691249,1.7282313337691249,6.558259252989364
20110727,1.5286990876872941,1.5286990876872941,8.086958340676658
20110728,-0.14446771331750144,-0.14446771331750144,7.942490627359156
20110729,-0.7230778151598691,-0.7230778151598691,7.219412812199287
20110801,0.8345104069818273,0.8345104069818273,8.053923219181113
20110802,-1.3297700777064607,-1.3297700777064607,6.724153141474653
20110803,0.23226813303553337,0.23226813303553337,6.956421274510186
20110804,-1.2312428272963873,-1.2312428272963873,5.725178447213798
20110805,-2.51696444346571,-2.51696444346571,3.208214003748088
20110808,-1.0807914909379992,-1.0807914909379992,2.1274225128100888
20110809,-0.08821375709143212,-0.08821375709143212,2.0392087557186565
20110810,1.5605817075817947,1.5605817075817947,3.599790463300451
20110811,0.11932420409791582,0.11932420409791582,3.7191146673983666
20110812,-0.1289663983911676,-0.1289663983911676,3.590148269007199
20110815,0.29005680933262756,0.29005680933262756,3.8802050783398263
20110816,-0.9185052776982371,-0.9185052776982371,2.9616998006415893
20110817,0.7422546224533881,0.7422546224533881,3.7039544230949772
20110818,-0.12290236694161809,-0.12290236694161809,3.581052056153359
20110819,-0.2664711960396598,-0.2664711960396598,3.3145808601136992
20110822,-0.34829174402118773,-0.34829174402118773,2.9662891160925113
20110823,0.5944648043787512,0.5944648043787512,3.5607539204712624
20110824,-0.030654183279312627,-0.030654183279312627,3.5300997371919496
20110825,0.45082930607946575,0.45082930607946575,3.9809290432714155
20110826,0.2724992710526559,0.2724992710526559,4.253428314324071
20110829,0.20994331922769194,0.20994331922769194,4.4633716335517635
20110830,0.5478318176302558,0.5478318176302558,5.011203451182019
20110831,0.17757529214741063,0.17757529214741063,5.188778743329429
20110901,-0.43691054175431954,-0.43691054175431954,4.7518682015751095
20110902,-0.5005160525475166,-0.5005160525475166,4.251352149027593
20110905,-0.6218074381566298,-0.6218074381566298,3.629544710870963
20110906,-0.3787584431661948,-0.3787584431661948,3.2507862677047683
20110907,0.8642597138204803,0.8642597138204803,4.115045981525249
20110908,-0.08656329813025507,-0.08656329813025507,4.028482683394994
20110909,0.015071052282618791,0.015071052282618791,4.043553735677613
20110913,0.049404810491912254,0.049404810491912254,4.092958546169525
20110914,0.31746367996470554,0.31746367996470554,4.410422226134231
20110915,0.002766065864373417,0.002766065864373417,4.413188291998605
20110916,-0.4627995115452801,-0.4627995115452801,3.9503887804533244
20110919,2.8634514314123787,2.8634514314123787,6.813840211865703
20110920,0.08153217015159686,0.08153217015159686,6.8953723820173
20110921,-0.38557961765713544,-0.38557961765713544,6.5097927643601645
20110922,4.635512771950741,4.635512771950741,11.145305536310905
20110923,5.374510961688725,5.374510961688725,16.51981649799963
20110926,5.008230000825697,5.008230000825697,21.52804649882533
20110927,-3.3066007055436137,-3.3066007055436137,18.221445793281717
20110928,-0.2799365482592854,-0.2799365482592854,17.94150924502243
20110929,1.6149246105126887,1.6149246105126887,19.55643385553512
20110930,-2.44351463503572,-2.44351463503572,17.1129192204994
20111010,0.6541796192624694,0.6541796192624694,17.767098839761868
20111011,0.01386771959234002,0.01386771959234002,17.78096655935421
20111012,-0.1684377138444372,-0.1684377138444372,17.61252884550977
20111013,-0.07110578414567117,-0.07110578414567117,17.5414230613641
20111014,-0.0460603003409106,-0.0460603003409106,17.495362761023188
20111017,-0.05358481908771093,-0.05358481908771093,17.441777941935477
20111018,-0.409906650616475,-0.409906650616475,17.031871291319003
20111019,0.09335493981391536,0.09335493981391536,17.12522623113292
20111020,-1.4160052699478205,-1.4160052699478205,15.7092209611851
20111021,0.8971461988318737,0.8971461988318737,16.606367160016973
20111024,2.0485465303841686,2.0485465303841686,18.65491369040114
20111025,0.0986244559027601,0.0986244559027601,18.753538146303903
20111026,-0.02210480903309541,-0.02210480903309541,18.731433337270808
20111027,0.44742282217553786,0.44742282217553786,19.178856159446347
20111028,0.7168926694042612,0.7168926694042612,19.895748828850607
20111031,-0.38130865522466,-0.38130865522466,19.514440173625946
20111101,-0.1394262761620036,-0.1394262761620036,19.375013897463944
20111102,0.02360908204651388,0.02360908204651388,19.398622979510456
20111103,-0.7057946457514299,-0.7057946457514299,18.692828333759028
20111104,1.1622948942636302,1.1622948942636302,19.85512322802266
20111107,-0.3651966764249941,-0.3651966764249941,19.489926551597666
20111108,-0.12830578327674555,-0.12830578327674555,19.361620768320922
20111109,0.18115711620237057,0.18115711620237057,19.542777884523293
20111110,-1.0913558064653741,-1.0913558064653741,18.45142207805792
20111111,0.4725959936424592,0.4725959936424592,18.92401807170038
20111114,0.40243314778150807,0.40243314778150807,19.32645121948189
20111115,-0.21922904388106787,-0.21922904388106787,19.10722217560082
20111116,-0.0316331872052961,-0.0316331872052961,19.075588988395523
20111117,-0.051985045830012955,-0.051985045830012955,19.02360394256551
20111118,0.10858665266729335,0.10858665266729335,19.132190595232803
