,FU.SHF,SC.INE,LU.INE,BU.SHF,RU.SHF,SP.SHF,L.DCE,V.DCE,PP.DCE,EG.DCE,EB.DCE,PG.DCE,BZ.DCE,TA.ZCE,MA.ZCE,FG.ZCE,SA.ZCE,PF.ZCE,PX.ZCE,SH.ZCE,PL.ZCE
20100323,-160.63775590665892,0.0,0.0,0.0,-48.9003662191963,0.0,-71.28248503806044,-132.96470326716556,0.0,0.0,0.0,0.0,0.0,-100.9589631932324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100324,-170.81310788957404,0.0,0.0,0.0,-49.30379445190842,0.0,-70.96008438406213,-133.62408837537077,0.0,0.0,0.0,0.0,0.0,-101.63618346082922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100325,-179.0305596178321,0.0,0.0,0.0,-48.855354283542475,0.0,-71.0134963337673,-134.87972582497156,0.0,0.0,0.0,0.0,0.0,-102.9212542065943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100326,-184.7074843154127,0.0,0.0,0.0,-48.481276261176596,0.0,-71.0456540924052,-135.6313310041842,0.0,0.0,0.0,0.0,0.0,-103.47342612780697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100329,-190.31645707923965,0.0,0.0,0.0,-48.185081411316794,0.0,-71.00939351529848,-136.20057198151275,0.0,0.0,0.0,0.0,0.0,-103.74082180925991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100330,-198.16351951528196,0.0,0.0,0.0,-48.71331217809161,0.0,-71.6279192940577,-135.85458897677825,0.0,0.0,0.0,0.0,0.0,-104.5987190930201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100331,-204.4266208601751,0.0,0.0,0.0,-48.98468076096828,0.0,-72.08377781343628,-134.8215238933345,0.0,0.0,0.0,0.0,0.0,-105.15500798670699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100401,-207.64834556263622,0.0,0.0,0.0,-49.58104353681466,0.0,-72.7193181655363,-135.3686774160556,0.0,0.0,0.0,0.0,0.0,-105.86186808967526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100402,-209.9054504040982,0.0,0.0,0.0,-50.11896641227461,0.0,-72.91111006084232,-135.8672290944752,0.0,0.0,0.0,0.0,0.0,-106.55721375083944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100406,-210.6387523397559,0.0,0.0,0.0,-50.86795796831804,0.0,-72.66551235299005,-137.18904719017036,0.0,0.0,0.0,0.0,0.0,-108.21854857160477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100407,-211.0997476550737,0.0,0.0,0.0,-51.598214029338905,0.0,-72.54264226120115,-137.16970984917907,0.0,0.0,0.0,0.0,0.0,-109.49927928820003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100408,-210.3255545671095,0.0,0.0,0.0,-51.90879847047706,0.0,-72.26837049760839,-137.081440354962,0.0,0.0,0.0,0.0,0.0,-110.13251952381157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100409,-209.10550905841183,0.0,0.0,0.0,-52.45420635495752,0.0,-72.91676649546474,-136.47734139853517,0.0,0.0,0.0,0.0,0.0,-111.25038528805274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100412,-208.26216417892363,0.0,0.0,0.0,-53.145288222142476,0.0,-73.48440603958288,-136.06315903341576,0.0,0.0,0.0,0.0,0.0,-112.22471844065939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100413,-208.81897142403162,0.0,0.0,0.0,-55.32489427767121,0.0,-77.72491257148754,-138.02670382764396,0.0,0.0,0.0,0.0,0.0,-120.56809736884759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100414,-209.9242598151777,0.0,0.0,0.0,-57.33634797156072,0.0,-81.0181762093589,-139.4814030718324,0.0,0.0,0.0,0.0,0.0,-127.44874853798333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100415,-219.76161248678898,0.0,0.0,0.0,-59.585097053150605,0.0,-87.0605163904466,-141.02162720853107,0.0,0.0,0.0,0.0,0.0,-139.00486294674894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100416,-228.73427863664946,0.0,0.0,0.0,-61.31307664112086,0.0,-93.08547068091545,-141.29068792327618,0.0,0.0,0.0,0.0,0.0,-149.00623004981765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100419,-226.45439840435048,0.0,0.0,0.0,-61.09127861006749,0.0,-93.71064383552739,-142.88700195645634,0.0,0.0,0.0,0.0,0.0,-149.12973604172396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100420,-226.16038460919532,0.0,0.0,0.0,-60.738712727382875,0.0,-93.79455566166449,-143.85825726170816,0.0,0.0,0.0,0.0,0.0,-148.0635396296251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100421,-225.8949427904892,0.0,0.0,0.0,-60.82773655816619,0.0,-93.87127668968435,-144.0251761422597,0.0,0.0,0.0,0.0,0.0,-147.3427857654314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100422,-224.28567351561264,0.0,0.0,0.0,-60.7922360426888,0.0,-93.60013718724238,-143.56049444003844,0.0,0.0,0.0,0.0,0.0,-146.75430110983297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100423,-223.15869303318726,0.0,0.0,0.0,-62.79797229921405,0.0,-93.35578038745314,-143.01364178477007,0.0,0.0,0.0,0.0,0.0,-146.1828764057215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100426,-222.901911365601,0.0,0.0,0.0,-64.42398898035432,0.0,-93.12023824917031,-143.1017395220872,0.0,0.0,0.0,0.0,0.0,-147.02735802964798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100427,-221.65198500426547,0.0,0.0,0.0,-64.83173844312539,0.0,-92.17870008952895,-140.67402624694472,0.0,0.0,0.0,0.0,0.0,-147.58003507061048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100428,-218.40587730150332,0.0,0.0,0.0,-64.93953690301862,0.0,-91.72517508035813,-139.50910395270083,0.0,0.0,0.0,0.0,0.0,-147.77729870660482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100429,-216.06331711793132,0.0,0.0,0.0,-65.2822339340834,0.0,-91.72149094612787,-139.65202264202674,0.0,0.0,0.0,0.0,0.0,-147.89588331533787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100430,-211.6795136490113,0.0,0.0,0.0,-65.54075809037572,0.0,-91.5618206612618,-139.56624774089528,0.0,0.0,0.0,0.0,0.0,-149.16691380270794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100504,-208.64104775163597,0.0,0.0,0.0,-65.81297286721706,0.0,-91.97031947224887,-139.52747717715863,0.0,0.0,0.0,0.0,0.0,-150.54883292809038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100505,-135.13994279085557,0.0,0.0,0.0,-67.17305706181664,0.0,-56.54960002698525,-140.24840005031277,0.0,0.0,0.0,0.0,0.0,-153.35965408996336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100506,-78.06818133996109,0.0,0.0,0.0,-68.43036162044315,0.0,-27.618701288767422,-142.1867593549185,0.0,0.0,0.0,0.0,0.0,-154.7491206026778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100507,-35.812161835473944,0.0,0.0,0.0,-69.15326244854901,0.0,-38.4241216849352,-143.177220856201,0.0,0.0,0.0,0.0,0.0,-151.57006543915185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100510,-2.4400893427558294,0.0,0.0,0.0,-69.03706997466372,0.0,-47.183418774903636,-145.8963374678219,0.0,0.0,0.0,0.0,0.0,-148.462591963102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100511,24.7673492350358,0.0,0.0,0.0,-68.73948850607584,0.0,-53.521626853552696,-146.77460659915417,0.0,0.0,0.0,0.0,0.0,-145.92254612123227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100512,47.012223685164244,0.0,0.0,0.0,-67.97342813826776,0.0,-28.86473387853018,-145.8184526293657,0.0,0.0,0.0,0.0,0.0,-95.94813654937218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100513,64.9485202938387,0.0,0.0,0.0,-67.39467056242187,0.0,-38.88532771896958,-145.42318874764555,0.0,0.0,0.0,0.0,0.0,-102.12554659002429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100514,79.30707730193132,0.0,0.0,0.0,-66.34048964966114,0.0,-46.65628664933943,-148.17773252177184,0.0,0.0,0.0,0.0,0.0,-102.56995188149189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100517,83.80046136676151,0.0,0.0,0.0,-64.97065115172522,0.0,-50.214960228027614,-139.20305507569395,0.0,0.0,0.0,0.0,0.0,-100.02707286347754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100518,87.46076118400879,0.0,0.0,0.0,-63.16524023126924,0.0,-53.465418947807066,-130.29164889116527,0.0,0.0,0.0,0.0,0.0,-65.87478591327634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100519,89.84387714330444,0.0,0.0,0.0,-62.07369695402164,0.0,-56.68146840342543,-123.1556589818348,0.0,0.0,0.0,0.0,0.0,-37.200828884839254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100520,91.53447233830695,0.0,0.0,0.0,-61.17759328989591,0.0,-58.68266477695353,-116.59978323437954,0.0,0.0,0.0,0.0,0.0,-13.853727521766213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100521,90.35309472042312,0.0,0.0,0.0,-60.45959096226079,0.0,-35.69874248432244,-111.29172764140789,0.0,0.0,0.0,0.0,0.0,4.938080430426355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100524,88.82372516760232,0.0,0.0,0.0,-59.18576524564387,0.0,-17.70881527637585,-105.86475126222844,0.0,0.0,0.0,0.0,0.0,19.65051000918058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100525,87.43506261206586,0.0,0.0,0.0,-58.24763027668575,0.0,-3.179636344236785,-101.34349451072652,0.0,0.0,0.0,0.0,0.0,30.39232889239365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100526,85.8744327387767,0.0,0.0,0.0,-57.33091359373192,0.0,8.335739466554624,-97.97207935924693,0.0,0.0,0.0,0.0,0.0,38.55400169304726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100527,84.27572972880921,0.0,0.0,0.0,-56.40736656211924,0.0,17.58636470691603,-94.83919681433795,0.0,0.0,0.0,0.0,0.0,44.18919585404113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100528,82.56099224008717,0.0,0.0,0.0,-36.66703674320169,0.0,25.16227769264986,-92.27315705842905,0.0,0.0,0.0,0.0,0.0,48.528402379901735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100531,81.56214189477383,0.0,0.0,0.0,-20.50628604802943,0.0,31.504319654424222,-90.16087673621611,0.0,0.0,0.0,0.0,0.0,52.111725915068725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100601,80.77373075601943,0.0,0.0,0.0,-7.297559252663326,0.0,36.53671723624356,-87.25293964310487,0.0,0.0,0.0,0.0,0.0,54.907857764129986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100602,80.02557345959843,0.0,0.0,0.0,-15.21778081424793,0.0,40.42808628082889,-84.86965605491089,0.0,0.0,0.0,0.0,0.0,57.20359691414245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100603,79.21573324603263,0.0,0.0,0.0,-21.72113847536608,0.0,22.611838380748722,-82.74534256387706,0.0,0.0,0.0,0.0,0.0,59.031342856183144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100604,78.86680345423423,0.0,0.0,0.0,-27.372877917135572,0.0,7.583006012139803,-81.1221701614717,0.0,0.0,0.0,0.0,0.0,60.89018923415394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100607,77.14123801947336,0.0,0.0,0.0,-14.237809402507583,0.0,16.014160221342802,-77.2141473957609,0.0,0.0,0.0,0.0,0.0,61.01820480633844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100608,75.08173658125604,0.0,0.0,0.0,-3.4630762492949376,0.0,22.94730961037312,-73.22757180225352,0.0,0.0,0.0,0.0,0.0,61.015283296350916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100609,73.14688150764533,0.0,0.0,0.0,5.197686476529958,0.0,28.25150990413053,-69.97032158239217,0.0,0.0,0.0,0.0,0.0,60.76275402215289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100610,71.64847792623969,0.0,0.0,0.0,12.28503329759246,0.0,32.693408351587905,-67.32052522057731,0.0,0.0,0.0,0.0,0.0,60.51774694732098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100611,70.22532696009999,0.0,0.0,0.0,18.166130764579904,0.0,36.204689723595074,-65.21164909227578,0.0,0.0,0.0,0.0,0.0,60.9019155488319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100617,70.22379803530293,0.0,0.0,0.0,23.468741461720523,0.0,40.32226223113209,-64.98457554332636,0.0,0.0,0.0,0.0,0.0,62.265375167819535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100618,70.28068397970637,0.0,0.0,0.0,28.457356425867218,0.0,22.45265968961614,-65.00945384635396,0.0,0.0,0.0,0.0,0.0,63.540083913044135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100621,70.34955180522766,0.0,0.0,0.0,32.3763221553617,0.0,27.26631441082276,-64.12324768770137,0.0,0.0,0.0,0.0,0.0,63.57611490110017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100622,70.4148084523524,0.0,0.0,0.0,35.35963472440888,0.0,31.32321292892591,-63.44137672065435,0.0,0.0,0.0,0.0,0.0,63.604665602385936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100623,72.27585210720268,0.0,0.0,0.0,37.824382721534896,0.0,34.67985578096013,-62.85733849771876,0.0,0.0,0.0,0.0,0.0,63.828764480399826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100624,74.06303820873424,0.0,0.0,0.0,40.069047588764626,0.0,37.446907500516986,-62.766455724933806,0.0,0.0,0.0,0.0,0.0,64.15376344655239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100625,76.13903884790429,0.0,0.0,0.0,41.96787958718309,0.0,39.91535343348287,-62.74328512172464,0.0,0.0,0.0,0.0,0.0,65.87587211165628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100628,77.87297269959095,0.0,0.0,0.0,43.703658385287085,0.0,42.08192452018105,-62.75394137143875,0.0,0.0,0.0,0.0,0.0,67.41330190481744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100629,79.30001755556401,0.0,0.0,0.0,44.862728130942145,0.0,43.55596214563411,-62.88025816679595,0.0,0.0,0.0,0.0,0.0,68.84508159478561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100630,80.91869889124231,0.0,0.0,0.0,45.82848345023531,0.0,44.762597134966484,-62.99393964699111,0.0,0.0,0.0,0.0,0.0,70.19743090521759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100701,82.14856832494817,0.0,0.0,0.0,46.451883114790434,0.0,45.448847984181384,-63.05215626031669,0.0,0.0,0.0,0.0,0.0,70.85060436376821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100702,83.22042475064599,0.0,0.0,0.0,46.806248016629816,0.0,45.81093133378186,-63.63485928520089,0.0,0.0,0.0,0.0,0.0,71.47396285881742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100705,84.46240991467025,0.0,0.0,0.0,47.44315167530776,0.0,46.26255275413832,-64.1274015003527,0.0,0.0,0.0,0.0,0.0,71.97357858026885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100706,85.68635054613331,0.0,0.0,0.0,48.00295844409368,0.0,46.64888041463305,-64.59391495456667,0.0,0.0,0.0,0.0,0.0,72.39224237047496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100707,86.69317491542967,0.0,0.0,0.0,48.42858609071108,0.0,47.03363516422051,-64.93150230075072,0.0,0.0,0.0,0.0,0.0,72.85149125575442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100708,94.63502880670293,0.0,0.0,0.0,52.52911065925117,0.0,48.63771628807172,-70.12722660523093,0.0,0.0,0.0,0.0,0.0,78.06463588518086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100709,104.21490983519007,0.0,0.0,0.0,56.14949135263983,0.0,49.91027303983458,-77.90252381357871,0.0,0.0,0.0,0.0,0.0,82.18294389802625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100712,113.58589768688478,0.0,0.0,0.0,57.82241428635607,0.0,51.19455974950903,-84.76910147819703,0.0,0.0,0.0,0.0,0.0,85.36673607639412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100713,121.17776397256497,0.0,0.0,0.0,58.69708597215441,0.0,52.217042426085925,-90.33564511864375,0.0,0.0,0.0,0.0,0.0,87.26793248988565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100714,127.7491168685357,0.0,0.0,0.0,60.12555784413898,0.0,53.23054846176432,-94.82239971402936,0.0,0.0,0.0,0.0,0.0,88.77483702712988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100715,133.14936138158217,0.0,0.0,0.0,61.230937069335035,0.0,54.12071576318028,-98.10480135514739,0.0,0.0,0.0,0.0,0.0,88.3030750788442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100716,137.8809292071412,0.0,0.0,0.0,62.01628501120811,0.0,55.29608422960573,-101.19720388658712,0.0,0.0,0.0,0.0,0.0,56.661962118623386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20100719,148.11967990211082,0.0,0.0,0.0,63.00745560885706,0.0,30.733435235379893,-115.85370214042052,0.0,0.0,0.0,0.0,0.0,27.911561645562497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
