trade_date,BU.SHF,BZ.DCE,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,L.DCE,LU.INE,MA.ZCE,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SP.SHF,TA.ZCE,V.DCE
20180226,-10.782281356672094,0.0,0.0,0.0,-4.9201372133292764,0.0,-18.434070712364726,0.0,-8.722119189678248,0.0,0.0,0.0,-21.235297360003,0.0,-4.687252588393121,0.0,0.0,0.0,0.0,-17.920712634088265,-13.745918597156521
20180227,-9.987275097631498,0.0,0.0,0.0,-2.498383854144891,0.0,-18.279899417170576,0.0,-8.900475754087713,0.0,0.0,0.0,-21.496918033551804,0.0,-3.2860346567708008,0.0,0.0,0.0,0.0,-12.579411235332604,-13.90507824364897
20180228,-9.215034722262258,0.0,0.0,0.0,-0.18552245024949118,0.0,-18.108604160702196,0.0,-8.959819530015958,0.0,0.0,0.0,-21.91035382183283,0.0,-1.6061653573865906,0.0,0.0,0.0,0.0,-8.236072563753321,-12.668436455377481
20180301,-9.050945910975678,0.0,0.0,0.0,1.9084429136832033,0.0,-15.182747141605613,0.0,-8.506793569146287,0.0,0.0,0.0,-19.90216308409774,0.0,-0.2561274299419592,0.0,0.0,0.0,0.0,-5.89645075824444,-10.139885551876699
20180302,-9.125409736812475,0.0,0.0,0.0,3.665572703779608,0.0,-13.41374014976662,0.0,-7.6773009145148166,0.0,0.0,0.0,-18.40133550230184,0.0,0.7117279710981448,0.0,0.0,0.0,0.0,-3.7747720699156337,-7.917243359361436
20180305,-10.227541650296374,0.0,0.0,0.0,3.678087192304777,0.0,-12.882960741590114,0.0,-6.978874511055552,0.0,0.0,0.0,-18.273205060068268,0.0,1.9244814410740942,0.0,0.0,0.0,0.0,-3.9066507510695168,-8.088896459643689
20180306,-10.827447043255257,0.0,0.0,0.0,3.6796519684538773,0.0,-12.56184749908976,0.0,-6.742569817853425,0.0,0.0,0.0,-17.325736833564424,0.0,2.7712748087203702,0.0,0.0,0.0,0.0,-4.580165368484813,-8.921764382787654
20180307,-11.636730119195954,0.0,0.0,0.0,3.2745581589396178,0.0,-12.99379979731465,0.0,-6.283260853641066,0.0,0.0,0.0,-17.462666940963526,0.0,3.1675153437048422,0.0,0.0,0.0,0.0,-8.054589750876792,-9.634704459553648
20180308,-12.256011058469253,0.0,0.0,0.0,1.4653530279437461,0.0,-13.622589154708956,0.0,-6.9607447278204475,0.0,0.0,0.0,-17.69018030994477,0.0,3.736985539731322,0.0,0.0,0.0,0.0,-12.57119700908238,-10.942328476755067
20180309,-12.971473117024955,0.0,0.0,0.0,-0.6559517704752189,0.0,-13.858284914577952,0.0,-5.872448877143849,0.0,0.0,0.0,-17.51811665350064,0.0,2.6368488601213693,0.0,0.0,0.0,0.0,-16.940919323157267,-11.356369220649862
20180312,-12.46787218958364,0.0,0.0,0.0,-0.9749101917076389,0.0,-14.058555794279561,0.0,-3.9578637188899037,0.0,0.0,0.0,-17.5394067764453,0.0,2.316912101696047,0.0,0.0,0.0,0.0,-20.442971292840983,-11.989445455401201
20180313,-13.354272209293475,0.0,0.0,0.0,-1.459540587207883,0.0,-13.805588267168558,0.0,-1.7842428688790508,0.0,0.0,0.0,-17.53537561465937,0.0,3.12582941548302,0.0,0.0,0.0,0.0,-22.062382872345918,-12.284324289821893
20180314,-13.736876049992114,0.0,0.0,0.0,-2.1983646608992085,0.0,-11.948558035369945,0.0,1.036466752611203,0.0,0.0,0.0,-16.861957498070286,0.0,5.751023065234744,0.0,0.0,0.0,0.0,-23.777716143464882,-11.937658658328093
20180315,-13.812426944058116,0.0,0.0,0.0,-4.164494267466517,0.0,-10.437934012000845,0.0,2.5216093926862437,0.0,0.0,0.0,-16.685990627385156,0.0,8.561413722184414,0.0,0.0,0.0,0.0,-24.097925596585345,-11.758005493366255
20180316,-12.837414712642921,0.0,0.0,0.0,-4.034934799775808,0.0,-9.78686689750171,0.0,2.7052794432086005,0.0,0.0,0.0,-16.701516602908363,0.0,7.863011194793656,0.0,0.0,0.0,0.0,-24.597040356384028,-11.300901123377342
20180319,-10.692073537800878,0.0,0.0,0.0,-2.425380326626674,0.0,-8.225099950205276,0.0,5.150089254038601,0.0,0.0,0.0,-16.52738592010867,0.0,6.474314304626642,0.0,0.0,0.0,0.0,-24.440225473859325,-11.08864848188961
20180320,-7.549599604629624,0.0,0.0,0.0,-3.527470925952344,0.0,-7.278973716004163,0.0,7.010585046158822,0.0,0.0,0.0,-15.760576122318456,0.0,3.826603652860073,0.0,0.0,0.0,0.0,-24.378312628820524,-10.915415053702816
20180321,-4.776133693672146,0.0,0.0,0.0,-4.810667141062503,0.0,-6.993652206088428,0.0,8.666639031993293,0.0,0.0,0.0,-15.342058138233213,0.0,0.720566742277287,0.0,0.0,0.0,0.0,-24.171566011513274,-10.49645216164781
20180322,-1.9479718503838037,0.0,0.0,0.0,-6.984062109069737,0.0,-6.807058906356664,0.0,10.49622504982664,0.0,0.0,0.0,-14.361552429477166,0.0,-1.5937216779772574,0.0,0.0,0.0,0.0,-23.462582547548763,-9.351228150985067
20180323,-0.16401271255705502,0.0,0.0,0.0,-7.531124700292733,0.0,-7.225292795369497,0.0,9.1746796812214,0.0,0.0,0.0,-13.811834196312967,0.0,-3.1742868161969175,0.0,0.0,0.0,0.0,-23.127499733764804,-9.053830681151329
20180326,1.5617537784380273,0.0,0.0,0.0,-7.464192718439891,0.0,-8.330381702683415,0.0,7.573975584398697,0.0,0.0,0.0,-13.42915066139765,0.0,-3.8785955211112695,0.0,0.0,0.0,0.0,-23.10256025884171,-8.447607285798076
20180327,2.906112255801607,0.0,0.0,0.0,-7.840485171138954,0.0,-7.992791408591364,0.0,5.907258523730752,0.0,0.0,0.0,-12.358860025711403,0.0,-3.974691673594817,0.0,0.0,0.0,0.0,-23.708050433503146,-7.743579159296541
20180328,3.7024412240984717,0.0,0.0,0.0,-8.20788973045838,0.0,-8.03618979155713,0.0,4.597627980776097,0.0,0.0,0.0,-11.86219487793957,0.0,-4.339746054965143,0.0,0.0,0.0,0.0,-24.303361421047313,-8.059307638545068
20180329,4.879971975298178,0.0,0.0,0.0,-8.175084943428152,0.0,-7.366783783954359,0.0,3.735780086242679,0.0,0.0,0.0,-10.51014849490386,0.0,-4.549590075141465,0.0,0.0,0.0,0.0,-25.061935319877065,-7.632855327934423
20180330,6.569961909582898,0.0,0.0,0.0,-6.6503890381780355,0.0,-6.758119246502798,0.0,3.683165148514232,0.0,0.0,0.0,-9.233884351766443,0.0,-4.246849763248184,0.0,0.0,0.0,0.0,-24.49249416028764,-6.1596067406652155
20180402,6.8673934416139355,0.0,0.0,0.0,-6.3057712343221555,0.0,-5.482584231431324,0.0,2.7215185332097063,0.0,0.0,0.0,-7.159826068276066,0.0,-4.17529684534723,0.0,0.0,0.0,0.0,-23.618172491174615,-4.4954705452658645
20180403,5.653455857078346,0.0,0.0,0.0,-6.058081830024364,0.0,-4.7147450317682384,0.0,1.304577986552653,0.0,0.0,0.0,-5.562987683076874,0.0,-4.471873880198837,0.0,0.0,0.0,0.0,-22.629214520729033,-3.3168046610043787
20180404,4.437181652856039,0.0,0.0,0.0,-6.047528463541192,0.0,-4.488663220496175,0.0,0.4980709415285639,0.0,0.0,0.0,-4.22062120723371,0.0,-4.917434523271063,0.0,0.0,0.0,0.0,-22.749078278525413,-2.2233079003676397
20180409,2.5251022918734742,0.0,0.0,0.0,-6.022959024087375,0.0,-2.671780447612811,0.0,1.6530011263060347,0.0,0.0,0.0,-1.8416103130313677,0.0,-4.942256824656844,0.0,0.0,0.0,0.0,-22.61501663319812,0.09189515399592406
20180410,2.577095194294036,0.0,0.0,0.0,-5.77201718251696,0.0,-0.5232848805158618,0.0,2.603434082732486,0.0,0.0,0.0,0.40684321592998995,0.0,-4.596435525382628,0.0,0.0,0.0,0.0,-21.363465135479053,1.8777364116560666
20180411,2.7025327974061657,0.0,0.0,0.0,-5.066423539089415,0.0,2.284978700005902,0.0,3.1996657176987,0.0,0.0,0.0,2.164822203099621,0.0,-4.535167589720787,0.0,0.0,0.0,0.0,-19.525200819015836,3.8972074745344467
20180412,3.4803746221029317,0.0,0.0,0.0,-4.1903484746038515,0.0,4.676922867423563,0.0,4.956706091596403,0.0,0.0,0.0,3.7129571283589047,0.0,-4.449647577965435,0.0,0.0,0.0,0.0,-17.584825860391348,6.342759924214192
20180413,3.90178762633949,0.0,0.0,0.0,-2.855544001395934,0.0,7.795407356154586,0.0,7.033760016753172,0.0,0.0,0.0,5.202556926172688,0.0,-4.2931086377291345,0.0,0.0,0.0,0.0,-15.742608799639736,7.6757814656809895
20180416,3.1520730840247064,0.0,0.0,0.0,-2.5727622202626423,0.0,7.922921274861604,0.0,8.615337535830944,0.0,0.0,0.0,6.341583796538586,0.0,-4.6434253637256795,0.0,0.0,0.0,0.0,-13.90407789035531,8.18671389144353
20180417,3.399540028143329,0.0,0.0,0.0,-2.4907499222375207,0.0,8.67772425281436,0.0,10.469820395170405,0.0,0.0,0.0,7.47508600014515,0.0,-5.012081150857936,0.0,0.0,0.0,0.0,-10.43366858601192,9.124275036558727
20180418,4.225857036452681,0.0,0.0,0.0,-1.2484580652803472,0.0,10.635788199217835,0.0,12.230920914706553,0.0,0.0,0.0,8.688599150665967,0.0,-5.013754643734278,0.0,0.0,0.0,0.0,-6.069307803564105,10.14102071005247
20180419,5.309166290378408,0.0,0.0,0.0,0.23142705527589733,0.0,14.38085985134916,0.0,13.195868141373632,0.0,0.0,0.0,10.434262846563643,0.0,-3.3401680247055454,0.0,0.0,0.0,0.0,-0.25834330278811346,11.502018178413024
20180420,5.166520895490404,0.0,0.0,0.0,0.9438259850333699,0.0,12.68405091346997,0.0,12.157407108270833,0.0,0.0,0.0,9.27879640496615,0.0,-2.531349477903787,0.0,0.0,0.0,0.0,2.765267946432139,11.595213695057096
20180423,4.960983126696467,0.0,0.0,0.0,2.6882328631125634,0.0,12.967225330271212,0.0,12.104195337470848,0.0,0.0,0.0,8.703737345647516,0.0,-1.5189216929109475,0.0,0.0,0.0,0.0,6.092862089378897,12.47853681936448
20180424,4.479364552344804,0.0,0.0,0.0,4.5583276837975,0.0,14.274712569785923,0.0,13.20149167318704,0.0,0.0,0.0,8.64825947790796,0.0,-0.8102476934606624,0.0,0.0,0.0,0.0,9.208686113694489,13.729587077762744
20180425,1.634614916727328,0.0,0.0,0.0,5.731521011581132,0.0,16.79905841585231,0.0,12.91446664071225,0.0,0.0,0.0,9.620261031345942,0.0,0.2040129864704631,0.0,0.0,0.0,0.0,11.264833451398836,14.493291797826764
20180426,0.008732937884994827,0.0,0.0,0.0,7.121396784511064,0.0,18.722060874999922,0.0,12.189803211309203,0.0,0.0,0.0,10.340404027309534,0.0,0.5370254828821864,0.0,0.0,0.0,0.0,12.39027513073723,15.178797802411408
20180427,-1.2782354444670692,0.0,0.0,0.0,8.57905994934475,0.0,20.667298765414003,0.0,11.948942350450816,0.0,0.0,0.0,11.484341904878983,0.0,0.1725401487112497,0.0,0.0,0.0,0.0,13.740007710806381,15.420105316503008
20180502,0.05007119230892506,0.0,0.0,0.0,10.49574640731206,0.0,24.184581682543104,0.0,12.22139566112676,0.0,0.0,0.0,14.18504829245467,0.0,1.1915452968267917,0.0,0.0,0.0,0.0,16.319517289084732,15.656663036603923
20180503,1.1983161295570681,0.0,0.0,0.0,13.022532593680456,0.0,26.697828011319594,0.0,12.275899528476971,0.0,0.0,0.0,16.093841785587685,0.0,4.425738519222298,0.0,4.080938452382857,0.0,0.0,18.1487843290744,16.583663812198417
20180504,2.872386045370669,0.0,0.0,0.0,13.454388525519933,0.0,28.57949679262448,0.0,12.834950883568895,0.0,0.0,0.0,17.826281926842555,0.0,7.081250023894088,0.0,7.470998189706063,0.0,0.0,19.35741868526668,17.018515730260056
20180507,4.786502837530258,0.0,0.0,0.0,15.417839461002885,0.0,29.636323523112434,0.0,13.139290821900108,0.0,0.0,0.0,18.71600220824348,0.0,9.265214467672582,0.0,10.903081352501049,0.0,0.0,20.329705335886185,17.794056451392937
20180508,5.8702822842651745,0.0,0.0,0.0,16.3202898160852,0.0,29.78319175455196,0.0,13.26076223163052,0.0,0.0,0.0,19.06122329673255,0.0,10.815054057310846,0.0,13.749690653827681,0.0,0.0,21.720063406789468,17.856928812370764
20180509,6.840277498062738,0.0,0.0,0.0,12.357230910485407,0.0,28.753746744368478,0.0,13.580643295063645,0.0,0.0,0.0,18.78697534728035,0.0,11.106158536185196,0.0,16.06384207025914,0.0,0.0,22.678498325491937,17.6315580292318
20180510,8.575849311052423,0.0,0.0,0.0,9.531264675242008,0.0,27.47883720212345,0.0,13.694647398733228,0.0,0.0,0.0,18.990222449051704,0.0,11.671623085432866,0.0,18.066874404249297,0.0,0.0,24.087838991601892,16.79197788426554
20180511,10.299796198665078,0.0,0.0,0.0,7.116616784340178,0.0,26.389109445960198,0.0,13.94298151670873,0.0,0.0,0.0,18.908826510619544,0.0,12.00761430387013,0.0,18.587590767485832,0.0,0.0,24.628177996366144,15.959958233080147
20180514,10.820960645042314,0.0,0.0,0.0,6.699897991309661,0.0,23.818436497973643,0.0,13.399406029994092,0.0,0.0,0.0,17.475614815948244,0.0,11.720371995845293,0.0,18.192800404652438,0.0,0.0,24.554734192253925,15.67410135744376
20180515,11.325518065189293,0.0,0.0,0.0,6.656205007592406,0.0,21.641451901033452,0.0,13.427448736714707,0.0,0.0,0.0,16.608425235277714,0.0,10.509251438046155,0.0,18.538999909872093,0.0,0.0,24.88607722227926,14.063598335928194
20180516,11.414483402486729,0.0,0.0,0.0,5.514216945557293,0.0,20.282482587536705,0.0,12.679798835690873,0.0,0.0,0.0,16.484501364553285,0.0,9.67108704358111,0.0,18.653628007914058,0.0,0.0,23.94609270262916,13.132320133997768
20180517,11.734431604917853,0.0,0.0,0.0,4.162671847142292,0.0,17.439654629409883,0.0,12.054639795229766,0.0,0.0,0.0,15.816194520258783,0.0,8.89045266664193,0.0,18.668306496553967,0.0,0.0,22.622231916953304,9.917938503725686
20180518,11.668834022872359,0.0,0.0,0.0,0.04302260473923296,0.0,15.2419329883604,0.0,11.307132176876856,0.0,0.0,0.0,15.1683312558156,0.0,9.946405536086727,0.0,18.63759829940464,0.0,0.0,21.225392939656384,7.466514517350337
20180521,10.904111293599794,0.0,0.0,0.0,2.3762912863694696,0.0,13.609354436905225,0.0,10.207828054034126,0.0,0.0,0.0,15.08392714684548,0.0,11.37269186927689,0.0,18.032070266358385,0.0,0.0,20.99249858834292,6.571107996114763
20180522,10.227769801618825,0.0,0.0,0.0,4.654335182376872,0.0,11.066398436565077,0.0,8.452280870595112,0.0,0.0,0.0,15.809630964586049,0.0,12.200041098570878,0.0,17.838719120827463,0.0,0.0,19.15068447157683,4.958240160600664
20180523,8.956612186373569,0.0,0.0,0.0,5.301786443305465,0.0,8.019290778864319,0.0,6.756301485291107,0.0,0.0,0.0,14.999431571106308,0.0,11.425582239623393,0.0,16.914395817933407,0.0,0.0,17.191289055929857,2.413669734534803
20180524,7.826943935407822,0.0,0.0,0.0,7.739496343471849,0.0,3.6106811805598777,0.0,5.096204444649102,0.0,0.0,0.0,13.832871939917123,0.0,10.689353431355547,0.0,16.18147890716848,0.0,0.0,15.30215452307327,-0.17707507442175466
20180525,6.7340494617651965,0.0,0.0,0.0,10.352637352572698,0.0,-0.0547521490578403,0.0,2.20362606769667,0.0,0.0,0.0,11.799132462617921,0.0,10.013144711665335,0.0,14.300238629846447,0.0,0.0,14.021696690483052,-2.435362650930509
20180528,5.043723105686362,0.0,0.0,0.0,12.450453182210413,0.0,-4.231188213714816,0.0,-0.029166116574252093,0.0,0.0,0.0,9.339171832511237,0.0,8.758093539914942,0.0,10.76212895021682,0.0,0.0,10.318548856544817,-4.394924206164686
20180529,3.7407917845924277,0.0,0.0,0.0,14.28526011112976,0.0,-6.447320181368569,0.0,-1.6948309864264317,0.0,0.0,0.0,8.789871454291212,0.0,8.63094906277853,0.0,7.988127180948473,0.0,0.0,7.366388781195631,-5.983597490054389
20180530,2.5092262935147778,0.0,0.0,0.0,15.368270180547333,0.0,-10.44802196861928,0.0,-4.4172205338363755,0.0,0.0,0.0,8.513054744272567,0.0,7.2976034371024285,0.0,5.727545098726808,0.0,0.0,4.750380882192638,-6.864642669618913
20180531,1.7832817609265705,0.0,0.0,0.0,16.606095933320784,0.0,-14.58107226102229,0.0,-5.1107092246914,0.0,0.0,0.0,8.248838380561203,0.0,6.268260441892455,0.0,4.832686378067396,0.0,0.0,3.066593529795641,-7.484490808271954
20180601,1.340603051107588,0.0,0.0,0.0,17.896310865521567,0.0,-13.448986888836851,0.0,-4.565045334878306,0.0,0.0,0.0,9.191048510936387,0.0,5.46932439157843,0.0,4.357413238180728,0.0,0.0,2.658967496649713,-5.335850849875302
20180604,1.3251780604828487,0.0,0.0,0.0,17.64874514159329,0.0,-12.7262666706418,0.0,-5.078437731792491,0.0,0.0,0.0,9.716889112385667,0.0,4.884359917514515,0.0,3.382666472134551,0.0,0.0,2.346013991666224,-3.64106011040719
20180605,1.0534821956840437,0.0,0.0,0.0,17.575952891449184,0.0,-12.475790474108692,0.0,-7.064667891964285,0.0,0.0,0.0,10.007757509620545,0.0,3.745712267607299,0.0,1.9439213107793962,0.0,0.0,1.1102853529810488,-0.9741196368450817
20180606,1.1931741612838653,0.0,0.0,0.0,17.71119459022899,0.0,-13.812362383135566,0.0,-9.024572280961781,0.0,0.0,0.0,6.9363018822741775,0.0,2.888264650439782,0.0,0.3582234162172328,0.0,0.0,-0.2992005984023967,0.3828098880575519
20180607,1.8247086307970617,0.0,0.0,0.0,18.583237360633248,0.0,-13.964136108434282,0.0,-7.81199047719552,0.0,0.0,0.0,6.936672953076387,0.0,2.4847238927480357,0.0,-1.254608491338028,0.0,0.0,-1.5048881762744892,2.7905383017758436
20180608,1.0656660531666926,0.0,0.0,0.0,18.609473244763947,0.0,-13.348113034787177,0.0,-7.48218579169232,0.0,0.0,0.0,7.285985338057192,0.0,0.9357268473344194,0.0,-2.379393223201793,0.0,0.0,-3.550122650248199,4.905422866086013
20180611,0.387414623693141,0.0,0.0,0.0,18.02202188056586,0.0,-11.288932641675785,0.0,-6.223816128283255,0.0,0.0,0.0,10.220962796214256,0.0,-0.37510088280659254,0.0,-3.4771139580943675,0.0,0.0,-5.077573317630203,6.087109408030637
20180612,0.5389304917244124,0.0,0.0,0.0,18.320144847897943,0.0,-9.911412977099284,0.0,-4.025130140702171,0.0,0.0,0.0,10.478269136699057,0.0,-1.4315874122420198,0.0,-3.5340798722327564,0.0,0.0,-5.715116421003377,6.996104906769249
20180613,-1.23270391273383,0.0,0.0,0.0,16.777085366911688,0.0,-10.59670205256115,0.0,-3.5792711934084727,0.0,0.0,0.0,9.624654715655725,0.0,-2.0661371783296794,0.0,-6.316770716423854,0.0,0.0,-8.941124013775404,6.277269978428412
20180614,-2.679601888048522,0.0,0.0,0.0,15.669826203924085,0.0,-12.578453810508599,0.0,-3.5967123611375804,0.0,0.0,0.0,7.6228038369731905,0.0,-2.6213580466276105,0.0,-7.8638822118386225,0.0,0.0,-9.593731431966265,4.910621274919097
20180615,-4.57439054702388,0.0,0.0,0.0,15.895709798298926,0.0,-14.277565070488182,0.0,-2.637884039972606,0.0,0.0,0.0,5.916918992467687,0.0,-3.1792625373586616,0.0,-9.345469480139133,0.0,0.0,-10.691509958145824,2.4752094739544797
20180619,-8.062608589135367,0.0,0.0,0.0,15.039573006155782,0.0,-16.214914412615776,0.0,-4.446699889549525,0.0,0.0,0.0,0.5007902216979607,0.0,-3.805055258192568,0.0,-11.869167512336682,0.0,0.0,-12.499656286128145,-0.5138533043212115
20180620,-10.144198382697569,0.0,0.0,0.0,14.502241099501441,0.0,-16.371935292319442,0.0,-5.177332045847658,0.0,0.0,0.0,-3.8209520286223433,0.0,-3.9890852176117026,0.0,-12.892963855968,0.0,0.0,-13.622242576018431,-1.150938827982941
20180621,-12.22715638656676,0.0,0.0,0.0,13.867460886079865,0.0,-17.945253122282132,0.0,-7.3509618169666044,0.0,0.0,0.0,-8.977178894346963,0.0,-4.182015055610476,0.0,-14.44055977989208,0.0,0.0,-14.351087119953819,-2.0610680081452144
