trade_date,dailyPnl,Ferrous,cumulativePnl
20100309,-0.042615857444926866,-0.042615857444926866,0.22641512338650377
20100310,-0.061988017201201624,-0.061988017201201624,0.16442710618530215
20100311,-0.015550185684340552,-0.015550185684340552,0.1488769205009616
20100312,-0.03410284956269331,-0.03410284956269331,0.11477407093826829
20100315,-0.012186324202269921,-0.012186324202269921,0.10258774673599837
20100316,-0.7728061171602717,-0.7728061171602717,-0.6702183704242733
20100317,0.06783278190986065,0.06783278190986065,-0.6023855885144127
20100318,0.1332273190870332,0.1332273190870332,-0.4691582694273795
20100319,-0.11575861884244198,-0.11575861884244198,-0.5849168882698215
20100322,-0.056829056075744296,-0.056829056075744296,-0.6417459443455658
20100323,0.07563595778715458,0.07563595778715458,-0.5661099865584112
20100324,-0.13435742924314412,-0.13435742924314412,-0.7004674158015552
20100325,-0.0785371420360573,-0.0785371420360573,-0.7790045578376126
20100326,0.006452237669508156,0.006452237669508156,-0.7725523201681044
20100329,-0.006073575928403743,-0.006073575928403743,-0.7786258960965081
20100330,-0.054392111426126745,-0.054392111426126745,-0.8330180075226349
20100331,-0.014297670398411495,-0.014297670398411495,-0.8473156779210463
20100401,-0.006858238131721174,-0.006858238131721174,-0.8541739160527675
20100402,0.14139325460701155,0.14139325460701155,-0.7127806614457559
20100406,0.18794967081342673,0.18794967081342673,-0.5248309906323292
20100407,0.056773282925592784,0.056773282925592784,-0.4680577077067364
20100408,-0.02441023439063256,-0.02441023439063256,-0.49246794209736894
20100409,-0.031034852239203076,-0.031034852239203076,-0.523502794336572
20100412,-0.04816782175484414,-0.04816782175484414,-0.5716706160914161
20100413,-0.0267062212739781,-0.0267062212739781,-0.5983768373653943
20100414,0.10141783837973486,0.10141783837973486,-0.49695899898565943
20100415,0.17268534159401985,0.17268534159401985,-0.3242736573916396
20100416,-0.11129876926328855,-0.11129876926328855,-0.4355724266549281
20100419,0.5692645366436928,0.5692645366436928,0.13369210998876468
20100420,-0.1407229357425544,-0.1407229357425544,-0.007030825753789716
20100421,0.09410144694890275,0.09410144694890275,0.08707062119511304
20100422,0.18669218129919163,0.18669218129919163,0.2737628024943047
20100423,-0.046249042041363,-0.046249042041363,0.2275137604529417
20100426,0.04725842860161119,0.04725842860161119,0.27477218905455286
20100427,0.4497791104010707,0.4497791104010707,0.7245512994556236
20100428,0.7348396605674132,0.7348396605674132,1.4593909600230368
20100429,0.04096825739833592,0.04096825739833592,1.5003592174213727
20100430,-0.4209316031739827,-0.4209316031739827,1.07942761424739
20100504,-0.23494308206411768,-0.23494308206411768,0.8444845321832724
20100505,0.09173154916955742,0.09173154916955742,0.9362160813528297
20100506,0.07912501003746969,0.07912501003746969,1.0153410913902994
20100507,0.24917687599599117,0.24917687599599117,1.2645179673862905
20100510,0.0111727814215398,0.0111727814215398,1.2756907488078304
20100511,0.11737990705370024,0.11737990705370024,1.3930706558615307
20100512,0.225355774569404,0.225355774569404,1.6184264304309346
20100513,0.023189963954673987,0.023189963954673987,1.6416163943856086
20100514,0.1471849804228081,0.1471849804228081,1.7888013748084166
20100517,0.9012901066085366,0.9012901066085366,2.690091481416953
20100518,-0.12118522915126277,-0.12118522915126277,2.5689062522656902
20100519,-0.07415359666153512,-0.07415359666153512,2.494752655604155
20100520,-0.14919862505285889,-0.14919862505285889,2.345554030551296
20100521,0.12206476695249528,0.12206476695249528,2.4676187975037913
20100524,-0.48126141150151863,-0.48126141150151863,1.9863573860022727
20100525,0.27803403623713485,0.27803403623713485,2.2643914222394077
20100526,-0.04108819783587252,-0.04108819783587252,2.2233032244035353
20100527,0.010126801451281843,0.010126801451281843,2.233430025854817
20100528,0.07060415230209917,0.07060415230209917,2.3040341781569165
20100531,0.2067223264510579,0.2067223264510579,2.5107565046079743
20100601,0.18896692737513524,0.18896692737513524,2.6997234319831094
20100602,-0.03629394229664832,-0.03629394229664832,2.663429489686461
20100603,-0.0779381999529289,-0.0779381999529289,2.585491289733532
20100604,0.10364041051887783,0.10364041051887783,2.68913170025241
20100607,0.8347232510586143,0.8347232510586143,3.523854951311024
20100608,-0.2135508313119365,-0.2135508313119365,3.310304119999088
20100609,-0.2171378315324274,-0.2171378315324274,3.0931662884666604
20100610,0.07048807080869628,0.07048807080869628,3.1636543592753568
20100611,-0.0558491280020579,-0.0558491280020579,3.1078052312732987
20100617,-0.0007447266563637788,-0.0007447266563637788,3.107060504616935
20100618,-0.010158738207282266,-0.010158738207282266,3.096901766409653
20100621,0.10432744342377843,0.10432744342377843,3.2012292098334316
20100622,-0.051969495379032164,-0.051969495379032164,3.1492597144543995
20100623,-0.15563021549901332,-0.15563021549901332,2.993629498955386
20100624,0.06698777290079262,0.06698777290079262,3.060617271856179
20100625,-0.0619085057138344,-0.0619085057138344,2.998708766142345
20100628,-0.18280252881535797,-0.18280252881535797,2.815906237326987
20100629,-0.1994023830474423,-0.1994023830474423,2.6165038542795447
20100630,-0.04262815733153596,-0.04262815733153596,2.5738756969480088
20100701,-0.12390930551946963,-0.12390930551946963,2.4499663914285392
20100702,0.07749943040033035,0.07749943040033035,2.5274658218288697
20100705,0.0740844868350648,0.0740844868350648,2.6015503086639344
20100706,-0.1346825939914433,-0.1346825939914433,2.466867714672491
20100707,0.00552028989214083,0.00552028989214083,2.472388004564632
20100708,-0.16796884016004252,-0.16796884016004252,2.3044191644045893
20100709,0.04626119725033618,0.04626119725033618,2.3506803616549257
20100712,-0.02870332278177524,-0.02870332278177524,2.3219770388731504
20100713,-0.04338127727644476,-0.04338127727644476,2.278595761596706
20100714,0.00352521648245255,0.00352521648245255,2.2821209780791585
20100715,-0.006106066012811673,-0.006106066012811673,2.276014912066347
20100716,-0.04303414762481066,-0.04303414762481066,2.2329807644415363
20100719,-0.3025798242067453,-0.3025798242067453,1.930400940234791
20100720,-0.0948903177545092,-0.0948903177545092,1.8355106224802817
20100721,-0.0006762143553628716,-0.0006762143553628716,1.8348344081249188
20100722,-0.006918729354986373,-0.006918729354986373,1.8279156787699324
20100723,-0.014493804416161838,-0.014493804416161838,1.8134218743537707
20100726,-0.010699142700612918,-0.010699142700612918,1.8027227316531578
20100727,-0.16594123650630851,-0.16594123650630851,1.6367814951468493
20100728,0.25499659847956146,0.25499659847956146,1.8917780936264108
20100729,-0.01847675622022248,-0.01847675622022248,1.8733013374061884
20100730,0.3638923360559052,0.3638923360559052,2.2371936734620936
20100802,0.2351657211098551,0.2351657211098551,2.472359394571949
20100803,-0.16968955310337258,-0.16968955310337258,2.3026698414685765
20100804,0.15963849570105657,0.15963849570105657,2.462308337169633
20100805,-0.1386416605487779,-0.1386416605487779,2.3236666766208547
20100806,0.0977636725299091,0.0977636725299091,2.421430349150764
20100809,0.41197758828365744,0.41197758828365744,2.8334079374344214
20100810,-0.14579673088031608,-0.14579673088031608,2.6876112065541053
20100811,0.026942244269832247,0.026942244269832247,2.7145534508239377
20100812,-0.40831872759286775,-0.40831872759286775,2.30623472323107
20100813,0.22613126361734953,0.22613126361734953,2.5323659868484194
20100816,0.18237452220080252,0.18237452220080252,2.714740509049222
20100817,0.040449806717692716,0.040449806717692716,2.7551903157669146
20100818,-0.04078342125791888,-0.04078342125791888,2.7144068945089956
20100819,0.027452996512761372,0.027452996512761372,2.741859891021757
20100820,-0.3729743205557586,-0.3729743205557586,2.3688855704659986
20100823,-0.3498285171785285,-0.3498285171785285,2.01905705328747
20100824,-0.10483001646590054,-0.10483001646590054,1.9142270368215695
20100825,-0.06581808989825146,-0.06581808989825146,1.848408946923318
20100826,0.08754058446117466,0.08754058446117466,1.9359495313844928
20100827,0.009227957066743306,0.009227957066743306,1.945177488451236
20100830,-0.05478863504015993,-0.05478863504015993,1.8903888534110762
20100831,0.04411237407691462,0.04411237407691462,1.934501227487991
20100901,-0.011450351101592397,-0.011450351101592397,1.9230508763863985
20100902,-0.055521339703960074,-0.055521339703960074,1.8675295366824385
20100903,-0.001153521104964622,-0.001153521104964622,1.8663760155774738
20100906,-0.2911907358726244,-0.2911907358726244,1.5751852797048493
20100907,0.029430692679700842,0.029430692679700842,1.6046159723845501
20100908,0.06956739295327166,0.06956739295327166,1.6741833653378217
20100909,0.26880132234417686,0.26880132234417686,1.9429846876819985
20100910,-0.16831467892523982,-0.16831467892523982,1.7746700087567586
20100913,0.04218685058018445,0.04218685058018445,1.816856859336943
20100914,0.2165286228881494,0.2165286228881494,2.0333854822250923
20100915,0.0036157427268096857,0.0036157427268096857,2.037001224951902
20100916,0.18987684760673498,0.18987684760673498,2.226878072558637
20100917,0.02689345036500638,0.02689345036500638,2.2537715229236435
20100920,-0.07455818953529658,-0.07455818953529658,2.179213333388347
20100921,0.2429703225243582,0.2429703225243582,2.422183655912705
20100927,0.2410009749065499,0.2410009749065499,2.663184630819255
20100928,0.02913062975780581,0.02913062975780581,2.6923152605770606
20100929,0.046082027860684535,0.046082027860684535,2.738397288437745
20100930,-0.09699961735969993,-0.09699961735969993,2.641397671078045
20101008,-0.06765006119227301,-0.06765006119227301,2.573747609885772
20101011,-0.2628622666129179,-0.2628622666129179,2.3108853432728544
20101012,0.15502026580165992,0.15502026580165992,2.465905609074514
20101013,-0.08469402832622172,-0.08469402832622172,2.3812115807482925
20101014,0.12158363286750044,0.12158363286750044,2.502795213615793
20101015,-0.10929185317382974,-0.10929185317382974,2.3935033604419633
20101018,-0.10758169907673842,-0.10758169907673842,2.285921661365225
20101019,0.16470261590064517,0.16470261590064517,2.45062427726587
20101020,0.37292741789257683,0.37292741789257683,2.823551695158447
20101021,-0.035953376093440924,-0.035953376093440924,2.787598319065006
20101022,0.08756750990993047,0.08756750990993047,2.8751658289749367
20101025,-0.6375878012375792,-0.6375878012375792,2.2375780277373574
20101026,0.2120862771324497,0.2120862771324497,2.449664304869807
20101027,-0.05845961512342919,-0.05845961512342919,2.391204689746378
20101028,-0.11695768518360508,-0.11695768518360508,2.2742470045627727
20101029,-0.0064852142347585195,-0.0064852142347585195,2.2677617903280143
20101101,-0.19400957779506856,-0.19400957779506856,2.0737522125329457
20101102,0.021710592343635777,0.021710592343635777,2.0954628048765813
20101103,-0.0028766257985944708,-0.0028766257985944708,2.092586179077987
20101104,0.05736680609169373,0.05736680609169373,2.149952985169681
20101105,0.21311937339866707,0.21311937339866707,2.3630723585683477
20101108,0.002755105036328276,0.002755105036328276,2.365827463604676
20101109,0.4900656961809473,0.4900656961809473,2.855893159785623
20101110,-0.30368126877019525,-0.30368126877019525,2.552211891015428
20101111,0.08928957585195309,0.08928957585195309,2.641501466867381
20101112,-0.6309136679320576,-0.6309136679320576,2.0105877989353234
20101115,0.07992316873992332,0.07992316873992332,2.0905109676752467
20101116,-0.029727315561345415,-0.029727315561345415,2.0607836521139014
20101117,-0.03899025797433364,-0.03899025797433364,2.021793394139568
20101118,0.0665646674049962,0.0665646674049962,2.088358061544564
20101119,0.051557779207216804,0.051557779207216804,2.139915840751781
20101122,0.000583132858854071,0.000583132858854071,2.140498973610635
20101123,0.010546183484308653,0.010546183484308653,2.1510451570949436
20101124,-0.08817990756732177,-0.08817990756732177,2.0628652495276216
20101125,0.0009494991305757866,0.0009494991305757866,2.0638147486581975
20101126,-0.02179987950322704,-0.02179987950322704,2.04201486915497
20101129,0.02282984509912031,0.02282984509912031,2.0648447142540904
20101130,-0.05989609163632289,-0.05989609163632289,2.0049486226177677
20101201,0.09592135603134071,0.09592135603134071,2.1008699786491083
20101202,0.017377495278131278,0.017377495278131278,2.1182474739272394
20101203,0.11836600349359583,0.11836600349359583,2.2366134774208355
20101206,-0.026873051481119944,-0.026873051481119944,2.2097404259397155
20101207,0.1313151169525223,0.1313151169525223,2.3410555428922377
20101208,-0.08361386377439815,-0.08361386377439815,2.2574416791178398
20101209,0.0070016404714199985,0.0070016404714199985,2.26444331958926
20101210,0.033679055838814774,0.033679055838814774,2.2981223754280746
20101213,0.17909372576825622,0.17909372576825622,2.4772161011963307
20101214,0.011714036254687012,0.011714036254687012,2.4889301374510175
20101215,-0.04320838772707216,-0.04320838772707216,2.4457217497239454
20101216,-0.024469800882865378,-0.024469800882865378,2.42125194884108
20101217,0.13048671755039853,0.13048671755039853,2.5517386663914787
20101220,0.05859075875233642,0.05859075875233642,2.610329425143815
20101221,0.13051628163770546,0.13051628163770546,2.7408457067815206
20101222,-0.18363786015222572,-0.18363786015222572,2.5572078466292947
20101223,-0.07278261581794099,-0.07278261581794099,2.484425230811354
20101224,-0.014910714523911265,-0.014910714523911265,2.469514516287443
20101227,0.022523375513480718,0.022523375513480718,2.4920378918009236
20101228,-0.02443522854430318,-0.02443522854430318,2.4676026632566206
20101229,-0.0031882094166983226,-0.0031882094166983226,2.464414453839922
20101230,-0.042965946146430324,-0.042965946146430324,2.421448507693492
20101231,0.00529628685393946,0.00529628685393946,2.4267447945474316
20110104,0.022163788363538557,0.022163788363538557,2.44890858291097
20110105,-0.11108958433954486,-0.11108958433954486,2.337818998571425
20110106,0.08357772412542266,0.08357772412542266,2.421396722696848
20110107,-0.10563463890680261,-0.10563463890680261,2.315762083790045
20110110,0.3163573214942547,0.3163573214942547,2.6321194052842998
20110111,0.07553943605027823,0.07553943605027823,2.707658841334578
20110112,0.03708847868361634,0.03708847868361634,2.7447473200181944
20110113,0.13993865985721388,0.13993865985721388,2.8846859798754085
20110114,0.44425457606211266,0.44425457606211266,3.328940555937521
20110117,0.173172005397976,0.173172005397976,3.502112561335497
20110118,-0.06654355651533704,-0.06654355651533704,3.43556900482016
20110119,0.20405522115761887,0.20405522115761887,3.6396242259777787
20110120,-0.14944955804219395,-0.14944955804219395,3.4901746679355847
20110121,0.3775647159783064,0.3775647159783064,3.867739383913891
20110124,0.17957919774957792,0.17957919774957792,4.047318581663469
20110125,0.024413377430969663,0.024413377430969663,4.071731959094439
20110126,-0.228561737246593,-0.228561737246593,3.843170221847846
20110127,-0.24677786100100735,-0.24677786100100735,3.596392360846839
20110128,0.07894266900129408,0.07894266900129408,3.675335029848133
20110131,0.7961590570518666,0.7961590570518666,4.4714940869
20110201,0.33498321904739753,0.33498321904739753,4.806477305947397
20110209,0.0,0.0,4.806477305947397
20110210,0.7910180514963084,0.7910180514963084,5.597495357443706
20110211,-0.2511471313515095,-0.2511471313515095,5.346348226092196
20110214,-0.16498429255255226,-0.16498429255255226,5.181363933539644
20110215,0.046617336031477385,0.046617336031477385,5.227981269571122
20110216,-0.6329733396152856,-0.6329733396152856,4.595007929955836
20110217,-0.944819881023583,-0.944819881023583,3.650188048932253
20110218,-0.356252395349066,-0.356252395349066,3.293935653583187
20110221,0.3043555634925593,0.3043555634925593,3.5982912170757464
20110222,-0.11992718295817864,-0.11992718295817864,3.478364034117568
20110223,-0.14358862825536392,-0.14358862825536392,3.334775405862204
20110224,-0.030768563220414782,-0.030768563220414782,3.304006842641789
20110225,0.01797779300835774,0.01797779300835774,3.321984635650147
20110228,-0.05975365292713253,-0.05975365292713253,3.2622309827230143
20110301,0.1821191346326371,0.1821191346326371,3.4443501173556514
20110302,-0.037099969619178344,-0.037099969619178344,3.407250147736473
20110303,0.14601550179687825,0.14601550179687825,3.5532656495333512
20110304,-0.014407316273799443,-0.014407316273799443,3.538858333259552
20110307,-0.0830673301794464,-0.0830673301794464,3.4557910030801056
20110308,0.3299396370545399,0.3299396370545399,3.7857306401346453
20110309,0.011996476114137311,0.011996476114137311,3.7977271162487827
20110310,0.5775953733341005,0.5775953733341005,4.375322489582883
20110311,0.15344131682466838,0.15344131682466838,4.528763806407552
20110314,-0.5333677909040195,-0.5333677909040195,3.995396015503532
20110315,-0.27738958515654166,-0.27738958515654166,3.7180064303469904
20110316,-0.38383207595602886,-0.38383207595602886,3.3341743543909614
20110317,0.09613546591929072,0.09613546591929072,3.430309820310252
20110318,0.3895327301276375,0.3895327301276375,3.8198425504378895
20110321,0.6593442243621457,0.6593442243621457,4.479186774800035
20110322,0.03210909888699241,0.03210909888699241,4.511295873687027
20110323,-0.5062478188426044,-0.5062478188426044,4.005048054844423
20110324,0.06669548461608896,0.06669548461608896,4.0717435394605115
20110325,-0.07749528579119708,-0.07749528579119708,3.9942482536693142
20110328,-0.28655091348728723,-0.28655091348728723,3.707697340182027
20110329,-0.19923610717346352,-0.19923610717346352,3.5084612330085636
20110330,0.07313827031523389,0.07313827031523389,3.5815995033237975
20110331,0.0,0.0,3.5815995033237975
20110401,0.03181069321507278,0.03181069321507278,3.61341019653887
20110406,-0.2673939803069298,-0.2673939803069298,3.3460162162319405
20110407,-0.013940829821440013,-0.013940829821440013,3.3320753864105006
20110408,-0.004857659961228046,-0.004857659961228046,3.3272177264492724
20110411,0.010250547360458367,0.010250547360458367,3.3374682738097308
20110412,-0.027320874937922523,-0.027320874937922523,3.310147398871808
20110413,0.0444206404771907,0.0444206404771907,3.3545680393489987
20110414,-0.04465692001668903,-0.04465692001668903,3.30991111933231
20110415,-0.282105167361391,-0.282105167361391,3.027805951970919
20110418,0.031959591591982375,0.031959591591982375,3.0597655435629014
20110419,-0.033854309342468095,-0.033854309342468095,3.0259112342204335
20110420,0.058084917239201804,0.058084917239201804,3.0839961514596355
20110421,0.08307186168184572,0.08307186168184572,3.1670680131414812
20110422,0.07456233114584976,0.07456233114584976,3.241630344287331
20110425,0.022828951156639223,0.022828951156639223,3.26445929544397
20110426,0.07464893283075943,0.07464893283075943,3.3391082282747298
20110427,-0.05342326425524004,-0.05342326425524004,3.28568496401949
20110428,0.11124994756312608,0.11124994756312608,3.396934911582616
20110429,0.050776100443871194,0.050776100443871194,3.4477110120264873
20110503,0.22599826912173168,0.22599826912173168,3.673709281148219
20110504,-0.0736370785530006,-0.0736370785530006,3.6000722025952183
20110505,-0.17769720365122527,-0.17769720365122527,3.422374998943993
20110506,-0.7370723795682553,-0.7370723795682553,2.6853026193757374
20110509,0.17286599544628944,0.17286599544628944,2.858168614822027
20110510,0.13061308820043196,0.13061308820043196,2.9887817030224593
20110511,-0.17783047792850679,-0.17783047792850679,2.8109512250939526
20110512,-0.2745456721695756,-0.2745456721695756,2.5364055529243767
20110513,0.30105062316704223,0.30105062316704223,2.837456176091419
20110516,-0.15040509072293826,-0.15040509072293826,2.687051085368481
20110517,0.005492644756923355,0.005492644756923355,2.6925437301254043
20110518,-0.1048973481918751,-0.1048973481918751,2.587646381933529
20110519,0.06931491363093722,0.06931491363093722,2.656961295564466
20110520,0.03562077553332215,0.03562077553332215,2.6925820710977884
20110523,-0.19046728304713456,-0.19046728304713456,2.502114788050654
20110524,0.1682691012239927,0.1682691012239927,2.6703838892746465
20110525,-0.06464313847799778,-0.06464313847799778,2.605740750796649
20110526,0.013079559143211973,0.013079559143211973,2.618820309939861
20110527,-0.09531998583072802,-0.09531998583072802,2.5235003241091327
20110530,-0.2122640598144525,-0.2122640598144525,2.3112362642946804
20110531,-0.011931405073010473,-0.011931405073010473,2.29930485922167
20110601,-0.02287721197739695,-0.02287721197739695,2.2764276472442733
20110602,-0.18745081537137254,-0.18745081537137254,2.088976831872901
20110603,-0.1651534877527019,-0.1651534877527019,1.923823344120199
20110607,0.049032314619053684,0.049032314619053684,1.9728556587392527
20110608,-0.028541830201331272,-0.028541830201331272,1.9443138285379216
20110609,0.07917006484059722,0.07917006484059722,2.023483893378519
20110610,0.009147507407658514,0.009147507407658514,2.0326314007861774
20110613,0.11061752711594425,0.11061752711594425,2.1432489279021216
20110614,-0.1393908698458079,-0.1393908698458079,2.0038580580563137
20110615,0.22741533466222227,0.22741533466222227,2.2312733927185358
20110616,0.3365123595856364,0.3365123595856364,2.567785752304172
20110617,0.4468694873458824,0.4468694873458824,3.0146552396500543
20110620,0.8719524822441365,0.8719524822441365,3.886607721894191
20110621,-0.5167753172361321,-0.5167753172361321,3.3698324046580588
20110622,0.3344775920071933,0.3344775920071933,3.704309996665252
20110623,-1.0635681014366818,-1.0635681014366818,2.64074189522857
20110624,0.3667110928269141,0.3667110928269141,3.0074529880554843
20110627,0.1700681564332731,0.1700681564332731,3.1775211444887574
20110628,0.08253306734183896,0.08253306734183896,3.2600542118305964
20110629,-0.08050866096707061,-0.08050866096707061,3.179545550863526
20110630,-0.5821305411701149,-0.5821305411701149,2.597415009693411
20110701,0.5766336525881763,0.5766336525881763,3.1740486622815878
20110704,-1.1684182015020774,-1.1684182015020774,2.0056304607795106
20110705,0.06395084954528665,0.06395084954528665,2.0695813103247973
20110706,-0.802753401332443,-0.802753401332443,1.2668279089923544
20110707,0.6511806848944202,0.6511806848944202,1.9180085938867746
20110708,0.07729593064139267,0.07729593064139267,1.9953045245281673
20110711,-0.2592259663341113,-0.2592259663341113,1.7360785581940559
20110712,0.13363233739770158,0.13363233739770158,1.8697108955917574
20110713,-0.3011746667315244,-0.3011746667315244,1.568536228860233
20110714,0.08706137876614925,0.08706137876614925,1.655597607626382
20110715,0.03395471244634932,0.03395471244634932,1.6895523200727314
20110718,0.06413083854677684,0.06413083854677684,1.7536831586195083
20110719,0.058915943631623766,0.058915943631623766,1.812599102251132
20110720,0.15501727771709634,0.15501727771709634,1.9676163799682285
20110721,0.17401121839852937,0.17401121839852937,2.1416275983667576
20110722,0.08967555916294268,0.08967555916294268,2.2313031575297004
20110725,-0.3841113918451609,-0.3841113918451609,1.8471917656845396
20110726,0.1135048042380554,0.1135048042380554,1.960696569922595
20110727,0.2740020108704441,0.2740020108704441,2.234698580793039
20110728,0.13674424183098585,0.13674424183098585,2.3714428226240245
20110729,-0.04752728402844474,-0.04752728402844474,2.3239155385955796
20110801,0.45214635830079697,0.45214635830079697,2.7760618968963766
20110802,0.08173474503986203,0.08173474503986203,2.857796641936239
20110803,0.04245573210038417,0.04245573210038417,2.900252374036623
20110804,-0.5322540063041156,-0.5322540063041156,2.3679983677325076
20110805,-1.1650898042894882,-1.1650898042894882,1.2029085634430194
20110808,0.551557692277625,0.551557692277625,1.7544662557206445
20110809,1.0936445635884455,1.0936445635884455,2.84811081930909
20110810,0.10376323479006289,0.10376323479006289,2.951874054099153
20110811,0.23151083836876077,0.23151083836876077,3.1833848924679136
20110812,0.20605093092662755,0.20605093092662755,3.389435823394541
20110815,1.173566340271758,1.173566340271758,4.563002163666299
20110816,0.6038836727023361,0.6038836727023361,5.166885836368635
20110817,0.5451457516769594,0.5451457516769594,5.712031588045595
20110818,0.13834045035670556,0.13834045035670556,5.8503720384023
20110819,0.6122151864433898,0.6122151864433898,6.46258722484569
20110822,0.28073134897769125,0.28073134897769125,6.743318573823381
20110823,1.906678986249555,1.906678986249555,8.649997560072936
20110824,-0.6497459981152718,-0.6497459981152718,8.000251561957665
20110825,-0.5711865651615138,-0.5711865651615138,7.429064996796151
20110826,-0.09737348600632595,-0.09737348600632595,7.331691510789825
20110829,-0.20000523207275098,-0.20000523207275098,7.131686278717074
20110830,0.29091662149067,0.29091662149067,7.422602900207743
20110831,-0.2360442913508596,-0.2360442913508596,7.186558608856884
20110901,0.03646757512485633,0.03646757512485633,7.22302618398174
20110902,0.31590502722658476,0.31590502722658476,7.538931211208324
20110905,-0.31976751067253717,-0.31976751067253717,7.219163700535788
20110906,-0.35539491869847856,-0.35539491869847856,6.863768781837309
20110907,0.10265232872111227,0.10265232872111227,6.9664211105584215
20110908,-0.022678630502101737,-0.022678630502101737,6.943742480056319
20110909,-0.09563856524311516,-0.09563856524311516,6.848103914813204
20110913,0.11438698125873871,0.11438698125873871,6.962490896071943
20110914,0.15018589795454215,0.15018589795454215,7.112676794026485
20110915,-0.024554440079113886,-0.024554440079113886,7.088122353947371
20110916,-0.0708766835388761,-0.0708766835388761,7.017245670408495
20110919,1.0507565786237918,1.0507565786237918,8.068002249032286
20110920,0.16139095662676792,0.16139095662676792,8.229393205659054
20110921,-0.3946450059222003,-0.3946450059222003,7.834748199736854
20110922,0.7856689527267162,0.7856689527267162,8.62041715246357
20110923,0.5533025941861849,0.5533025941861849,9.173719746649756
20110926,0.9254303533768592,0.9254303533768592,10.099150100026614
20110927,-0.4673379457247553,-0.4673379457247553,9.631812154301858
20110928,0.4195926750202287,0.4195926750202287,10.051404829322086
20110929,1.1216069760284935,1.1216069760284935,11.17301180535058
20110930,-0.41099418795259124,-0.41099418795259124,10.762017617397989
20111010,0.11145644475734699,0.11145644475734699,10.873474062155337
20111011,-0.09317442349058504,-0.09317442349058504,10.780299638664752
20111012,-0.26545205239924796,-0.26545205239924796,10.514847586265505
20111013,0.2335309412656337,0.2335309412656337,10.74837852753114
20111014,0.06074841578524019,0.06074841578524019,10.809126943316379
20111017,1.2614624663890477,1.2614624663890477,12.070589409705427
20111018,0.8544329975504935,0.8544329975504935,12.92502240725592
20111019,0.3212490558634563,0.3212490558634563,13.246271463119376
20111020,1.6879705743417668,1.6879705743417668,14.934242037461143
20111021,-0.5107619960135316,-0.5107619960135316,14.423480041447611
20111024,-1.0649538670998075,-1.0649538670998075,13.358526174347803
20111025,0.19026704213039494,0.19026704213039494,13.548793216478199
20111026,-0.09845369523162495,-0.09845369523162495,13.450339521246574
20111027,-0.039827338789769545,-0.039827338789769545,13.410512182456804
20111028,-0.49129522016337285,-0.49129522016337285,12.919216962293431
20111031,0.16797153329439862,0.16797153329439862,13.08718849558783
20111101,0.36367896765067886,0.36367896765067886,13.45086746323851
20111102,0.02217515667479455,0.02217515667479455,13.473042619913304
20111103,0.28740837235578237,0.28740837235578237,13.760450992269087
20111104,-0.8301875589522596,-0.8301875589522596,12.930263433316828
20111107,0.11253202757873357,0.11253202757873357,13.042795460895562
20111108,-0.3024991454340793,-0.3024991454340793,12.740296315461482
20111109,-0.09552827783902516,-0.09552827783902516,12.644768037622457
20111110,0.7789215474826117,0.7789215474826117,13.42368958510507
20111111,-0.9833874875991158,-0.9833874875991158,12.440302097505954
20111114,-0.12914801124239667,-0.12914801124239667,12.311154086263558
20111115,0.11529163662494935,0.11529163662494935,12.426445722888507
