,CU.SHF,AL.SHF,ZN.SHF,PB.SHF,NI.SHF,SN.SHF,AO.SHF,AD.SHF
20100318,-5.341401396339347,-23.6390171153315,-10.77929567239676,0.0,0.0,0.0,0.0,0.0
20100319,-6.741979335520572,-26.686814991921736,-12.17090149427181,0.0,0.0,0.0,0.0,0.0
20100322,-8.158413533771276,-29.748828721728255,-13.56642688715086,0.0,0.0,0.0,0.0,0.0
20100323,-10.997770753022149,-30.182470235549083,-13.775594466423485,0.0,0.0,0.0,0.0,0.0
20100324,-11.450419136244308,-30.680671872343627,-13.984944423171898,0.0,0.0,0.0,0.0,0.0
20100325,-11.888521388862058,-30.937451579094105,-14.082000621565085,0.0,0.0,0.0,0.0,0.0
20100326,-12.27704434369957,-31.048893632955487,-14.175010642440556,0.0,0.0,0.0,0.0,0.0
20100329,-9.1689058828906,-30.759983575686118,-14.133931902433638,0.0,0.0,0.0,0.0,0.0
20100330,-5.920521206124464,-30.779187148859933,-14.21771852769905,0.0,0.0,0.0,0.0,0.0
20100331,-2.4531855896383297,-31.038110440617597,-14.515671988137424,0.0,0.0,0.0,0.0,0.0
20100401,-1.8035051674361275,-31.339623192257424,-14.805056377667869,0.0,0.0,0.0,0.0,0.0
20100402,1.6236395490196462,-24.90294602091015,-11.815515351772357,0.0,0.0,0.0,0.0,0.0
20100406,5.061147421798773,-18.44517244713188,-8.80477324053408,0.0,0.0,0.0,0.0,0.0
20100407,8.763710709697225,-11.839332919044498,-5.583873849353086,0.0,0.0,0.0,0.0,0.0
20100408,12.481075902802688,-5.137770165298974,-2.34895080019905,0.0,0.0,0.0,0.0,0.0
20100409,16.131650596006065,-5.552221629305335,0.83915543770833,0.0,0.0,0.0,0.0,0.0
20100412,19.920855467982538,1.2005967699541524,4.143009268826614,0.0,0.0,0.0,0.0,0.0
20100413,20.38513696251174,7.573512409731708,7.44352978667766,0.0,0.0,0.0,0.0,0.0
20100414,20.807075714891965,14.324888582692346,10.975954517968164,0.0,0.0,0.0,0.0,0.0
20100415,21.020306275813837,21.37837749019428,14.732626704113795,0.0,0.0,0.0,0.0,0.0
20100416,21.444064480450606,28.59141783836691,18.592520585154084,0.0,0.0,0.0,0.0,0.0
20100419,21.966888271447267,29.125922989246796,19.27056253810442,0.0,0.0,0.0,0.0,0.0
20100420,21.955028622801255,22.67974028887882,19.3549405181842,0.0,0.0,0.0,0.0,0.0
20100421,21.906585172822243,16.097084687107852,15.815453010035554,0.0,0.0,0.0,0.0,0.0
20100422,21.844087530680408,9.403708521524601,12.261539420641743,0.0,0.0,0.0,0.0,0.0
20100423,21.87208244032169,9.901025597457588,12.281704565220712,0.0,0.0,0.0,0.0,0.0
20100426,21.767222817417085,3.1136459257491973,12.188607452968451,0.0,0.0,0.0,0.0,0.0
20100427,21.66472977470169,-3.5528956299115886,12.089488170146323,0.0,0.0,0.0,0.0,0.0
20100428,17.15595563488845,-10.483164799338322,8.250270117079037,0.0,0.0,0.0,0.0,0.0
20100429,13.007213100504641,-16.993701585387466,7.7763957209259535,0.0,0.0,0.0,0.0,0.0
20100430,8.674798743452625,-23.573141657122697,3.9793255300531594,0.0,0.0,0.0,0.0,0.0
20100504,4.208317450680922,-30.28466255746628,-0.018282862578697476,0.0,0.0,0.0,0.0,0.0
20100505,0.247741151995862,-30.023606564846396,-3.414788315083381,0.0,0.0,0.0,0.0,0.0
20100506,-3.656282302065461,-29.76961620654013,-3.3207365902981043,0.0,0.0,0.0,0.0,0.0
20100507,-7.5399946536008295,-29.49018931719982,-3.2136649867694365,0.0,0.0,0.0,0.0,0.0
20100510,-11.352728521489139,-29.033030158511146,-6.52454504678059,0.0,0.0,0.0,0.0,0.0
20100511,-14.89166111229744,-28.332462647761695,-9.779938386651876,0.0,0.0,0.0,0.0,0.0
20100512,-18.41930843596527,-27.653853531459035,-13.018430886700427,0.0,0.0,0.0,0.0,0.0
20100513,-17.69571275304901,-27.0557755197524,-12.722998728288461,0.0,0.0,0.0,0.0,0.0
20100514,-17.30108264744446,-26.836562431973963,-15.75043477718046,0.0,0.0,0.0,0.0,0.0
20100517,-16.92475143473446,-26.633447364830715,-15.560933939018287,0.0,0.0,0.0,0.0,0.0
20100518,-16.30447470528343,-25.85733435031785,-15.140144151901508,0.0,0.0,0.0,0.0,0.0
20100519,-15.719965861545504,-25.20355392509235,-14.84667097306242,0.0,0.0,0.0,0.0,0.0
20100520,-15.223054597310636,-24.593050013646003,-14.651915240441806,0.0,0.0,0.0,0.0,0.0
20100521,-14.706073817541796,-23.977934353638794,-14.426239441631724,0.0,0.0,0.0,0.0,0.0
20100524,-14.26007718979017,-23.532037856466747,-14.267995061705891,0.0,0.0,0.0,0.0,0.0
20100525,-13.992945862617955,-23.1411070681296,-14.014456240970878,0.0,0.0,0.0,0.0,0.0
20100526,-13.750705849923106,-22.61207847283424,-13.774094968943759,0.0,0.0,0.0,0.0,0.0
20100527,-13.50046056803998,-22.06203786889129,-13.504035951911181,0.0,0.0,0.0,0.0,0.0
20100528,-13.362340703346979,-21.635826492527492,-13.30576181413586,0.0,0.0,0.0,0.0,0.0
20100531,-13.217070222757256,-21.18097183691994,-13.102169817815408,0.0,0.0,0.0,0.0,0.0
20100601,-13.235670039603372,-21.325346642110926,-13.018073577905414,0.0,0.0,0.0,0.0,0.0
20100602,-13.171494777716134,-21.342292498398486,-12.821245853268211,0.0,0.0,0.0,0.0,0.0
20100603,-13.098108606939327,-21.277962855076257,-12.588974768754102,0.0,0.0,0.0,0.0,0.0
20100604,-13.06676921628886,-21.222024011305837,-12.40594635725194,0.0,0.0,0.0,0.0,0.0
20100607,-13.073334593981336,-21.236043733041868,-12.164540579094957,0.0,0.0,0.0,0.0,0.0
20100608,-13.108963562200872,-20.915868203480745,-12.067581107229014,0.0,0.0,0.0,0.0,0.0
20100609,-13.138216644156207,-20.497782226928383,-11.993107793192971,0.0,0.0,0.0,0.0,0.0
20100610,-13.152401091026103,-19.94080179786483,-11.875624111786887,0.0,0.0,0.0,0.0,0.0
20100611,-13.111049388679806,-19.2765112700562,-11.775468070465271,0.0,0.0,0.0,0.0,0.0
20100617,-13.043629782214614,-18.609055861937552,-11.64815102298811,0.0,0.0,0.0,0.0,0.0
20100618,-13.166216749909504,-18.130641851733166,-11.608746004948271,0.0,0.0,0.0,0.0,0.0
20100621,-13.287933430794686,-17.661389233548288,-11.597470109912068,0.0,0.0,0.0,0.0,0.0
20100622,-13.155908594516445,-17.047873221039207,-11.4143114929861,0.0,0.0,0.0,0.0,0.0
20100623,-13.021925686466592,-16.414875157583317,-11.235705387477156,0.0,0.0,0.0,0.0,0.0
20100624,-12.849278452323587,-15.712533760104291,-11.104026937440576,0.0,0.0,0.0,0.0,0.0
20100625,-12.795064199502091,-15.495021833115848,-11.014165556823164,0.0,0.0,0.0,0.0,0.0
20100628,-12.757669115552941,-15.366469258525711,-10.933993894407733,0.0,0.0,0.0,0.0,0.0
20100629,-12.754373454414331,-15.393519804398185,-10.934114795766796,0.0,0.0,0.0,0.0,0.0
20100630,-12.715158722126125,-15.413822566956776,-10.835814528079746,0.0,0.0,0.0,0.0,0.0
20100701,-12.697882835895237,-15.473457527738638,-10.76435602685584,0.0,0.0,0.0,0.0,0.0
20100702,-12.498217476242326,-15.322102063781953,-10.60425656851972,0.0,0.0,0.0,0.0,0.0
20100705,-12.284893149885406,-15.148302856167275,-10.368319799264365,0.0,0.0,0.0,0.0,0.0
20100706,-12.31636454356331,-15.164036079120837,-10.303640891392956,0.0,0.0,0.0,0.0,0.0
20100707,-12.354546204004183,-15.20368554496552,-10.226782851630462,0.0,0.0,0.0,0.0,0.0
20100708,-12.407725669486467,-15.266531536059048,-10.25099025524095,0.0,0.0,0.0,0.0,0.0
20100709,-12.67452803978874,-15.897857939002641,-10.325606575991971,0.0,0.0,0.0,0.0,0.0
20100712,-12.942847223288922,-16.58692788954437,-10.382326990025273,0.0,0.0,0.0,0.0,0.0
20100713,-13.214312136110625,-17.639621424544806,-10.494598160504113,0.0,0.0,0.0,0.0,0.0
20100714,-13.466603557544994,-18.810995756598125,-10.647679739015041,0.0,0.0,0.0,0.0,0.0
20100715,-13.737762656051705,-20.045560225374693,-10.79918587123882,0.0,0.0,0.0,0.0,0.0
20100716,-14.011715007622843,-21.327415704843474,-10.95491538233137,0.0,0.0,0.0,0.0,0.0
20100719,-14.345910957957225,-22.61999553098049,-11.19184756085999,0.0,0.0,0.0,0.0,0.0
20100720,-15.217258996365787,-25.28374596941788,-11.645682429550405,0.0,0.0,0.0,0.0,0.0
20100721,-16.09419340470959,-28.476029754718816,-12.070564758848674,0.0,0.0,0.0,0.0,0.0
20100722,-16.956749551918026,-31.663676107078253,-12.429278945943086,0.0,0.0,0.0,0.0,0.0
20100723,-17.531902965614485,-34.312288329985975,-12.73016438771682,0.0,0.0,0.0,0.0,0.0
20100726,-14.08510098635301,-36.267368606562904,-10.10573456080368,0.0,0.0,0.0,0.0,0.0
20100727,-10.595394426257256,-37.78860137254856,-7.391951133781557,0.0,0.0,0.0,0.0,0.0
20100728,-11.1420832026269,-39.318266551008456,-8.039369787654211,0.0,0.0,0.0,0.0,0.0
20100729,-7.518026196138141,-40.68061917596449,-8.703839303175121,0.0,0.0,0.0,0.0,0.0
20100730,-3.7649167999907176,-41.98136517812999,-5.661805627227519,0.0,0.0,0.0,0.0,0.0
20100802,0.16687444958503098,-43.48917724068953,-2.1782129022032133,0.0,0.0,0.0,0.0,0.0
20100803,4.492301505757708,-35.536873528882055,1.3303756955914448,0.0,0.0,0.0,0.0,0.0
20100804,8.819038616353515,-27.084075138929844,4.821398066993566,0.0,0.0,0.0,0.0,0.0
20100805,13.166134363078184,-18.625861422445123,8.423976139154513,0.0,0.0,0.0,0.0,0.0
20100806,17.518095876746226,-10.106965308714999,12.063138010191906,0.0,0.0,0.0,0.0,0.0
20100809,17.896986034239074,-2.206536031261142,12.736123738056818,0.0,0.0,0.0,0.0,0.0
20100810,18.33351676207906,5.695153778463896,13.427463371841554,0.0,0.0,0.0,0.0,0.0
20100811,22.70543778132718,13.406418418258445,17.478213820125955,0.0,0.0,0.0,0.0,0.0
20100812,22.864583530517365,20.984446529117633,21.435656393950715,0.0,0.0,0.0,0.0,0.0
20100813,22.853587549391225,28.418228884472263,21.353234444148054,0.0,0.0,0.0,0.0,0.0
20100816,22.608831489434184,35.92663611142269,20.76329992225861,0.0,0.0,0.0,0.0,0.0
20100817,22.654310326340795,35.428740675212154,20.39404614360445,0.0,0.0,0.0,0.0,0.0
20100818,22.746888156104664,35.01410755666161,20.043647716509465,0.0,0.0,0.0,0.0,0.0
20100819,22.819578207592564,34.606556588953524,19.60893089581053,0.0,0.0,0.0,0.0,0.0
20100820,22.888217092641447,34.19385800171523,19.167332337458404,0.0,0.0,0.0,0.0,0.0
20100823,22.95751643306945,33.82343442508011,18.535596578913633,0.0,0.0,0.0,0.0,0.0
20100824,22.92839298372693,33.48057984594658,17.844958553796683,0.0,0.0,0.0,0.0,0.0
20100825,22.994253993689636,33.50289002608915,17.120570150254373,0.0,0.0,0.0,0.0,0.0
20100826,23.30313359743617,33.827751016014496,16.551267165159988,0.0,0.0,0.0,0.0,0.0
20100827,23.589456619055802,34.33772462591037,16.258009140276144,0.0,0.0,0.0,0.0,0.0
20100830,23.932910482651366,34.98265074075091,16.052920182450325,0.0,0.0,0.0,0.0,0.0
20100831,24.04949784122448,35.91558716163027,15.829986011908286,0.0,0.0,0.0,0.0,0.0
20100901,23.999510019223735,36.49654225041372,15.493742865521655,0.0,0.0,0.0,0.0,0.0
20100902,23.82292205059631,36.92245685984797,15.125872588419467,0.0,0.0,0.0,0.0,0.0
20100903,23.637147771389742,37.306746166441485,14.739580422902131,0.0,0.0,0.0,0.0,0.0
20100906,23.435204020487188,37.62591112819956,14.613013094251142,0.0,0.0,0.0,0.0,0.0
20100907,23.221369566580417,37.766872424762376,14.448475029375809,0.0,0.0,0.0,0.0,0.0
20100908,23.034984240994852,38.196571731729,14.32932444533585,0.0,0.0,0.0,0.0,0.0
20100909,22.715084824008713,38.39469309652648,14.183602023000446,0.0,0.0,0.0,0.0,0.0
20100910,22.30932042895149,38.22284202595945,14.108862487564966,0.0,0.0,0.0,0.0,0.0
20100913,22.03882164309014,37.99417489729919,14.10225871604774,0.0,0.0,0.0,0.0,0.0
20100914,21.81820419436222,37.42899654927188,14.073633561552263,0.0,0.0,0.0,0.0,0.0
20100915,21.70495937292668,37.057993707319966,14.090139091431011,0.0,0.0,0.0,0.0,0.0
20100916,21.72324720727695,36.853243539563785,14.131891883803753,0.0,0.0,0.0,0.0,0.0
20100917,21.731894604706987,36.69030196052337,14.19540399403257,0.0,0.0,0.0,0.0,0.0
20100920,21.83255665223512,36.83461258642088,14.382325847083123,0.0,0.0,0.0,0.0,0.0
20100921,21.944366432582385,37.03115990005746,14.603122955372292,0.0,0.0,0.0,0.0,0.0
20100927,21.9834576165279,36.878116691945294,14.787621264085107,0.0,0.0,0.0,0.0,0.0
20100928,21.93803376857758,36.446628358020114,14.959693198277296,0.0,0.0,0.0,0.0,0.0
20100929,22.051604257312835,36.30136976862301,15.169939187201932,0.0,0.0,0.0,0.0,0.0
20100930,22.06819492780215,36.19689849934454,15.315197943609869,0.0,0.0,0.0,0.0,0.0
20101008,22.41922980401648,36.22646070334228,15.59248844937342,0.0,0.0,0.0,0.0,0.0
20101011,22.991397324220735,36.652894020389844,16.069067010520715,0.0,0.0,0.0,0.0,0.0
20101012,23.019267073646844,35.92139768014245,16.16402194501032,0.0,0.0,0.0,0.0,0.0
20101013,22.97118757127027,35.076257653225674,16.256135761695692,0.0,0.0,0.0,0.0,0.0
20101014,22.794298530125182,33.91488290338674,16.158879850990527,0.0,0.0,0.0,0.0,0.0
20101015,22.585574644748604,32.80179263871776,16.131203418218778,0.0,0.0,0.0,0.0,0.0
20101018,22.48163450158843,31.690958607661404,16.12441804530363,0.0,0.0,0.0,0.0,0.0
20101019,22.313194980759356,30.711548572889974,16.047122743924408,0.0,0.0,0.0,0.0,0.0
20101020,22.324748987097724,29.942699502230465,16.063572982997538,0.0,0.0,0.0,0.0,0.0
20101021,22.234719229525343,29.186455611109476,16.048104844770783,0.0,0.0,0.0,0.0,0.0
20101022,21.881972715070425,28.287013436130376,15.904479369474032,0.0,0.0,0.0,0.0,0.0
20101025,21.37937570551825,27.065913489708205,15.588968144183804,0.0,0.0,0.0,0.0,0.0
20101026,21.20460252822227,26.926097395934843,15.594994830339601,0.0,0.0,0.0,0.0,0.0
20101027,21.100790509539497,26.835439763874668,15.591389609331017,0.0,0.0,0.0,0.0,0.0
20101028,21.019562469363162,26.62659877678478,15.50133533201234,0.0,0.0,0.0,0.0,0.0
20101029,20.959071099146932,26.395778554901096,15.335898527268927,0.0,0.0,0.0,0.0,0.0
20101101,20.651985487766506,26.175643008867226,14.980418765813715,0.0,0.0,0.0,0.0,0.0
20101102,20.39420861188274,26.11565786111577,14.649799007796853,0.0,0.0,0.0,0.0,0.0
20101103,19.950862622048177,25.876758443795946,14.168190333212909,0.0,0.0,0.0,0.0,0.0
20101104,19.598730222836526,25.635586808156326,13.715336152313373,0.0,0.0,0.0,0.0,0.0
20101105,19.213001619130548,25.38842134959378,13.272791818786876,0.0,0.0,0.0,0.0,0.0
20101108,18.547246746169247,25.006162013200857,12.781080570056107,0.0,0.0,0.0,0.0,0.0
20101109,18.245674024684266,25.189294054445565,12.411451364130416,0.0,0.0,0.0,0.0,0.0
20101110,17.932691997397733,25.529918805789865,12.052802726701861,0.0,0.0,0.0,0.0,0.0
20101111,17.614437105736584,26.046446276789474,11.83679419202128,0.0,0.0,0.0,0.0,0.0
20101112,17.25459389396355,26.547839194136618,11.61283223121421,0.0,0.0,0.0,0.0,0.0
20101115,16.728714262213632,26.460426776126035,11.425426398554558,0.0,0.0,0.0,0.0,0.0
20101116,16.25154429288036,26.388922244226155,11.1649476145058,0.0,0.0,0.0,0.0,0.0
20101117,15.764790916914896,26.28879840327441,10.90665315190592,0.0,0.0,0.0,0.0,0.0
20101118,15.163787684339585,21.93453215208857,8.861303628728827,0.0,0.0,0.0,0.0,0.0
20101119,14.543658693965533,21.102700136248508,6.817625056922216,0.0,0.0,0.0,0.0,0.0
20101122,14.13292678347257,20.4594025476071,6.634830069996655,0.0,0.0,0.0,0.0,0.0
20101123,13.608594608275888,19.359252319120312,4.523100091491191,0.0,0.0,0.0,0.0,0.0
20101124,13.05263116769451,18.14620197162394,2.4393531986334778,0.0,0.0,0.0,0.0,0.0
20101125,12.494290432376944,16.910465416099274,0.36292211092068694,0.0,0.0,0.0,0.0,0.0
20101126,11.987507111342154,15.687866422201237,-1.701370958724652,0.0,0.0,0.0,0.0,0.0
20101129,11.831713975945577,15.045693028971453,-3.6713093911362984,0.0,0.0,0.0,0.0,0.0
20101130,11.68369876656497,10.865103429204343,-5.55749444793474,0.0,0.0,0.0,0.0,0.0
20101201,11.541481618376842,10.201313119728209,-7.436911659057676,0.0,0.0,0.0,0.0,0.0
20101202,11.505514655844086,10.296234180786188,-7.521923324000702,0.0,0.0,0.0,0.0,0.0
20101203,11.459195227864628,10.363249545388298,-7.559156137056257,0.0,0.0,0.0,0.0,0.0
20101206,11.533241489688885,10.513661719516046,-9.465660504594435,0.0,0.0,0.0,0.0,0.0
20101207,11.575122008084866,6.907686608835801,-9.516275830172852,0.0,0.0,0.0,0.0,0.0
20101208,11.666711831352085,3.3109291940002934,-9.608500616521333,0.0,0.0,0.0,0.0,0.0
20101209,11.750836905766377,-0.29025827144680516,-9.70987753299258,0.0,0.0,0.0,0.0,0.0
20101210,11.82153533758008,-3.88872314651043,-9.812348788525567,0.0,0.0,0.0,0.0,0.0
20101213,12.06985591361415,-7.6859781804384735,-9.958384855750595,0.0,0.0,0.0,0.0,0.0
20101214,12.305728693678997,-8.016500696865357,-10.239438455702016,0.0,0.0,0.0,0.0,0.0
20101215,12.557955876320369,-11.854633430374797,-10.568222384336027,0.0,0.0,0.0,0.0,0.0
20101216,13.068250386942594,-13.376315898494905,-10.919791237974632,0.0,0.0,0.0,0.0,0.0
20101217,13.612602386064985,-20.115137728624234,-11.325948465380305,0.0,0.0,0.0,0.0,0.0
20101220,14.068913972181713,-27.148062985775503,-11.66631148114829,0.0,0.0,0.0,0.0,0.0
20101221,14.56385630848258,-30.60259183726426,-12.033191645803875,0.0,0.0,0.0,0.0,0.0
20101222,15.342357717229321,-35.33290654512223,-12.630433308904612,0.0,0.0,0.0,0.0,0.0
20101223,16.122451623956255,-40.40578200188109,-13.268926591304865,0.0,0.0,0.0,0.0,0.0
20101224,16.945702838324618,-31.714847338559707,-13.957965866472467,0.0,0.0,0.0,0.0,0.0
20101227,17.607708099115612,-36.70195070484653,-14.553237901130972,0.0,0.0,0.0,0.0,0.0
20101228,18.260482404433095,-41.56656515067303,-14.981856701500336,0.0,0.0,0.0,0.0,0.0
20101229,18.89821238606957,-46.44729108104652,-15.349139483129811,0.0,0.0,0.0,0.0,0.0
20101230,19.328507805012205,-50.14312123335779,-15.680805246709177,0.0,0.0,0.0,0.0,0.0
20101231,19.86341054411805,-52.94458253775975,-16.22780168013942,0.0,0.0,0.0,0.0,0.0
20110104,20.363625233514682,-55.69651106778259,-16.75181642593516,0.0,0.0,0.0,0.0,0.0
20110105,20.838088356063675,-58.233876136304,-17.237781392583233,0.0,0.0,0.0,0.0,0.0
20110106,20.98872930500242,-59.20482555193552,-17.42381534014684,0.0,0.0,0.0,0.0,0.0
20110107,21.368479968991124,-61.45448394834465,-17.688337681001325,0.0,0.0,0.0,0.0,0.0
20110110,17.180154535721556,-76.5491602577847,-17.646659469622886,0.0,0.0,0.0,0.0,0.0
20110111,17.295098557050725,-61.20133313466502,-17.615771911286387,0.0,0.0,0.0,0.0,0.0
20110112,17.438374987269736,-62.50549763045817,-14.155622709957333,0.0,0.0,0.0,0.0,0.0
20110113,17.572286294920715,-47.29077365245713,-10.710838648080756,0.0,0.0,0.0,0.0,0.0
20110114,17.75879723141798,-32.178990447640395,-7.03757148712009,0.0,0.0,0.0,0.0,0.0
20110117,17.905760449205697,-16.619504673081906,-3.144635125008494,0.0,0.0,0.0,0.0,0.0
20110118,18.198056799131606,-1.4306537834846502,0.7725997305269919,0.0,0.0,0.0,0.0,0.0
20110119,18.4358634188631,13.594058361742235,4.690362620089106,0.0,0.0,0.0,0.0,0.0
20110120,18.67840777863863,28.234527012377132,8.550567075166104,0.0,0.0,0.0,0.0,0.0
20110121,18.57890345285963,44.28017088974327,12.397020386077,0.0,0.0,0.0,0.0,0.0
20110124,22.97622739366519,59.86833904107024,15.96864319899056,0.0,0.0,0.0,0.0,0.0
20110125,22.990981814462376,58.97694227468931,19.543445563876542,0.0,0.0,0.0,0.0,0.0
20110126,22.916511405074967,74.60368328608938,19.424433325503717,0.0,0.0,0.0,0.0,0.0
20110127,22.853786888826733,73.5011727614048,19.389157706778494,0.0,0.0,0.0,0.0,0.0
20110128,22.666393344027068,72.4362697609137,19.16532868687785,0.0,0.0,0.0,0.0,0.0
20110131,22.530513072499932,72.0440586777375,15.311742894540613,0.0,0.0,0.0,0.0,0.0
20110201,22.137774492364436,71.28940914475594,14.99768769086106,0.0,0.0,0.0,0.0,0.0
20110209,21.66683452324285,69.5897758227445,14.419686670379946,0.0,0.0,0.0,0.0,0.0
20110210,21.316188322292092,67.70793452353956,13.849383123202912,0.0,0.0,0.0,0.0,0.0
20110211,21.115972322846908,66.20573395926834,13.440324343783335,0.0,0.0,0.0,0.0,0.0
20110214,21.43513053207289,64.41438768138146,13.209779339534494,0.0,0.0,0.0,0.0,0.0
20110215,21.767471550711225,62.53367511857703,12.92276282640417,0.0,0.0,0.0,0.0,0.0
20110216,22.196949055599475,60.574052502950785,12.896718230138642,0.0,0.0,0.0,0.0,0.0
20110217,22.58631789108223,58.85211026126991,12.751188967524723,0.0,0.0,0.0,0.0,0.0
20110218,22.890211019636144,57.122307710606634,12.535432537463665,0.0,0.0,0.0,0.0,0.0
20110221,23.006595258563284,55.137016982816625,15.950916741252291,0.0,0.0,0.0,0.0,0.0
20110222,23.235390826488707,53.37174506344951,15.718731182047922,0.0,0.0,0.0,0.0,0.0
20110223,23.508108439533405,52.2781869576617,15.620136356990438,0.0,0.0,0.0,0.0,0.0
20110224,23.520953738802167,51.29130294017943,12.767800980594584,0.0,0.0,0.0,0.0,0.0
20110225,23.60830988988699,50.18528753807099,9.837420156766381,0.0,0.0,0.0,0.0,0.0
20110228,23.156462913881256,48.89588651859472,6.736197221973137,0.0,0.0,0.0,0.0,0.0
20110301,22.603145548064237,47.61014215387053,6.509911387399858,0.0,0.0,0.0,0.0,0.0
20110302,22.074648542660793,38.07432179668346,6.462208047677153,0.0,0.0,0.0,0.0,0.0
20110303,21.569331881505242,28.485790059869405,3.29062507069106,0.0,0.0,0.0,0.0,0.0
20110304,21.191005272908242,18.953755885940076,0.13858652466330865,0.0,0.0,0.0,0.0,0.0
20110307,20.870908125170228,9.404291635070251,-3.0031659079380315,0.0,0.0,0.0,0.0,0.0
20110308,20.719889641454184,0.42680142440174024,-6.056805311669741,0.0,0.0,0.0,0.0,0.0
20110309,16.66199665793369,-8.436161202103113,-9.016553339920064,0.0,0.0,0.0,0.0,0.0
20110310,12.796805104169328,-16.998084184930807,-9.201797963522429,0.0,0.0,0.0,0.0,0.0
20110311,8.98897584821241,-25.663890439122028,-9.267727102846331,0.0,0.0,0.0,0.0,0.0
20110314,5.24643235864983,-34.361586660264464,-9.329248191738094,0.0,0.0,0.0,0.0,0.0
20110315,1.5981132197516819,-43.04523568132971,-12.220854843624519,0.0,0.0,0.0,0.0,0.0
20110316,-2.1011737640947503,-43.03939483115609,-15.290590598563544,0.0,0.0,0.0,0.0,0.0
20110317,-5.627128856113148,-42.86290464881631,-15.236685676937403,0.0,0.0,0.0,0.0,0.0
20110318,-9.166649375008411,-42.65265159856286,-15.110887053539876,0.0,0.0,0.0,0.0,0.0
