,dailyPnl,Agriculture,cumulativePnl
20100323,-0.023298173709387447,-0.023298173709387447,-0.5988588883697451
20100324,0.052409076036946875,0.052409076036946875,-0.5464498123327982
20100325,-0.12423676032002616,-0.12423676032002616,-0.6706865726528244
20100326,-0.16952775540467646,-0.16952775540467646,-0.8402143280575008
20100329,0.3334157698663457,0.3334157698663457,-0.5067985581911552
20100330,0.06794696646962425,0.06794696646962425,-0.4388515917215309
20100331,-0.3406054247270272,-0.3406054247270272,-0.7794570164485581
20100401,0.5867820436560074,0.5867820436560074,-0.19267497279255075
20100402,0.25984101090823325,0.25984101090823325,0.0671660381156825
20100406,0.22247519603985091,0.22247519603985091,0.28964123415553344
20100407,0.7679218121941471,0.7679218121941471,1.0575630463496806
20100408,-1.0203739756036683,-1.0203739756036683,0.0371890707460123
20100409,0.025138001749899226,0.025138001749899226,0.062327072495911524
20100412,-0.039920302056460064,-0.039920302056460064,0.02240677043945146
20100413,0.13685690110924048,0.13685690110924048,0.15926367154869195
20100414,0.01612033529059427,0.01612033529059427,0.17538400683928623
20100415,0.028350693405107992,0.028350693405107992,0.20373470024439422
20100416,0.36639958898011454,0.36639958898011454,0.5701342892245087
20100419,-1.2722430195673098,-1.2722430195673098,-0.7021087303428011
20100420,0.7470387079009676,0.7470387079009676,0.04492997755816652
20100421,0.8107633689574062,0.8107633689574062,0.8556933465155727
20100422,-0.36688966024769043,-0.36688966024769043,0.4888036862678823
20100423,1.0253120741723243,1.0253120741723243,1.5141157604402067
20100426,0.3057072918793026,0.3057072918793026,1.8198230523195094
20100427,0.618477997797893,0.618477997797893,2.4383010501174023
20100428,-1.1200409491771464,-1.1200409491771464,1.318260100940256
20100429,-0.14789403937236326,-0.14789403937236326,1.1703660615678926
20100430,0.5901102778106694,0.5901102778106694,1.7604763393785618
20100504,-0.2749671412595504,-0.2749671412595504,1.4855091981190114
20100505,0.3463763715146561,0.3463763715146561,1.8318855696336676
20100506,-1.2642013421865523,-1.2642013421865523,0.5676842274471152
20100507,-0.5194148635227709,-0.5194148635227709,0.04826936392434433
20100510,0.7536924412814822,0.7536924412814822,0.8019618052058265
20100511,-0.3857723131031664,-0.3857723131031664,0.4161894921026601
20100512,0.19947916002769972,0.19947916002769972,0.6156686521303598
20100513,0.21596223821547067,0.21596223821547067,0.8316308903458305
20100514,0.18724363865257976,0.18724363865257976,1.0188745289984102
20100517,0.8336492171684439,0.8336492171684439,1.8525237461668542
20100518,-0.15734447992545064,-0.15734447992545064,1.6951792662414036
20100519,0.3023630701678793,0.3023630701678793,1.9975423364092828
20100520,-0.17498843073405565,-0.17498843073405565,1.8225539056752271
20100521,-0.35458359045167936,-0.35458359045167936,1.4679703152235477
20100524,-0.6175373605249473,-0.6175373605249473,0.8504329546986004
20100525,0.10094666114888087,0.10094666114888087,0.9513796158474812
20100526,-0.06525913389743951,-0.06525913389743951,0.8861204819500417
20100527,-0.29622572295788746,-0.29622572295788746,0.5898947589921542
20100528,-0.42868041461705725,-0.42868041461705725,0.1612143443750969
20100531,0.6730459832245679,0.6730459832245679,0.8342603275996647
20100601,0.23276975512035544,0.23276975512035544,1.06703008272002
20100602,-1.2178423763568755,-1.2178423763568755,-0.15081229363685544
20100603,0.11943565839205883,0.11943565839205883,-0.031376635244796613
20100604,-0.22391305704015854,-0.22391305704015854,-0.2552896922849551
20100607,1.7525148747179498,1.7525148747179498,1.4972251824329947
20100608,-0.6082973500769866,-0.6082973500769866,0.8889278323560081
20100609,-0.2947571329896284,-0.2947571329896284,0.5941706993663798
20100610,0.32654481982814537,0.32654481982814537,0.9207155191945251
20100611,0.04919081788070906,0.04919081788070906,0.9699063370752341
20100617,-0.8676417812954966,-0.8676417812954966,0.10226455577973748
20100618,-0.35912196464719887,-0.35912196464719887,-0.2568574088674614
20100621,-1.8213778174878323,-1.8213778174878323,-2.078235226355294
20100622,0.2900052767083855,0.2900052767083855,-1.7882299496469085
20100623,0.0408095236243059,0.0408095236243059,-1.7474204260226025
20100624,0.11273632679912057,0.11273632679912057,-1.634684099223482
20100625,0.2982708589533268,0.2982708589533268,-1.3364132402701552
20100628,-0.14978424349154984,-0.14978424349154984,-1.4861974837617051
20100629,0.9103979041171224,0.9103979041171224,-0.5757995796445827
20100630,0.48791067938967514,0.48791067938967514,-0.08788890025490759
20100701,0.4966785784212223,0.4966785784212223,0.40878967816631473
20100702,-0.5236859017676286,-0.5236859017676286,-0.11489622360131391
20100705,0.2559050723338856,0.2559050723338856,0.1410088487325717
20100706,0.11198778297101518,0.11198778297101518,0.2529966317035869
20100707,0.21006303655423816,0.21006303655423816,0.4630596682578251
20100708,-0.9152482521067126,-0.9152482521067126,-0.4521885838488875
20100709,-0.3784360116936723,-0.3784360116936723,-0.8306245955425597
20100712,0.6193246162874299,0.6193246162874299,-0.2112999792551299
20100713,-0.3035114032201776,-0.3035114032201776,-0.5148113824753076
20100714,-0.9331193424881119,-0.9331193424881119,-1.4479307249634195
20100715,0.14036221208995023,0.14036221208995023,-1.3075685128734693
20100716,-0.5779817588052117,-0.5779817588052117,-1.8855502716786812
20100719,-0.197160339723728,-0.197160339723728,-2.082710611402409
20100720,0.5568252480076373,0.5568252480076373,-1.5258853633947718
20100721,0.008923857780560446,0.008923857780560446,-1.5169615056142114
20100722,-0.5541554030296991,-0.5541554030296991,-2.0711169086439103
20100723,-0.14449764627605116,-0.14449764627605116,-2.2156145549199615
20100726,0.1793079943934537,0.1793079943934537,-2.0363065605265076
20100727,-0.35698618338360655,-0.35698618338360655,-2.393292743910114
20100728,0.39000755982812674,0.39000755982812674,-2.0032851840819874
20100729,0.20426703554473288,0.20426703554473288,-1.7990181485372545
20100730,0.30721556050512716,0.30721556050512716,-1.4918025880321273
20100802,1.9117656989407454,1.9117656989407454,0.41996311090861815
20100803,-0.51640564870919,-0.51640564870919,-0.09644253780057188
20100804,0.20920182543545807,0.20920182543545807,0.11275928763488619
20100805,-0.7310918647750279,-0.7310918647750279,-0.6183325771401417
20100806,1.7761007396312192,1.7761007396312192,1.1577681624910774
20100809,1.5388808439399708,1.5388808439399708,2.6966490064310484
20100810,-1.131295208902492,-1.131295208902492,1.5653537975285565
20100811,-0.22754081431358616,-0.22754081431358616,1.3378129832149703
20100812,-0.11968900843576771,-0.11968900843576771,1.2181239747792025
20100813,2.3148682786468946,2.3148682786468946,3.532992253426097
20100816,0.6604600012807309,0.6604600012807309,4.193452254706828
20100817,-0.3630003966922584,-0.3630003966922584,3.830451858014569
20100818,-1.0912121007490825,-1.0912121007490825,2.7392397572654867
20100819,0.22042237075993598,0.22042237075993598,2.959662128025423
20100820,-2.9803804847769184,-2.9803804847769184,-0.02071835675149547
20100823,0.49760071379118326,0.49760071379118326,0.4768823570396878
20100824,-0.4748383907517279,-0.4748383907517279,0.0020439662879598863
20100825,-0.15780596685760953,-0.15780596685760953,-0.15576200056964964
20100826,1.018836490977882,1.018836490977882,0.8630744904082324
20100827,1.5443112094025337,1.5443112094025337,2.4073856998107663
20100830,1.7325521761545093,1.7325521761545093,4.139937875965275
20100831,-1.3653406074885277,-1.3653406074885277,2.7745972684767475
20100901,0.5980999770489536,0.5980999770489536,3.372697245525701
20100902,0.6739843551641023,0.6739843551641023,4.046681600689803
20100903,1.5311914724799716,1.5311914724799716,5.5778730731697745
20100906,1.5904333964281043,1.5904333964281043,7.168306469597879
20100907,1.2157951181081288,1.2157951181081288,8.384101587706008
20100908,-0.3886046104994695,-0.3886046104994695,7.995496977206538
20100909,-1.380642720237136,-1.380642720237136,6.6148542569694015
20100910,1.7085641224492851,1.7085641224492851,8.323418379418687
20100913,0.08236840315597826,0.08236840315597826,8.405786782574665
20100914,-0.025571731244846477,-0.025571731244846477,8.380215051329818
20100915,0.7168837096596653,0.7168837096596653,9.097098760989484
20100916,-0.13310996746762496,-0.13310996746762496,8.963988793521859
20100917,1.3616872663432606,1.3616872663432606,10.325676059865119
20100920,4.662891642577517,4.662891642577517,14.988567702442635
20100921,0.4228176474438978,0.4228176474438978,15.411385349886533
20100927,1.344394752985079,1.344394752985079,16.75578010287161
20100928,1.6623284823435351,1.6623284823435351,18.418108585215148
20100929,-3.0091934555522837,-3.0091934555522837,15.408915129662864
20100930,0.9532448413718361,0.9532448413718361,16.3621599710347
20101008,0.7158867401420884,0.7158867401420884,17.07804671117679
20101011,6.184538871048323,6.184538871048323,23.262585582225114
20101012,-0.6313723204002512,-0.6313723204002512,22.63121326182486
20101013,0.6969567961437169,0.6969567961437169,23.328170057968578
20101014,1.3596918821777362,1.3596918821777362,24.687861940146313
20101015,0.6084571842891724,0.6084571842891724,25.296319124435485
20101018,-1.4073706687753997,-1.4073706687753997,23.888948455660085
20101019,1.044967334591562,1.044967334591562,24.933915790251646
20101020,0.3637078879888931,0.3637078879888931,25.29762367824054
20101021,1.3339023660944958,1.3339023660944958,26.631526044335036
20101022,0.3580230673926252,0.3580230673926252,26.989549111727662
20101025,2.468511957947551,2.468511957947551,29.458061069675214
20101026,-0.3412837774119067,-0.3412837774119067,29.116777292263308
20101027,-1.6368093890314908,-1.6368093890314908,27.479967903231817
20101028,2.0154234907262776,2.0154234907262776,29.495391393958094
20101029,-1.9953274298907597,-1.9953274298907597,27.500063964067333
20101101,1.6796626094576033,1.6796626094576033,29.17972657352494
20101102,-0.11946250653997778,-0.11946250653997778,29.06026406698496
20101103,0.5714780554867384,0.5714780554867384,29.6317421224717
20101104,1.3119224806602061,1.3119224806602061,30.943664603131907
20101105,2.5656125628547493,2.5656125628547493,33.50927716598666
20101108,0.8984906146103571,0.8984906146103571,34.40776778059702
20101109,0.9298414898934244,0.9298414898934244,35.33760927049045
20101110,-0.5992960476729755,-0.5992960476729755,34.738313222817474
20101111,-0.42458811298489313,-0.42458811298489313,34.31372510983258
20101112,-3.2832563129088577,-3.2832563129088577,31.030468796923724
20101115,-1.0001609780431948,-1.0001609780431948,30.03030781888053
20101116,-0.6864776588235427,-0.6864776588235427,29.34383016005699
20101117,-2.7947337237228527,-2.7947337237228527,26.549096436334136
20101118,0.8392336729804064,0.8392336729804064,27.38833010931454
20101119,0.4539322181086353,0.4539322181086353,27.842262327423178
20101122,-1.703160536882987,-1.703160536882987,26.13910179054019
20101123,-0.7141798694850062,-0.7141798694850062,25.424921921055187
20101124,1.3782123566929665,1.3782123566929665,26.803134277748153
20101125,-0.1399556817618799,-0.1399556817618799,26.663178595986274
20101126,-0.8323645225563084,-0.8323645225563084,25.830814073429966
20101129,0.7300789077035812,0.7300789077035812,26.56089298113355
20101130,0.3108058473343283,0.3108058473343283,26.871698828467878
20101201,0.3069456380150038,0.3069456380150038,27.178644466482883
20101202,0.507618893287603,0.507618893287603,27.686263359770486
20101203,0.12097083564895189,0.12097083564895189,27.807234195419436
20101206,0.5201946122618172,0.5201946122618172,28.327428807681255
20101207,0.46272536108583523,0.46272536108583523,28.79015416876709
20101208,-1.228819757280591,-1.228819757280591,27.5613344114865
20101209,0.4597752570108357,0.4597752570108357,28.021109668497335
20101210,0.21327697696813777,0.21327697696813777,28.234386645465474
20101213,0.9494857002861646,0.9494857002861646,29.183872345751638
20101214,0.2826098736079494,0.2826098736079494,29.466482219359587
20101215,-0.664513666538543,-0.664513666538543,28.801968552821045
20101216,0.1674608808427637,0.1674608808427637,28.96942943366381
20101217,0.3485471364773498,0.3485471364773498,29.31797657014116
20101220,0.30390604552169403,0.30390604552169403,29.62188261566285
20101221,0.6058140974812084,0.6058140974812084,30.22769671314406
20101222,-0.2965162196191849,-0.2965162196191849,29.931180493524874
20101223,1.211093327660138,1.211093327660138,31.14227382118501
20101224,0.10975019716790661,0.10975019716790661,31.252024018352916
20101227,0.07249241576246802,0.07249241576246802,31.324516434115385
20101228,0.6274547757949461,0.6274547757949461,31.95197120991033
20101229,-0.7319131363542494,-0.7319131363542494,31.22005807355608
20101230,0.348283576781493,0.348283576781493,31.568341650337572
20101231,-0.4274735793470207,-0.4274735793470207,31.140868070990553
20110104,0.5340429793495877,0.5340429793495877,31.674911050340143
20110105,-0.23847070221038838,-0.23847070221038838,31.436440348129754
20110106,0.7208950672125349,0.7208950672125349,32.15733541534229
20110107,0.14851482037295632,0.14851482037295632,32.30585023571525
20110110,-0.38561787920760754,-0.38561787920760754,31.92023235650764
20110111,0.09710673139962117,0.09710673139962117,32.01733908790726
20110112,-0.6695031197022981,-0.6695031197022981,31.34783596820496
20110113,0.0919802970064382,0.0919802970064382,31.439816265211398
20110114,0.12303653564425236,0.12303653564425236,31.56285280085565
20110117,-0.20594135633162153,-0.20594135633162153,31.35691144452403
20110118,-0.1559185804134168,-0.1559185804134168,31.200992864110614
20110119,0.617165135549748,0.617165135549748,31.81815799966036
20110120,-0.47716991151799254,-0.47716991151799254,31.340988088142367
20110121,0.5818946491975958,0.5818946491975958,31.922882737339965
20110124,1.3669728827938246,1.3669728827938246,33.28985562013379
20110125,-1.4556271479335727,-1.4556271479335727,31.83422847220022
20110126,-1.3073618480870803,-1.3073618480870803,30.52686662411314
20110127,1.3992441119940628,1.3992441119940628,31.9261107361072
20110128,-0.2638164627442241,-0.2638164627442241,31.662294273362978
20110131,1.644312909259861,1.644312909259861,33.30660718262284
20110201,1.1818241581403257,1.1818241581403257,34.488431340763164
20110209,1.3067207227450817,1.3067207227450817,35.79515206350825
20110210,0.5178084966712371,0.5178084966712371,36.312960560179484
20110211,0.1638768659682995,0.1638768659682995,36.47683742614778
20110214,0.2104420893072314,0.2104420893072314,36.68727951545501
20110215,-1.266630300970791,-1.266630300970791,35.42064921448422
20110216,-0.9924329017753246,-0.9924329017753246,34.4282163127089
20110217,-0.9145346920161854,-0.9145346920161854,33.513681620692715
20110218,-0.4389938679540837,-0.4389938679540837,33.07468775273863
20110221,-0.5156883499441821,-0.5156883499441821,32.55899940279445
20110222,0.3068379356484305,0.3068379356484305,32.86583733844288
20110223,-3.1122405488738796,-3.1122405488738796,29.753596789569002
20110224,-1.6078418360158948,-1.6078418360158948,28.14575495355311
20110225,1.072563045073188,1.072563045073188,29.218317998626297
20110228,1.2640099252797337,1.2640099252797337,30.48232792390603
20110301,0.14567015252356583,0.14567015252356583,30.627998076429595
20110302,0.22241450257203682,0.22241450257203682,30.85041257900163
20110303,-0.3734401017456788,-0.3734401017456788,30.476972477255952
20110304,-0.018109328872092288,-0.018109328872092288,30.45886314838386
20110307,0.3052784874424286,0.3052784874424286,30.764141635826288
20110308,-0.5418042366742798,-0.5418042366742798,30.222337399152007
20110309,0.2934521281665042,0.2934521281665042,30.51578952731851
20110310,0.1122595996336054,0.1122595996336054,30.628049126952117
20110311,-0.11074693139630022,-0.11074693139630022,30.517302195555818
20110314,-0.024657888285102632,-0.024657888285102632,30.492644307270716
20110315,-0.3626840536265377,-0.3626840536265377,30.129960253644178
20110316,0.7581993830935994,0.7581993830935994,30.88815963673778
20110317,-0.1917952564628746,-0.1917952564628746,30.696364380274904
20110318,-0.23876940809442307,-0.23876940809442307,30.45759497218048
20110321,-0.5253528746153239,-0.5253528746153239,29.932242097565158
20110322,-0.03137910319128842,-0.03137910319128842,29.90086299437387
20110323,-0.5036461187030375,-0.5036461187030375,29.397216875670832
20110324,0.6274212718762784,0.6274212718762784,30.024638147547112
20110325,-0.7807639130912335,-0.7807639130912335,29.243874234455877
20110328,-0.11798409946658663,-0.11798409946658663,29.12589013498929
20110329,0.0007467498125475761,0.0007467498125475761,29.12663688480184
20110330,-0.12008776294997642,-0.12008776294997642,29.006549121851865
20110331,-0.4451157556059385,-0.4451157556059385,28.561433366245925
20110401,-0.16063957449880625,-0.16063957449880625,28.40079379174712
20110406,-0.5985503388550572,-0.5985503388550572,27.802243452892064
20110407,-0.0054974533373769625,-0.0054974533373769625,27.796745999554688
20110408,-0.8112783033775269,-0.8112783033775269,26.98546769617716
20110411,-0.5557679859290008,-0.5557679859290008,26.42969971024816
20110412,1.4072831849162444,1.4072831849162444,27.836982895164404
20110413,0.5343258141949369,0.5343258141949369,28.37130870935934
20110414,1.7452664432084597,1.7452664432084597,30.1165751525678
20110415,0.6344749689571447,0.6344749689571447,30.751050121524948
20110418,-0.32851921117206323,-0.32851921117206323,30.422530910352883
20110419,0.7805830206135755,0.7805830206135755,31.20311393096646
20110420,-1.4188149932421852,-1.4188149932421852,29.784298937724273
20110421,0.3733721670455508,0.3733721670455508,30.157671104769825
20110422,-1.0206901919071598,-1.0206901919071598,29.136980912862665
20110425,0.4400762787105744,0.4400762787105744,29.57705719157324
20110426,0.8003179528231792,0.8003179528231792,30.377375144396417
20110427,0.591740722013223,0.591740722013223,30.96911586640964
20110428,-0.7266252713109895,-0.7266252713109895,30.24249059509865
20110429,2.4029289206116093,2.4029289206116093,32.64541951571026
20110503,-1.0011069108196513,-1.0011069108196513,31.644312604890608
20110504,1.3002621139522899,1.3002621139522899,32.9445747188429
20110505,0.7390804134592383,0.7390804134592383,33.68365513230214
20110506,1.8637204243309848,1.8637204243309848,35.54737555663313
20110509,-1.1463168627315967,-1.1463168627315967,34.40105869390153
20110510,-1.2458003070544765,-1.2458003070544765,33.15525838684706
20110511,0.11110965428649407,0.11110965428649407,33.26636804113355
20110512,1.8813801504685461,1.8813801504685461,35.1477481916021
20110513,-2.4693376196337837,-2.4693376196337837,32.678410571968314
20110516,0.6056211728555031,0.6056211728555031,33.284031744823814
20110517,0.5181266249360461,0.5181266249360461,33.80215836975986
20110518,-0.2582102039410331,-0.2582102039410331,33.543948165818826
20110519,-0.6132087476387507,-0.6132087476387507,32.930739418180075
20110520,-0.24394259135304297,-0.24394259135304297,32.686796826827035
20110523,-0.02523579982505338,-0.02523579982505338,32.66156102700198
20110524,-0.8485554420756798,-0.8485554420756798,31.8130055849263
20110525,0.006914825912993131,0.006914825912993131,31.819920410839295
20110526,-0.9893030883263099,-0.9893030883263099,30.830617322512985
20110527,-0.1604063257223024,-0.1604063257223024,30.670210996790683
20110530,0.043489776198632826,0.043489776198632826,30.713700772989316
20110531,-0.30439894894223984,-0.30439894894223984,30.409301824047077
20110601,0.04188202703069441,0.04188202703069441,30.451183851077772
20110602,-0.4426285626975035,-0.4426285626975035,30.00855528838027
20110603,-1.1231553038366253,-1.1231553038366253,28.885399984543643
20110607,0.5981772262911359,0.5981772262911359,29.483577210834778
20110608,0.3487950185832099,0.3487950185832099,29.832372229417988
20110609,0.09359505434919985,0.09359505434919985,29.92596728376719
20110610,0.2006044416449775,0.2006044416449775,30.126571725412166
20110613,0.26638254497116093,0.26638254497116093,30.392954270383328
20110614,0.08039851679053832,0.08039851679053832,30.473352787173866
20110615,-0.6856742178433665,-0.6856742178433665,29.7876785693305
20110616,-0.09654479125884745,-0.09654479125884745,29.691133778071652
20110617,-0.47166685728329905,-0.47166685728329905,29.219466920788353
20110620,0.008940208564807567,0.008940208564807567,29.22840712935316
20110621,-0.22036669930434025,-0.22036669930434025,29.008040430048823
20110622,0.1708153330583604,0.1708153330583604,29.178855763107183
20110623,0.5937971575166912,0.5937971575166912,29.772652920623873
20110624,-0.09583393755195553,-0.09583393755195553,29.676818983071918
20110627,2.4418987199441453,2.4418987199441453,32.11871770301606
20110628,0.2135945493787565,0.2135945493787565,32.332312252394814
20110629,-0.9205798252492613,-0.9205798252492613,31.41173242714555
20110630,-0.4210759241772823,-0.4210759241772823,30.99065650296827
20110701,1.6227997345447924,1.6227997345447924,32.61345623751306
20110704,-0.5950846878812257,-0.5950846878812257,32.01837154963184
20110705,0.18358890987284002,0.18358890987284002,32.201960459504676
20110706,-0.37038981772463214,-0.37038981772463214,31.831570641780043
20110707,0.3537417060964981,0.3537417060964981,32.18531234787654
20110708,-0.2710983819743973,-0.2710983819743973,31.914213965902142
20110711,0.5635771602994736,0.5635771602994736,32.477791126201616
20110712,0.7538757683899026,0.7538757683899026,33.23166689459152
20110713,0.3722551369236095,0.3722551369236095,33.60392203151513
20110714,-0.13530036454598857,-0.13530036454598857,33.46862166696914
20110715,0.08391082902103938,0.08391082902103938,33.55253249599018
20110718,-0.33520321069880316,-0.33520321069880316,33.21732928529138
20110719,0.5814434507307312,0.5814434507307312,33.79877273602211
20110720,-0.09624844266047226,-0.09624844266047226,33.702524293361634
20110721,0.2692868570553398,0.2692868570553398,33.971811150416976
20110722,-0.00730804218991544,-0.00730804218991544,33.96450310822706
20110725,-0.15043490233897952,-0.15043490233897952,33.814068205888084
20110726,0.332871879454242,0.332871879454242,34.14694008534233
20110727,-0.22558500348513172,-0.22558500348513172,33.9213550818572
20110728,0.1617249554224845,0.1617249554224845,34.083080037279686
20110729,-0.29849117362717953,-0.29849117362717953,33.78458886365251
20110801,-0.1416543502943972,-0.1416543502943972,33.642934513358114
20110802,-0.48371645042238964,-0.48371645042238964,33.15921806293572
20110803,-0.1463043136761252,-0.1463043136761252,33.012913749259596
20110804,0.5095705441663902,0.5095705441663902,33.52248429342599
20110805,0.42866525376379766,0.42866525376379766,33.951149547189786
20110808,0.17230063247600086,0.17230063247600086,34.12345017966579
20110809,0.751555140769531,0.751555140769531,34.87500532043532
20110810,0.18628338958092355,0.18628338958092355,35.06128871001624
20110811,-0.6151558593499225,-0.6151558593499225,34.44613285066632
20110812,-0.017151561797271026,-0.017151561797271026,34.428981288869046
20110815,-1.0314132385543238,-1.0314132385543238,33.397568050314725
20110816,0.540531789207715,0.540531789207715,33.93809983952244
20110817,-0.2756093115200314,-0.2756093115200314,33.66249052800241
20110818,0.3194899494581636,0.3194899494581636,33.981980477460574
20110819,-0.3551338279641574,-0.3551338279641574,33.626846649496414
20110822,0.2546951539128567,0.2546951539128567,33.88154180340927
20110823,-0.3057061501998891,-0.3057061501998891,33.57583565320938
20110824,-0.510944966932042,-0.510944966932042,33.06489068627734
20110825,-0.2537862509791072,-0.2537862509791072,32.81110443529823
20110826,0.4857013143311773,0.4857013143311773,33.296805749629414
20110829,0.36090482980664224,0.36090482980664224,33.657710579436056
20110830,-0.27875554997569074,-0.27875554997569074,33.378955029460364
20110831,0.10325920064243749,0.10325920064243749,33.482214230102805
20110901,-0.061374205015468086,-0.061374205015468086,33.42084002508734
20110902,-0.27913483990686744,-0.27913483990686744,33.14170518518047
20110905,-0.19151930631421216,-0.19151930631421216,32.95018587886626
20110906,-0.167650862336778,-0.167650862336778,32.78253501652948
20110907,0.11918370368198018,0.11918370368198018,32.90171872021146
20110908,-0.9401092022217438,-0.9401092022217438,31.961609517989718
20110909,0.12689671032554425,0.12689671032554425,32.08850622831526
20110913,-0.35309450898491035,-0.35309450898491035,31.73541171933035
20110914,-0.1341483443797437,-0.1341483443797437,31.60126337495061
20110915,-0.18154050281596326,-0.18154050281596326,31.419722872134646
20110916,0.07242463997427008,0.07242463997427008,31.492147512108914
20110919,0.8699569332882029,0.8699569332882029,32.362104445397115
20110920,0.031608306024224375,0.031608306024224375,32.39371275142134
20110921,-0.3843187511340172,-0.3843187511340172,32.00939400028732
20110922,1.4733590596167057,1.4733590596167057,33.48275305990403
20110923,2.5451272247154195,2.5451272247154195,36.02788028461945
20110926,2.5494654371799093,2.5494654371799093,38.57734572179936
20110927,-2.2166101191630387,-2.2166101191630387,36.360735602636325
20110928,0.9813035229772133,0.9813035229772133,37.34203912561354
20110929,1.9217430504302027,1.9217430504302027,39.26378217604374
20110930,-2.3766171319179166,-2.3766171319179166,36.88716504412582
20111010,1.7253310632012568,1.7253310632012568,38.61249610732708
20111011,0.5931766650585262,0.5931766650585262,39.20567277238561
20111012,-1.607984390225252,-1.607984390225252,37.59768838216036
20111013,0.31737564950330033,0.31737564950330033,37.915064031663654
20111014,-1.0837885652409047,-1.0837885652409047,36.83127546642275
20111017,0.08911691693124861,0.08911691693124861,36.920392383354
20111018,1.4764419690492363,1.4764419690492363,38.39683435240323
20111019,-0.36651847181900354,-0.36651847181900354,38.030315880584226
20111020,2.0249766926955504,2.0249766926955504,40.05529257327978
20111021,-1.0511507762815588,-1.0511507762815588,39.00414179699822
20111024,-1.0247208803569985,-1.0247208803569985,37.97942091664122
20111025,-0.2769410730199544,-0.2769410730199544,37.70247984362126
20111026,-0.03078236182918326,-0.03078236182918326,37.67169748179208
20111027,-0.47593232845540767,-0.47593232845540767,37.19576515333667
20111028,0.14760126235760546,0.14760126235760546,37.34336641569428
20111031,1.222695923004006,1.222695923004006,38.56606233869828
20111101,0.04007670033184063,0.04007670033184063,38.60613903903012
20111102,-0.8218183309829523,-0.8218183309829523,37.78432070804717
20111103,0.7493223356624702,0.7493223356624702,38.53364304370964
20111104,-0.7968417843205965,-0.7968417843205965,37.73680125938904
20111107,0.7300301504338783,0.7300301504338783,38.466831409822916
20111108,0.21330319437605416,0.21330319437605416,38.68013460419897
20111109,-0.28250532515643423,-0.28250532515643423,38.39762927904253
20111110,1.3971748928149919,1.3971748928149919,39.79480417185753
20111111,-0.6909215335527044,-0.6909215335527044,39.103882638304825
20111114,-0.7735412784476289,-0.7735412784476289,38.330341359857194
20111115,0.2150260418538679,0.2150260418538679,38.54536740171106
20111116,0.6453099773690641,0.6453099773690641,39.19067737908013
20111117,-0.618428835325837,-0.618428835325837,38.57224854375429
20111118,1.0737921164041924,1.0737921164041924,39.646040660158484
20111121,1.5206527323465233,1.5206527323465233,41.16669339250501
20111122,1.60179715996245,1.60179715996245,42.76849055246746
20111123,0.9429233249779724,0.9429233249779724,43.71141387744544
20111124,1.321239340503965,1.321239340503965,45.0326532179494
20111125,0.13070259187527142,0.13070259187527142,45.16335580982467
20111128,-1.1425465502451322,-1.1425465502451322,44.02080925957954
20111129,-0.6742786683803216,-0.6742786683803216,43.34653059119922
20111130,1.0632651537784934,1.0632651537784934,44.409795744977714
20111201,-2.8255484635749997,-2.8255484635749997,41.58424728140272
20111202,0.47143597065882914,0.47143597065882914,42.05568325206155
20111205,-0.7897765877091368,-0.7897765877091368,41.265906664352414
20111206,0.3051195006904185,0.3051195006904185,41.57102616504283
