,dailyPnl,NonFerrous,cumulativePnl
20100323,0.16352945575979544,0.16352945575979544,0.6847819555403476
20100324,0.31273655589349997,0.31273655589349997,0.9975185114338476
20100325,0.24829446262882487,0.24829446262882487,1.2458129740626724
20100326,-0.6768255545369575,-0.6768255545369575,0.568987419525715
20100329,-0.6312094914450237,-0.6312094914450237,-0.06222207191930873
20100330,-0.04515149057727467,-0.04515149057727467,-0.10737356249658339
20100331,0.26240647638234926,0.26240647638234926,0.15503291388576587
20100401,-0.5228619591137852,-0.5228619591137852,-0.3678290452280193
20100402,-0.1142047337859697,-0.1142047337859697,-0.48203377901398897
20100406,-0.18231729573848776,-0.18231729573848776,-0.6643510747524768
20100407,-0.017669608761278724,-0.017669608761278724,-0.6820206835137556
20100408,-0.08999294065562499,-0.08999294065562499,-0.7720136241693806
20100409,0.19799161246867072,0.19799161246867072,-0.5740220117007099
20100412,0.042703193048589175,0.042703193048589175,-0.5313188186521207
20100413,-0.2321054214303755,-0.2321054214303755,-0.7634242400824962
20100414,0.15589261149306818,0.15589261149306818,-0.607531628589428
20100415,-0.02653049196863764,-0.02653049196863764,-0.6340621205580657
20100416,-0.03932971463969804,-0.03932971463969804,-0.6733918351977637
20100419,-2.503674120214975,-2.503674120214975,-3.177065955412739
20100420,0.7279378627790015,0.7279378627790015,-2.4491280926337375
20100421,0.0962241573070253,0.0962241573070253,-2.352903935326712
20100422,-0.2006710659849829,-0.2006710659849829,-2.553575001311695
20100423,-0.024407429541455073,-0.024407429541455073,-2.57798243085315
20100426,0.4417634501417494,0.4417634501417494,-2.1362189807114005
20100427,-0.4623524198337122,-0.4623524198337122,-2.598571400545113
20100428,-0.6524197116398625,-0.6524197116398625,-3.250991112184975
20100429,0.06990443915425573,0.06990443915425573,-3.1810866730307192
20100430,-0.14206855798574688,-0.14206855798574688,-3.3231552310164663
20100504,0.1937172783094213,0.1937172783094213,-3.129437952707045
20100505,0.4147193764173198,0.4147193764173198,-2.7147185762897252
20100506,0.316619170286615,0.316619170286615,-2.3980994060031104
20100507,0.9185955118253896,0.9185955118253896,-1.479503894177721
20100510,-1.0310569536483247,-1.0310569536483247,-2.5105608478260457
20100511,0.6016554357497101,0.6016554357497101,-1.9089054120763356
20100512,-0.029246988382372108,-0.029246988382372108,-1.9381524004587076
20100513,-0.634376992822121,-0.634376992822121,-2.5725293932808286
20100514,0.3316154721313067,0.3316154721313067,-2.240913921149522
20100517,2.7080454767292474,2.7080454767292474,0.4671315555797255
20100518,0.27125115004611844,0.27125115004611844,0.738382705625844
20100519,0.6235786067992878,0.6235786067992878,1.3619613124251317
20100520,-0.5056801493771539,-0.5056801493771539,0.8562811630479779
20100521,0.28537532204431076,0.28537532204431076,1.1416564850922886
20100524,-1.2420255604658743,-1.2420255604658743,-0.10036907537358575
20100525,0.9421768558249513,0.9421768558249513,0.8418077804513655
20100526,-0.5389371325534782,-0.5389371325534782,0.3028706478978873
20100527,-0.21221255805496222,-0.21221255805496222,0.09065808984292509
20100528,-0.3502489145239541,-0.3502489145239541,-0.259590824681029
20100531,0.3475945708842543,0.3475945708842543,0.08800374620322526
20100601,0.7168014850689965,0.7168014850689965,0.8048052312722218
20100602,0.7793875395808453,0.7793875395808453,1.584192770853067
20100603,-0.05032878257279437,-0.05032878257279437,1.5338639882802727
20100604,1.0998749863337713,1.0998749863337713,2.633738974614044
20100607,2.2719837972153565,2.2719837972153565,4.9057227718294
20100608,-0.0912592790787989,-0.0912592790787989,4.814463492750601
20100609,-1.2662111659816488,-1.2662111659816488,3.548252326768952
20100610,0.3271261814297433,0.3271261814297433,3.8753785081986956
20100611,-0.6023070931575905,-0.6023070931575905,3.2730714150411053
20100617,0.1333925541155579,0.1333925541155579,3.4064639691566634
20100618,0.43942105476905025,0.43942105476905025,3.845885023925714
20100621,-1.9456709973178417,-1.9456709973178417,1.9002140266078722
20100622,0.49891562564915687,0.49891562564915687,2.399129652257029
20100623,-0.3035399441772436,-0.3035399441772436,2.0955897080797854
20100624,-0.3808882493777421,-0.3808882493777421,1.7147014587020433
20100625,0.37899068822866255,0.37899068822866255,2.0936921469307057
20100628,-0.5337925078883642,-0.5337925078883642,1.5598996390423414
20100629,0.8464584150210012,0.8464584150210012,2.4063580540633427
20100630,0.48946064984253224,0.48946064984253224,2.895818703905875
20100701,0.35688006585390775,0.35688006585390775,3.2526987697597827
20100702,-0.9048508209112621,-0.9048508209112621,2.3478479488485204
20100705,-0.13580692204455508,-0.13580692204455508,2.2120410268039654
20100706,-0.10588898700282076,-0.10588898700282076,2.106152039801145
20100707,0.14768737322306233,0.14768737322306233,2.253839413024207
20100708,-0.38314711200995216,-0.38314711200995216,1.8706923010142549
20100709,-0.15489183140113366,-0.15489183140113366,1.7158004696131213
20100712,0.34637967186372587,0.34637967186372587,2.0621801414768473
20100713,0.5039693293695938,0.5039693293695938,2.566149470846441
20100714,-0.4337472007527092,-0.4337472007527092,2.132402270093732
20100715,-0.0039130637821005445,-0.0039130637821005445,2.128489206311632
20100716,-0.2719123334851455,-0.2719123334851455,1.8565768728264864
20100719,0.4181922569109177,0.4181922569109177,2.274769129737404
20100720,-0.641493337795696,-0.641493337795696,1.633275791941708
20100721,-0.059543795574232686,-0.059543795574232686,1.5737319963674754
20100722,-0.3682837421778838,-0.3682837421778838,1.2054482541895917
20100723,-1.234995249463601,-1.234995249463601,-0.02954699527400928
20100726,-0.4513400742833725,-0.4513400742833725,-0.4808870695573818
20100727,0.4330670514598347,0.4330670514598347,-0.0478200180975471
20100728,-0.8559485221393167,-0.8559485221393167,-0.9037685402368638
20100729,0.23633813175967347,0.23633813175967347,-0.6674304084771904
20100730,0.12483522533074644,0.12483522533074644,-0.542595183146444
20100802,-0.8072670156126412,-0.8072670156126412,-1.349862198759085
20100803,0.07431652418167345,0.07431652418167345,-1.2755456745774116
20100804,0.11401744812320734,0.11401744812320734,-1.1615282264542044
20100805,-0.015310834838851144,-0.015310834838851144,-1.1768390612930555
20100806,0.3333719281951321,0.3333719281951321,-0.8434671330979233
20100809,0.3880730874610253,0.3880730874610253,-0.455394045636898
20100810,-0.6604179148799018,-0.6604179148799018,-1.1158119605167998
20100811,-0.4955610017257314,-0.4955610017257314,-1.6113729622425312
20100812,-1.00473045792714,-1.00473045792714,-2.6161034201696713
20100813,1.352912016897336,1.352912016897336,-1.2631914032723353
20100816,-0.04416986910709634,-0.04416986910709634,-1.3073612723794317
20100817,0.44650058723098535,0.44650058723098535,-0.8608606851484464
20100818,0.15561489629731595,0.15561489629731595,-0.7052457888511304
20100819,0.2874932523546316,0.2874932523546316,-0.41775253649649885
20100820,-1.630198632974004,-1.630198632974004,-2.047951169470503
20100823,0.04619749828367217,0.04619749828367217,-2.0017536711868305
20100824,-0.45659129794538333,-0.45659129794538333,-2.458344969132214
20100825,-0.11258664923907041,-0.11258664923907041,-2.5709316183712843
20100826,0.6678849801356487,0.6678849801356487,-1.9030466382356357
20100827,0.3393483652457982,0.3393483652457982,-1.5636982729898374
20100830,1.523288667877952,1.523288667877952,-0.040409605111885405
20100831,-1.2288124542584995,-1.2288124542584995,-1.269222059370385
20100901,1.08272942010604,1.08272942010604,-0.1864926392643449
20100902,0.510695653779401,0.510695653779401,0.32420301451505606
20100903,0.03743686922449297,0.03743686922449297,0.36163988373954903
20100906,0.9541266327401207,0.9541266327401207,1.3157665164796697
20100907,-0.3301428410066521,-0.3301428410066521,0.9856236754730177
20100908,0.01730563660874542,0.01730563660874542,1.002929312081763
20100909,-1.4355046368936242,-1.4355046368936242,-0.4325753248118611
20100910,0.6187951491383968,0.6187951491383968,0.18621982432653572
20100913,0.45911793584058946,0.45911793584058946,0.6453377601671252
20100914,-0.7403586658438861,-0.7403586658438861,-0.09502090567676091
20100915,-0.08854000440652823,-0.08854000440652823,-0.18356091008328915
20100916,0.0691588731372601,0.0691588731372601,-0.11440203694602905
20100917,0.7909132242637517,0.7909132242637517,0.6765111873177226
20100920,0.3378849918101127,0.3378849918101127,1.0143961791278353
20100921,-0.4869904098277034,-0.4869904098277034,0.5274057693001319
20100927,0.8789897447651741,0.8789897447651741,1.4063955140653062
20100928,-0.2647591644551566,-0.2647591644551566,1.1416363496101496
20100929,0.40730392952255273,0.40730392952255273,1.5489402791327023
20100930,-0.3181244106963244,-0.3181244106963244,1.230815868436378
20101008,0.3063295393932393,0.3063295393932393,1.5371454078296172
20101011,2.9356236543927787,2.9356236543927787,4.472769062222396
20101012,-0.7692464794674674,-0.7692464794674674,3.7035225827549283
20101013,0.9334052182530607,0.9334052182530607,4.636927801007989
20101014,0.49383798819325897,0.49383798819325897,5.130765789201248
20101015,0.07179529237238265,0.07179529237238265,5.202561081573631
20101018,-1.0016198212160108,-1.0016198212160108,4.20094126035762
20101019,0.4977830021363136,0.4977830021363136,4.698724262493934
20101020,-0.7093498596851423,-0.7093498596851423,3.9893744028087914
20101021,0.3475915806575346,0.3475915806575346,4.336965983466326
20101022,0.907759031822954,0.907759031822954,5.24472501528928
20101025,1.4932252493601859,1.4932252493601859,6.737950264649466
20101026,-0.22649572687097635,-0.22649572687097635,6.511454537778489
20101027,-1.0316828041682178,-1.0316828041682178,5.479771733610271
20101028,-0.09944518720294745,-0.09944518720294745,5.380326546407323
20101029,-1.2433424612926653,-1.2433424612926653,4.1369840851146575
20101101,1.077380879312696,1.077380879312696,5.214364964427354
20101102,-0.2737233560558986,-0.2737233560558986,4.940641608371455
20101103,0.174957223241632,0.174957223241632,5.115598831613087
20101104,0.7017610093583794,0.7017610093583794,5.817359840971466
20101105,1.861394467858908,1.861394467858908,7.678754308830374
20101108,-0.8233277921802437,-0.8233277921802437,6.85542651665013
20101109,0.6851094531636958,0.6851094531636958,7.540535969813826
20101110,-0.27724963723576185,-0.27724963723576185,7.263286332578064
20101111,0.7883926959810432,0.7883926959810432,8.051679028559107
20101112,-2.2671316174842153,-2.2671316174842153,5.784547411074891
20101115,-0.7194345894992376,-0.7194345894992376,5.065112821575654
20101116,-0.6437583935479241,-0.6437583935479241,4.42135442802773
20101117,-2.1776821413747243,-2.1776821413747243,2.2436722866530054
20101118,1.027436712045937,1.027436712045937,3.271108998698942
20101119,0.5343423964230045,0.5343423964230045,3.8054513951219464
20101122,-0.41980223514968906,-0.41980223514968906,3.3856491599722576
20101123,-0.8676457768779501,-0.8676457768779501,2.5180033830943076
20101124,0.3930825550731212,0.3930825550731212,2.911085938167429
20101125,-0.13704278393108138,-0.13704278393108138,2.7740431542363475
20101126,-0.15749712058695317,-0.15749712058695317,2.6165460336493944
20101129,0.14520914035794139,0.14520914035794139,2.7617551740073356
20101130,0.0845406014716765,0.0845406014716765,2.846295775479012
20101201,0.1160485664199334,0.1160485664199334,2.9623443418989455
20101202,0.10843367491459881,0.10843367491459881,3.070778016813544
20101203,0.03656135830798615,0.03656135830798615,3.1073393751215304
20101206,-0.059878533038880834,-0.059878533038880834,3.0474608420826494
20101207,0.18984140697508747,0.18984140697508747,3.237302249057737
20101208,-0.033227846804373615,-0.033227846804373615,3.2040744022533634
20101209,0.16486266671702443,0.16486266671702443,3.368937068970388
20101210,0.0018956481898638137,0.0018956481898638137,3.3708327171602517
20101213,-0.11576748254878373,-0.11576748254878373,3.255065234611468
20101214,-0.015360524236675676,-0.015360524236675676,3.2397047103747925
20101215,0.1493364780930271,0.1493364780930271,3.3890411884678198
20101216,-0.16329392183119837,-0.16329392183119837,3.2257472666366214
20101217,0.05676063754907893,0.05676063754907893,3.2825079041857004
20101220,0.13185166705043272,0.13185166705043272,3.414359571236133
20101221,-0.19233395540592158,-0.19233395540592158,3.2220256158302116
20101222,-0.10547591578163451,-0.10547591578163451,3.1165497000485773
20101223,-0.35411380391899633,-0.35411380391899633,2.762435896129581
20101224,0.18982461505137518,0.18982461505137518,2.9522605111809566
20101227,0.16469408417802078,0.16469408417802078,3.1169545953589775
20101228,-0.2154339485014395,-0.2154339485014395,2.901520646857538
20101229,-0.24504139868293778,-0.24504139868293778,2.6564792481746
20101230,-0.051833017048656824,-0.051833017048656824,2.604646231125943
20101231,0.2777944171949123,0.2777944171949123,2.8824406483208556
20110104,-0.2230606960239006,-0.2230606960239006,2.659379952296955
20110105,0.10723719194019884,0.10723719194019884,2.766617144237154
20110106,-0.4953901423820645,-0.4953901423820645,2.2712270018550895
20110107,0.33095077470864376,0.33095077470864376,2.6021777765637335
20110110,-0.058439219493170685,-0.058439219493170685,2.543738557070563
20110111,0.23391326872539286,0.23391326872539286,2.7776518257959557
20110112,-0.03524385602523754,-0.03524385602523754,2.742407969770718
20110113,0.06180522116840983,0.06180522116840983,2.804213190939128
20110114,0.11361568463782692,0.11361568463782692,2.917828875576955
20110117,0.03130447448261607,0.03130447448261607,2.949133350059571
20110118,0.1814559650289271,0.1814559650289271,3.130589315088498
20110119,0.3743955840953144,0.3743955840953144,3.5049848991838126
20110120,-0.6677258024426658,-0.6677258024426658,2.837259096741147
20110121,-0.26316298127646615,-0.26316298127646615,2.574096115464681
20110124,0.30122792826148753,0.30122792826148753,2.8753240437261685
20110125,-1.215994156773154,-1.215994156773154,1.6593298869530144
20110126,-0.30524918032848747,-0.30524918032848747,1.354080706624527
20110127,0.6556256424688919,0.6556256424688919,2.009706349093419
20110128,0.11971991956045865,0.11971991956045865,2.129426268653878
20110131,1.4152863001082174,1.4152863001082174,3.5447125687620953
20110201,1.9343368185407603,1.9343368185407603,5.479049387302855
20110209,-0.7155059044457328,-0.7155059044457328,4.763543482857123
20110210,0.4193821582612347,0.4193821582612347,5.1829256411183575
20110211,-0.13701152600033886,-0.13701152600033886,5.045914115118019
20110214,0.5979737132771281,0.5979737132771281,5.6438878283951475
20110215,-0.3585127631065178,-0.3585127631065178,5.28537506528863
20110216,0.19844603081354104,0.19844603081354104,5.4838210961021705
20110217,-0.6238983036646554,-0.6238983036646554,4.859922792437515
20110218,-0.30485207208383497,-0.30485207208383497,4.5550707203536795
20110221,1.3801615227632111,1.3801615227632111,5.935232243116891
20110222,-1.3888396500331646,-1.3888396500331646,4.546392593083727
20110223,-1.4122308760156836,-1.4122308760156836,3.1341617170680434
20110224,-0.08166012171604424,-0.08166012171604424,3.052501595351999
20110225,0.5609896516870473,0.5609896516870473,3.6134912470390463
20110228,0.6790673901549873,0.6790673901549873,4.292558637194034
20110301,-0.4902292883991665,-0.4902292883991665,3.8023293487948675
20110302,0.18204869061211226,0.18204869061211226,3.98437803940698
20110303,-0.25681935538702894,-0.25681935538702894,3.727558684019951
20110304,0.2171998200637425,0.2171998200637425,3.9447585040836937
20110307,-0.14500478319981305,-0.14500478319981305,3.7997537208838805
20110308,-0.62809209021889,-0.62809209021889,3.1716616306649907
20110309,-0.058629849802659034,-0.058629849802659034,3.1130317808623316
20110310,-0.09176707582782671,-0.09176707582782671,3.021264705034505
20110311,0.03170034930456947,0.03170034930456947,3.0529650543390745
20110314,0.041596082645534806,0.041596082645534806,3.094561136984609
20110315,0.5600325239451821,0.5600325239451821,3.654593660929791
20110316,-0.42797348863293183,-0.42797348863293183,3.226620172296859
20110317,0.7886505431654168,0.7886505431654168,4.015270715462276
20110318,-0.9779536995430962,-0.9779536995430962,3.03731701591918
20110321,0.1542883937435658,0.1542883937435658,3.191605409662746
20110322,-0.22601562638016334,-0.22601562638016334,2.965589783282583
20110323,-0.6343254494287883,-0.6343254494287883,2.3312643338537944
20110324,-0.1792411150899248,-0.1792411150899248,2.1520232187638695
20110325,-0.12635414627554226,-0.12635414627554226,2.025669072488327
20110328,0.7488165850001449,0.7488165850001449,2.774485657488472
20110329,-0.14786614166551637,-0.14786614166551637,2.6266195158229557
20110330,-0.14756574260596467,-0.14756574260596467,2.4790537732169913
20110331,0.33876502668009595,0.33876502668009595,2.817818799897087
20110401,0.1418289802241259,0.1418289802241259,2.959647780121213
20110406,-0.666560384062162,-0.666560384062162,2.2930873960590508
20110407,-0.01414542010792032,-0.01414542010792032,2.2789419759511302
20110408,-0.5098314790070343,-0.5098314790070343,1.769110496944096
20110411,-0.05105204461200706,-0.05105204461200706,1.718058452332089
20110412,0.6550688581458228,0.6550688581458228,2.373127310477912
20110413,0.024014400781375414,0.024014400781375414,2.3971417112592874
20110414,0.646954347192296,0.646954347192296,3.0440960584515837
20110415,0.18231048662521468,0.18231048662521468,3.2264065450767982
20110418,-0.2099714041705437,-0.2099714041705437,3.0164351409062546
20110419,1.4908376310540752,1.4908376310540752,4.50727277196033
20110420,-1.1748952025457948,-1.1748952025457948,3.3323775694145352
20110421,0.042825647700707535,0.042825647700707535,3.3752032171152426
20110422,0.25745775575757174,0.25745775575757174,3.6326609728728143
20110425,0.5632295308577732,0.5632295308577732,4.195890503730587
20110426,0.2127557477558592,0.2127557477558592,4.408646251486447
20110427,0.35820411071309294,0.35820411071309294,4.7668503621995395
20110428,-0.5798540759332093,-0.5798540759332093,4.18699628626633
20110429,0.4579562827206645,0.4579562827206645,4.644952568986995
20110503,0.21235668920522477,0.21235668920522477,4.85730925819222
20110504,0.40622056670794027,0.40622056670794027,5.263529824900161
20110505,1.3819560281778087,1.3819560281778087,6.64548585307797
20110506,1.3313110816732814,1.3313110816732814,7.976796934751251
20110509,-1.2085839424614138,-1.2085839424614138,6.768212992289837
20110510,-0.22483793084913284,-0.22483793084913284,6.543375061440704
20110511,0.3766058951331723,0.3766058951331723,6.919980956573877
20110512,1.7742874837555112,1.7742874837555112,8.694268440329388
20110513,-2.116366051612788,-2.116366051612788,6.5779023887166
20110516,0.6893302712040454,0.6893302712040454,7.267232659920646
20110517,-0.31952597168153013,-0.31952597168153013,6.947706688239116
20110518,0.09484631704473703,0.09484631704473703,7.042553005283852
20110519,-0.3630221378293083,-0.3630221378293083,6.679530867454544
20110520,0.0441103158894816,0.0441103158894816,6.723641183344026
20110523,0.8206068300728768,0.8206068300728768,7.544248013416903
20110524,-0.5915558794827885,-0.5915558794827885,6.952692133934114
20110525,-0.48152379248645544,-0.48152379248645544,6.471168341447659
20110526,-0.7391604695469184,-0.7391604695469184,5.73200787190074
20110527,-0.2510450738176377,-0.2510450738176377,5.480962798083103
20110530,0.3046836026712245,0.3046836026712245,5.785646400754327
20110531,-0.45268653468777553,-0.45268653468777553,5.332959866066552
20110601,0.2163660879331722,0.2163660879331722,5.549325953999724
20110602,0.23725163430245413,0.23725163430245413,5.786577588302178
20110603,-0.8070458252320186,-0.8070458252320186,4.97953176307016
20110607,-1.1747348024633728,-1.1747348024633728,3.8047969606067866
20110608,0.5627592033455568,0.5627592033455568,4.367556163952344
20110609,0.0762675855956544,0.0762675855956544,4.443823749547998
20110610,-0.3141113412428766,-0.3141113412428766,4.129712408305122
20110613,0.4685461774904999,0.4685461774904999,4.598258585795621
20110614,-0.19659567964673044,-0.19659567964673044,4.401662906148891
20110615,-0.41866215296952597,-0.41866215296952597,3.983000753179365
20110616,0.7147611108175231,0.7147611108175231,4.697761863996888
20110617,0.18304620324652757,0.18304620324652757,4.880808067243415
20110620,0.6508649827554399,0.6508649827554399,5.531673049998855
20110621,-0.758297842751093,-0.758297842751093,4.773375207247763
20110622,0.37900357597899237,0.37900357597899237,5.152378783226755
20110623,-0.2312132949378312,-0.2312132949378312,4.921165488288924
20110624,-0.7223844192764459,-0.7223844192764459,4.198781069012478
20110627,0.9421154713735751,0.9421154713735751,5.140896540386053
20110628,-0.3146119874595877,-0.3146119874595877,4.826284552926465
20110629,-0.5408081074514393,-0.5408081074514393,4.285476445475026
20110630,-1.0883149417291003,-1.0883149417291003,3.1971615037459253
20110701,0.26935416486915864,0.26935416486915864,3.466515668615084
20110704,-0.194722123099147,-0.194722123099147,3.271793545515937
20110705,-0.030672839255553957,-0.030672839255553957,3.241120706260383
20110706,0.2505434416339421,0.2505434416339421,3.4916641478943253
20110707,-0.08195220939797457,-0.08195220939797457,3.4097119384963506
20110708,0.18488512332173135,0.18488512332173135,3.594597061818082
20110711,-0.5314028145227861,-0.5314028145227861,3.063194247295296
20110712,-0.40590223117577306,-0.40590223117577306,2.657292016119523
20110713,2.1356953577760147,2.1356953577760147,4.792987373895538
20110714,-0.35518579842029313,-0.35518579842029313,4.437801575475245
20110715,-0.26163465777741374,-0.26163465777741374,4.176166917697831
20110718,1.045286404054279,1.045286404054279,5.22145332175211
20110719,1.0801842311153218,1.0801842311153218,6.301637552867431
20110720,-0.3696424844473143,-0.3696424844473143,5.931995068420117
20110721,-1.1328286532422767,-1.1328286532422767,4.79916641517784
20110722,0.9931657265101678,0.9931657265101678,5.792332141688008
20110725,-1.0157375197664806,-1.0157375197664806,4.776594621921527
20110726,2.7009625584589205,2.7009625584589205,7.4775571803804475
20110727,1.3422355231772736,1.3422355231772736,8.81979270355772
20110728,-0.2128342126112709,-0.2128342126112709,8.606958490946448
20110729,-0.7181862846147532,-0.7181862846147532,7.888772206331695
20110801,1.2869007690236716,1.2869007690236716,9.175672975355367
20110802,-2.2339907214764576,-2.2339907214764576,6.941682253878909
20110803,0.2014519668423126,0.2014519668423126,7.143134220721222
20110804,-1.4323934460541026,-1.4323934460541026,5.710740774667119
20110805,-4.711764872816552,-4.711764872816552,0.9989759018505673
20110808,-1.7275855829327706,-1.7275855829327706,-0.7286096810822034
20110809,-0.8553422226099249,-0.8553422226099249,-1.5839519036921281
20110810,1.3448052573256626,1.3448052573256626,-0.23914664636646554
20110811,0.0033223239629178226,0.0033223239629178226,-0.23582432240354773
20110812,-0.321905057397627,-0.321905057397627,-0.5577293798011747
20110815,0.07398898277923864,0.07398898277923864,-0.483740397021936
20110816,-0.06843796324006488,-0.06843796324006488,-0.5521783602620008
20110817,-0.10052914648621487,-0.10052914648621487,-0.6527075067482158
20110818,-0.15966512708461203,-0.15966512708461203,-0.8123726338328278
20110819,0.2676120798892884,0.2676120798892884,-0.5447605539435394
20110822,0.16341108646570543,0.16341108646570543,-0.38134946747783394
20110823,-0.28733863120808106,-0.28733863120808106,-0.668688098685915
20110824,-0.006276326707276233,-0.006276326707276233,-0.6749644253931911
20110825,-0.24872925230059914,-0.24872925230059914,-0.9236936776937903
20110826,-0.07150038168177432,-0.07150038168177432,-0.9951940593755646
20110829,-0.16734792798576095,-0.16734792798576095,-1.1625419873613256
20110830,-0.3002717076454657,-0.3002717076454657,-1.4628136950067914
20110831,-0.09519169334283348,-0.09519169334283348,-1.5580053883496248
20110901,0.3582500629011282,0.3582500629011282,-1.1997553254484965
20110902,0.35434879108444506,0.35434879108444506,-0.8454065343640514
20110905,0.30536157907651684,0.30536157907651684,-0.5400449552875346
20110906,0.1849797833226344,0.1849797833226344,-0.3550651719649002
20110907,-0.6384905301923878,-0.6384905301923878,-0.993555702157288
20110908,0.18976051144829065,0.18976051144829065,-0.8037951907089973
20110909,0.08823259514395305,0.08823259514395305,-0.7155625955650442
20110913,0.8280479190119037,0.8280479190119037,0.11248532344685946
20110914,0.7545539051438577,0.7545539051438577,0.8670392285907171
20110915,0.14742947744327783,0.14742947744327783,1.014468706033995
20110916,-0.6983159593833532,-0.6983159593833532,0.31615274665064175
20110919,3.2989714078676196,3.2989714078676196,3.615124154518261
20110920,0.17569167363524993,0.17569167363524993,3.790815828153511
20110921,-0.3105456043856282,-0.3105456043856282,3.480270223767883
20110922,4.063796014668873,4.063796014668873,7.544066238436756
20110923,5.58032783592016,5.58032783592016,13.124394074356916
20110926,6.014323894346749,6.014323894346749,19.138717968703666
20110927,-5.213310273559967,-5.213310273559967,13.9254076951437
20110928,-0.5193969821899659,-0.5193969821899659,13.406010712953735
20110929,1.919563448448068,1.919563448448068,15.325574161401804
20110930,-2.8079826864779736,-2.8079826864779736,12.51759147492383
20111010,0.49198484977515344,0.49198484977515344,13.009576324698983
20111011,-0.015801309615401066,-0.015801309615401066,12.993775015083582
20111012,-0.45627491882856414,-0.45627491882856414,12.537500096255018
20111013,0.16708040190278622,0.16708040190278622,12.704580498157805
20111014,-0.5101315112543072,-0.5101315112543072,12.194448986903497
20111017,0.15940961985166632,0.15940961985166632,12.353858606755164
20111018,1.5794214810166387,1.5794214810166387,13.933280087771802
20111019,-0.18219845562984463,-0.18219845562984463,13.751081632141958
20111020,1.851864530724032,1.851864530724032,15.60294616286599
20111021,-0.9220838212278631,-0.9220838212278631,14.680862341638127
20111024,-1.9568734392287124,-1.9568734392287124,12.723988902409415
20111025,-0.1530044354645285,-0.1530044354645285,12.570984466944887
20111026,0.018691175188066494,0.018691175188066494,12.589675642132955
20111027,-0.3783275548728424,-0.3783275548728424,12.211348087260113
20111028,-0.6061833176126429,-0.6061833176126429,11.60516476964747
20111031,0.3791082487892241,0.3791082487892241,11.984273018436694
20111101,0.16008697187111182,0.16008697187111182,12.144359990307805
20111102,-0.06581486198403924,-0.06581486198403924,12.078545128323766
20111103,0.7481684726502675,0.7481684726502675,12.826713600974033
20111104,-1.2973711084922568,-1.2973711084922568,11.529342492481776
20111107,0.545528772658739,0.545528772658739,12.074871265140516
20111108,0.1426428768839093,0.1426428768839093,12.217514142024426
20111109,-0.2474331943326645,-0.2474331943326645,11.970080947691761
20111110,2.2828226557123816,2.2828226557123816,14.252903603404143
20111111,-0.8522055712847217,-0.8522055712847217,13.40069803211942
20111114,-1.7907112275851103,-1.7907112275851103,11.60998680453431
20111115,0.6008422720957444,0.6008422720957444,12.210829076630056
20111116,0.5048280534921546,0.5048280534921546,12.71565713012221
20111117,-0.3279290015958296,-0.3279290015958296,12.38772812852638
20111118,0.6859331551334741,0.6859331551334741,13.073661283659854
20111121,-0.08628823601485128,-0.08628823601485128,12.987373047645002
20111122,0.12423341085743879,0.12423341085743879,13.111606458502441
20111123,0.4277072365113904,0.4277072365113904,13.539313695013831
20111124,0.028259698433807056,0.028259698433807056,13.567573393447638
20111125,0.45371247783031177,0.45371247783031177,14.02128587127795
20111128,-0.801767798787168,-0.801767798787168,13.219518072490782
